,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port2,5_port5,5_port3,6_port1,6_port2,Host_1,Host_2,Host_4,Host_3
2216,480.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,6168960.0
2217,960.0,960.0,480.0,960.0,480.0,480.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,6084288.0
2218,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,4112640.0
2219,480.0,480.0,960.0,254496.0,480.0,960.0,266592.0,480.0,480.0,480.0,960.0,480.0,291264.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,6168960.0
2220,960.0,960.0,480.0,5202240.0,480.0,480.0,5214336.0,960.0,960.0,480.0,480.0,480.0,5213856.0,480.0,480.0,480.0,480.0,480.0,12096.0,0.0,0.0,4112640.0
2221,480.0,480.0,480.0,5274336.0,960.0,480.0,5262240.0,480.0,480.0,960.0,480.0,960.0,5262240.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,385952.0
2222,6375072.0,480.0,960.0,5299008.0,480.0,960.0,11721504.0,480.0,480.0,480.0,960.0,480.0,11758272.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
2223,9157632.0,960.0,480.0,5238048.0,480.0,480.0,14383104.0,960.0,960.0,960.0,480.0,480.0,14382624.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
2224,9205536.0,480.0,960.0,5262240.0,960.0,480.0,14467296.0,480.0,480.0,480.0,480.0,960.0,14467296.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
2225,9157152.0,480.0,480.0,5226432.0,480.0,960.0,14394720.0,480.0,480.0,480.0,960.0,480.0,14395200.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
2226,9701952.0,960.0,480.0,9798240.0,480.0,480.0,19536000.0,960.0,960.0,960.0,480.0,480.0,19535520.0,480.0,480.0,480.0,480.0,480.0,1608768.0,0.0,0.0,0.0
2227,9786144.0,480.0,960.0,11152992.0,4379712.0,480.0,16535712.0,480.0,480.0,4391328.0,480.0,960.0,16536192.0,4416000.0,960.0,960.0,960.0,480.0,4632768.0,0.0,0.0,0.0
2228,9206016.0,960.0,480.0,10524480.0,5262240.0,960.0,14479392.0,480.0,960.0,5262240.0,960.0,480.0,14467296.0,5262240.0,480.0,480.0,480.0,960.0,7197120.0,0.0,0.0,0.0
2229,9169248.0,480.0,480.0,10475616.0,5238048.0,480.0,14407296.0,960.0,480.0,5238528.0,480.0,960.0,14418912.0,5238528.0,960.0,480.0,480.0,480.0,10789632.0,0.0,0.0,0.0
2230,9132960.0,12576.0,960.0,9470528.0,4221344.0,12576.0,14358432.0,480.0,480.0,4208768.0,13056.0,12576.0,14358912.0,4184576.0,480.0,960.0,960.0,480.0,10813824.0,0.0,0.0,0.0
2231,1412912.0,960.0,12576.0,5226432.0,480.0,960.0,6601616.0,12576.0,960.0,480.0,480.0,12576.0,6565328.0,480.0,480.0,480.0,480.0,960.0,7197120.0,12096.0,0.0,0.0
2232,480.0,480.0,12576.0,2142848.0,480.0,480.0,2119136.0,13056.0,480.0,960.0,480.0,960.0,2094464.0,960.0,13056.0,480.0,480.0,480.0,10813824.0,6156864.0,0.0,0.0
2233,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,960.0,480.0,10535616.0,6023808.0,0.0,0.0
2234,960.0,960.0,480.0,960.0,480.0,960.0,480.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,7221312.0,4112640.0,0.0,0.0
2235,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,480.0,960.0,960.0,480.0,960.0,480.0,10801728.0,6181056.0,0.0,0.0
2236,480.0,480.0,2843520.0,480.0,960.0,960.0,480.0,2830944.0,480.0,480.0,960.0,2818848.0,960.0,480.0,480.0,960.0,480.0,960.0,6778336.0,4112640.0,0.0,12096.0
2237,960.0,960.0,4790496.0,960.0,480.0,480.0,960.0,4766784.0,960.0,480.0,480.0,4742112.0,480.0,480.0,480.0,480.0,480.0,480.0,6181056.0,6168960.0,0.0,0.0
2238,480.0,480.0,9339072.0,480.0,960.0,480.0,480.0,9338592.0,480.0,960.0,480.0,9326976.0,480.0,960.0,960.0,480.0,960.0,480.0,4112640.0,182816.0,0.0,0.0
2239,480.0,480.0,9314400.0,960.0,480.0,960.0,480.0,9326496.0,480.0,480.0,960.0,9338592.0,960.0,480.0,480.0,960.0,480.0,960.0,6181056.0,72576.0,0.0,0.0
2240,960.0,960.0,9350688.0,480.0,480.0,480.0,960.0,9326976.0,960.0,960.0,480.0,9314400.0,480.0,480.0,960.0,480.0,480.0,480.0,2179696.0,0.0,0.0,12096.0
2241,480.0,480.0,14407296.0,480.0,960.0,480.0,480.0,14382624.0,480.0,480.0,480.0,13076736.0,960.0,960.0,1270560.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
2242,480.0,960.0,18870240.0,960.0,480.0,960.0,480.0,18882336.0,480.0,480.0,960.0,13499616.0,480.0,480.0,5407392.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
2243,960.0,7717728.0,11854560.0,480.0,480.0,7693536.0,960.0,11867136.0,960.0,960.0,7645152.0,13922976.0,480.0,960.0,5577216.0,480.0,480.0,480.0,1802304.0,0.0,0.0,0.0
2244,480.0,9241824.0,13137216.0,480.0,960.0,9229728.0,480.0,13136736.0,480.0,480.0,9242304.0,17080512.0,960.0,480.0,5286432.0,960.0,960.0,480.0,6181056.0,0.0,0.0,0.0
2245,960.0,9206016.0,13148832.0,960.0,480.0,9206016.0,480.0,13160928.0,960.0,480.0,9205536.0,17104224.0,480.0,480.0,5262240.0,480.0,480.0,960.0,4112640.0,0.0,0.0,0.0
2246,12576.0,7601344.0,9596144.0,12576.0,12576.0,7625536.0,13056.0,9596624.0,480.0,13056.0,7637632.0,12008304.0,12576.0,13056.0,5262720.0,480.0,480.0,480.0,6181056.0,7318080.0,0.0,0.0
2247,480.0,5274336.0,8784032.0,480.0,960.0,5274336.0,480.0,8807744.0,480.0,480.0,5274816.0,9217632.0,960.0,480.0,4864448.0,960.0,960.0,480.0,4124736.0,5152896.0,0.0,0.0
2248,960.0,5238528.0,3992160.0,960.0,480.0,5238528.0,480.0,3992160.0,960.0,480.0,5238048.0,9169248.0,480.0,480.0,60960.0,480.0,480.0,960.0,6168960.0,7729344.0,0.0,0.0
2249,12576.0,5225952.0,909056.0,480.0,480.0,5225952.0,13056.0,921632.0,480.0,960.0,5225952.0,6122912.0,12576.0,960.0,49344.0,480.0,480.0,480.0,4112640.0,5152896.0,0.0,0.0
2250,480.0,1369744.0,960.0,12576.0,13056.0,1381840.0,480.0,480.0,480.0,12576.0,1406512.0,1430224.0,960.0,12576.0,480.0,960.0,960.0,480.0,6181056.0,7729344.0,0.0,0.0
2251,960.0,960.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,6822144.0,8527680.0,0.0,0.0
2252,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,960.0,480.0,960.0,480.0,960.0,960.0,480.0,480.0,480.0,4112640.0,5152896.0,0.0,0.0
2253,480.0,480.0,3037056.0,480.0,960.0,960.0,480.0,3012384.0,480.0,480.0,960.0,2988192.0,960.0,480.0,480.0,960.0,960.0,480.0,6181056.0,7717248.0,0.0,0.0
2254,960.0,960.0,5286432.0,960.0,480.0,480.0,480.0,5299008.0,960.0,480.0,480.0,5298528.0,480.0,480.0,480.0,480.0,480.0,960.0,4124736.0,5152896.0,0.0,0.0
2255,480.0,480.0,6713760.0,480.0,960.0,480.0,960.0,6665376.0,480.0,960.0,480.0,5238528.0,480.0,960.0,1428288.0,480.0,960.0,480.0,6181056.0,7729344.0,0.0,0.0
2256,480.0,480.0,11806656.0,480.0,480.0,960.0,480.0,11818272.0,480.0,480.0,960.0,5250144.0,960.0,480.0,6556512.0,960.0,480.0,960.0,4112640.0,5140800.0,0.0,0.0
2257,960.0,960.0,12193248.0,960.0,480.0,480.0,960.0,12193728.0,960.0,480.0,480.0,5407392.0,480.0,480.0,6774240.0,480.0,480.0,480.0,6181056.0,7717248.0,0.0,0.0
2258,480.0,480.0,12012288.0,480.0,960.0,480.0,480.0,12023904.0,480.0,960.0,480.0,5347392.0,480.0,960.0,6677952.0,480.0,960.0,480.0,4124736.0,5140800.0,0.0,0.0
2259,480.0,960.0,13160928.0,960.0,480.0,960.0,480.0,13136736.0,480.0,480.0,960.0,5238048.0,960.0,480.0,7887072.0,960.0,480.0,960.0,6168960.0,7729344.0,0.0,0.0
2260,960.0,480.0,15737376.0,480.0,480.0,480.0,960.0,15737856.0,960.0,960.0,480.0,5250144.0,480.0,480.0,10488192.0,480.0,480.0,480.0,6181056.0,5628096.0,12096.0,0.0
2261,480.0,5504160.0,11782464.0,480.0,960.0,5479968.0,480.0,11806176.0,480.0,480.0,5456256.0,5758656.0,960.0,960.0,11491680.0,960.0,960.0,480.0,4112640.0,0.0,0.0,0.0
2262,960.0,6569088.0,9193440.0,960.0,480.0,6569088.0,480.0,9181824.0,960.0,480.0,6568608.0,5250144.0,480.0,480.0,10499808.0,480.0,480.0,960.0,1624320.0,0.0,0.0,12096.0
2263,480.0,6568608.0,9181344.0,480.0,480.0,6568608.0,960.0,9205536.0,480.0,960.0,6556512.0,5262720.0,480.0,960.0,10512384.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
2264,480.0,6604896.0,9254400.0,480.0,960.0,6605376.0,480.0,9253920.0,480.0,480.0,6617472.0,5286432.0,960.0,480.0,10584480.0,960.0,480.0,480.0,0.0,0.0,0.0,0.0
2265,960.0,6726336.0,13751472.0,13056.0,480.0,6725856.0,12576.0,13739856.0,960.0,480.0,6725856.0,10463520.0,12576.0,480.0,9977520.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
2266,480.0,6580704.0,10536096.0,480.0,480.0,6580704.0,960.0,10524000.0,480.0,960.0,6580704.0,10536576.0,480.0,960.0,6581184.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
2267,480.0,6580704.0,10524480.0,480.0,960.0,6581184.0,480.0,10536096.0,480.0,480.0,6581184.0,10536096.0,960.0,480.0,6592800.0,960.0,480.0,480.0,0.0,0.0,0.0,0.0
2268,960.0,6581184.0,10524000.0,960.0,480.0,6568608.0,480.0,10512384.0,960.0,480.0,6568608.0,10511904.0,480.0,480.0,6568608.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
2269,480.0,6568608.0,10511904.0,480.0,480.0,6568608.0,960.0,10511904.0,480.0,960.0,6568608.0,10512384.0,480.0,960.0,6569088.0,480.0,960.0,480.0,0.0,0.0,0.0,2237760.0
2270,12576.0,4189152.0,10512384.0,480.0,13056.0,4225920.0,480.0,10511904.0,480.0,12576.0,4250112.0,10511904.0,960.0,12576.0,4273824.0,960.0,480.0,480.0,0.0,0.0,0.0,6168960.0
2271,13056.0,960.0,6727232.0,960.0,480.0,480.0,12576.0,6764000.0,960.0,480.0,480.0,6775616.0,12576.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,6168960.0
2272,480.0,480.0,233760.0,12576.0,480.0,480.0,13056.0,245856.0,480.0,960.0,480.0,270528.0,12576.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,4124736.0
2273,480.0,480.0,960.0,480.0,960.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,6168960.0
2274,960.0,960.0,480.0,960.0,480.0,480.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,4124736.0
2275,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,6168960.0
2276,480.0,480.0,960.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,6483456.0
2277,960.0,960.0,480.0,960.0,480.0,480.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,4112640.0
2278,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,6181056.0
2279,480.0,480.0,480.0,4113600.0,480.0,960.0,4125216.0,480.0,480.0,480.0,960.0,480.0,4149888.0,480.0,480.0,960.0,480.0,960.0,12096.0,0.0,0.0,4124736.0
2280,960.0,960.0,480.0,5552544.0,480.0,480.0,5553024.0,960.0,960.0,960.0,480.0,480.0,5552544.0,480.0,480.0,480.0,480.0,480.0,12096.0,0.0,0.0,1510880.0
2281,4488096.0,480.0,960.0,5286432.0,960.0,480.0,9822432.0,480.0,480.0,480.0,480.0,960.0,9846624.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
2282,9266016.0,960.0,480.0,5299008.0,480.0,960.0,14551968.0,480.0,480.0,480.0,960.0,480.0,14564544.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
2283,9206016.0,480.0,480.0,5262240.0,480.0,480.0,14467776.0,960.0,960.0,960.0,480.0,480.0,14467296.0,480.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
2284,9350688.0,480.0,960.0,5334816.0,960.0,480.0,14697120.0,480.0,480.0,480.0,480.0,960.0,14673408.0,960.0,480.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
2285,9242304.0,960.0,480.0,8419776.0,480.0,960.0,17684832.0,480.0,480.0,480.0,960.0,480.0,17709024.0,480.0,480.0,960.0,480.0,960.0,1100736.0,0.0,0.0,0.0
2286,9858720.0,480.0,480.0,11249760.0,4367136.0,480.0,16717632.0,960.0,960.0,4391808.0,480.0,960.0,16717152.0,4416000.0,960.0,480.0,960.0,480.0,4632768.0,0.0,0.0,0.0
2287,9266016.0,480.0,960.0,10584480.0,5299008.0,960.0,14576160.0,480.0,480.0,5298528.0,960.0,480.0,14576640.0,5298528.0,480.0,960.0,480.0,960.0,6640704.0,0.0,0.0,0.0
2288,9496320.0,960.0,480.0,10851072.0,5431584.0,480.0,14903232.0,960.0,960.0,5419968.0,480.0,480.0,14902752.0,5419488.0,480.0,480.0,480.0,480.0,10813824.0,0.0,0.0,0.0
2289,9326496.0,12576.0,960.0,10474496.0,5128544.0,12576.0,14636640.0,480.0,480.0,5115968.0,12576.0,13056.0,14612448.0,5092256.0,960.0,480.0,960.0,480.0,10813824.0,0.0,0.0,0.0
2290,2803472.0,960.0,12576.0,5262720.0,480.0,960.0,8053136.0,12576.0,480.0,480.0,960.0,12576.0,8041520.0,480.0,480.0,960.0,480.0,960.0,7197120.0,12096.0,0.0,0.0
2291,960.0,480.0,12576.0,2856512.0,480.0,480.0,2832800.0,13056.0,960.0,960.0,480.0,480.0,2808128.0,480.0,13056.0,480.0,480.0,480.0,10813824.0,5539968.0,0.0,0.0
2292,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,480.0,960.0,960.0,480.0,10608192.0,6060096.0,0.0,0.0
2293,960.0,960.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,7209216.0,4124736.0,0.0,0.0
2294,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,10801728.0,6181056.0,0.0,0.0
2295,480.0,480.0,2299200.0,480.0,960.0,480.0,480.0,2286624.0,480.0,480.0,480.0,2275008.0,960.0,480.0,480.0,960.0,960.0,480.0,7177504.0,4112640.0,0.0,12096.0
2296,960.0,960.0,4040544.0,960.0,480.0,960.0,480.0,4028448.0,480.0,480.0,960.0,4004256.0,480.0,480.0,480.0,480.0,480.0,960.0,6185632.0,6168960.0,0.0,0.0
2297,480.0,480.0,9338592.0,480.0,480.0,480.0,960.0,9339072.0,960.0,960.0,480.0,9339072.0,480.0,960.0,960.0,480.0,480.0,480.0,4112640.0,811808.0,48384.0,0.0
2298,480.0,480.0,9460032.0,480.0,960.0,960.0,480.0,9447456.0,480.0,480.0,960.0,9459552.0,960.0,480.0,480.0,960.0,960.0,480.0,6181056.0,72576.0,0.0,0.0
2299,960.0,960.0,9229728.0,960.0,480.0,480.0,480.0,9230208.0,960.0,480.0,480.0,9205536.0,480.0,480.0,480.0,480.0,480.0,960.0,2711920.0,0.0,0.0,12096.0
2300,480.0,480.0,13886688.0,480.0,480.0,480.0,960.0,13838304.0,480.0,960.0,480.0,13064640.0,480.0,960.0,763008.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
2301,480.0,480.0,18435264.0,480.0,960.0,960.0,480.0,18446880.0,480.0,480.0,960.0,13160928.0,960.0,480.0,5274336.0,960.0,480.0,480.0,0.0,0.0,0.0,0.0
2302,960.0,7742400.0,12048096.0,960.0,480.0,7693536.0,960.0,12084864.0,960.0,960.0,7657248.0,14104416.0,480.0,480.0,5649312.0,480.0,480.0,960.0,931392.0,0.0,0.0,0.0
2303,480.0,9229728.0,12363072.0,480.0,960.0,9241824.0,480.0,12338400.0,480.0,480.0,9253920.0,16282176.0,480.0,960.0,5286912.0,480.0,960.0,480.0,6168960.0,0.0,0.0,0.0
2304,480.0,9253920.0,13209312.0,960.0,480.0,9266496.0,480.0,13221408.0,480.0,480.0,9242304.0,17176800.0,960.0,480.0,5286432.0,960.0,480.0,960.0,4124736.0,0.0,0.0,0.0
2305,13056.0,8049376.0,10406576.0,12576.0,12576.0,8048896.0,13056.0,10407056.0,960.0,13056.0,8073088.0,13241616.0,12576.0,12576.0,5274336.0,480.0,480.0,480.0,6181056.0,6326208.0,0.0,0.0
2306,480.0,5262240.0,9206016.0,480.0,960.0,5262240.0,480.0,9217632.0,480.0,480.0,5262240.0,9218112.0,480.0,960.0,5262720.0,480.0,960.0,480.0,4112640.0,5152896.0,0.0,0.0
2307,480.0,5262240.0,4090304.0,960.0,480.0,5262720.0,480.0,4114496.0,480.0,480.0,5274816.0,9205536.0,960.0,480.0,183296.0,960.0,480.0,960.0,6181056.0,7717248.0,0.0,0.0
2308,13056.0,5274816.0,1296128.0,480.0,480.0,5274336.0,13056.0,1308704.0,960.0,960.0,5262240.0,6545792.0,12576.0,480.0,60960.0,480.0,480.0,480.0,6181056.0,7717248.0,0.0,0.0
2309,480.0,1829392.0,960.0,12576.0,13056.0,1853584.0,480.0,480.0,480.0,12576.0,1877776.0,1890352.0,480.0,13056.0,960.0,480.0,960.0,480.0,4112640.0,5152896.0,0.0,0.0
2310,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,7051968.0,8817984.0,0.0,0.0
2311,960.0,960.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,4124736.0,5152896.0,0.0,0.0
2312,480.0,480.0,2287104.0,480.0,960.0,480.0,480.0,2274528.0,480.0,480.0,480.0,2250816.0,960.0,960.0,480.0,480.0,960.0,480.0,6168960.0,7717248.0,0.0,0.0
2313,480.0,960.0,5334816.0,960.0,480.0,960.0,480.0,5322720.0,480.0,480.0,960.0,5322720.0,480.0,480.0,480.0,960.0,480.0,960.0,4112640.0,5140800.0,0.0,0.0
2314,960.0,480.0,5975904.0,480.0,480.0,480.0,960.0,5964288.0,960.0,960.0,480.0,5310624.0,480.0,960.0,629952.0,480.0,480.0,480.0,8237376.0,10293696.0,0.0,0.0
2315,480.0,480.0,11830848.0,480.0,960.0,480.0,480.0,11818272.0,480.0,480.0,960.0,5262720.0,960.0,480.0,6568608.0,960.0,960.0,480.0,4112640.0,5152896.0,0.0,0.0
2316,960.0,960.0,11987616.0,960.0,480.0,960.0,480.0,11999712.0,960.0,480.0,480.0,5322720.0,480.0,480.0,6653280.0,480.0,480.0,960.0,6168960.0,7729344.0,0.0,0.0
2317,480.0,480.0,12108576.0,480.0,480.0,480.0,960.0,12084864.0,480.0,960.0,480.0,5383680.0,480.0,960.0,6726336.0,480.0,480.0,480.0,4112640.0,5152896.0,0.0,0.0
2318,480.0,480.0,12738048.0,480.0,960.0,960.0,480.0,12725472.0,480.0,480.0,960.0,5274336.0,960.0,480.0,7427424.0,960.0,960.0,480.0,6181056.0,7717248.0,0.0,0.0
2319,960.0,960.0,15822048.0,960.0,480.0,480.0,480.0,15846720.0,960.0,480.0,480.0,5274336.0,480.0,480.0,10572384.0,480.0,480.0,960.0,6181056.0,3898368.0,12096.0,0.0
2320,480.0,5492064.0,11782464.0,480.0,960.0,5467872.0,960.0,11806176.0,480.0,960.0,5431584.0,5758656.0,480.0,960.0,11480064.0,480.0,960.0,480.0,4112640.0,0.0,0.0,12096.0
2321,960.0,6774720.0,9483744.0,960.0,480.0,6762624.0,480.0,9471648.0,480.0,480.0,6786816.0,5419488.0,960.0,480.0,10838496.0,960.0,480.0,960.0,136512.0,0.0,0.0,0.0
2322,480.0,6616992.0,9266016.0,480.0,480.0,6629088.0,960.0,9266496.0,960.0,960.0,6616992.0,5298528.0,480.0,960.0,10597056.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
2323,480.0,6592800.0,9242304.0,480.0,960.0,6592800.0,480.0,9229728.0,480.0,480.0,6593280.0,5262720.0,960.0,480.0,10536096.0,960.0,960.0,480.0,0.0,0.0,0.0,0.0
2324,960.0,8782656.0,14743344.0,13056.0,960.0,8782656.0,13056.0,14743824.0,960.0,960.0,8782176.0,11141376.0,12576.0,960.0,12385104.0,480.0,960.0,960.0,0.0,0.0,0.0,0.0
2325,480.0,6774240.0,10838976.0,480.0,480.0,6774720.0,480.0,10838496.0,480.0,480.0,6774720.0,10862688.0,960.0,480.0,6774240.0,960.0,480.0,960.0,0.0,0.0,0.0,0.0
2326,960.0,6605376.0,10548192.0,960.0,480.0,6592800.0,960.0,10548672.0,960.0,960.0,6592800.0,10548192.0,480.0,480.0,6592800.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
2327,480.0,6580704.0,10548672.0,480.0,960.0,6592800.0,480.0,10548192.0,480.0,480.0,6592800.0,10548672.0,480.0,960.0,6593280.0,480.0,960.0,480.0,0.0,0.0,0.0,0.0
2328,480.0,6604896.0,10572384.0,960.0,480.0,6605376.0,480.0,10572384.0,480.0,480.0,6605376.0,10572384.0,960.0,480.0,6604896.0,960.0,480.0,960.0,0.0,0.0,0.0,2056320.0
2329,13056.0,2411520.0,10548192.0,480.0,12576.0,2435232.0,960.0,10548672.0,960.0,13056.0,2459424.0,10548192.0,480.0,12576.0,2483616.0,480.0,480.0,480.0,0.0,0.0,0.0,6181056.0
2330,12576.0,480.0,6259424.0,12576.0,960.0,480.0,24672.0,6307328.0,480.0,480.0,480.0,6332000.0,24672.0,960.0,960.0,480.0,960.0,480.0,0.0,0.0,0.0,6181056.0
2331,480.0,960.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,960.0,480.0,480.0,960.0,480.0,960.0,0.0,0.0,0.0,4112640.0
2332,960.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,6181056.0
2333,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,960.0,960.0,480.0,0.0,0.0,0.0,4112640.0
2334,960.0,960.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,13124160.0
2335,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,7209216.0
2336,480.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,960.0,960.0,480.0,0.0,0.0,0.0,10801728.0
2337,960.0,960.0,480.0,960.0,480.0,960.0,480.0,480.0,480.0,480.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,7209216.0
2338,480.0,480.0,480.0,3955872.0,480.0,480.0,3980544.0,960.0,960.0,960.0,480.0,480.0,4004256.0,960.0,960.0,480.0,480.0,480.0,12096.0,0.0,0.0,10813824.0
2339,480.0,480.0,960.0,5250144.0,960.0,480.0,5250144.0,480.0,480.0,480.0,480.0,960.0,5250624.0,480.0,480.0,960.0,960.0,480.0,0.0,12096.0,0.0,4399664.0
2340,3702336.0,960.0,480.0,5299008.0,480.0,960.0,9048288.0,480.0,480.0,480.0,960.0,480.0,9072480.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
2341,9338592.0,480.0,480.0,5334816.0,480.0,480.0,14649216.0,960.0,960.0,960.0,480.0,480.0,14648736.0,960.0,960.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0
2342,9205536.0,480.0,960.0,5262240.0,960.0,480.0,14479392.0,480.0,480.0,480.0,960.0,960.0,14491968.0,480.0,480.0,960.0,960.0,480.0,0.0,0.0,0.0,0.0
2343,9411648.0,960.0,480.0,5383680.0,480.0,960.0,14781792.0,480.0,960.0,480.0,480.0,480.0,14781792.0,480.0,480.0,480.0,480.0,960.0,0.0,0.0,0.0,0.0
2344,10318368.0,480.0,960.0,9314400.0,7645632.0,480.0,12024384.0,960.0,480.0,7681920.0,480.0,960.0,11987616.0,7718208.0,960.0,480.0,960.0,480.0,1632960.0,0.0,0.0,0.0
2345,9459552.0,960.0,480.0,10814784.0,9459552.0,960.0,10802208.0,480.0,480.0,9459552.0,960.0,480.0,10814784.0,9459552.0,480.0,960.0,480.0,960.0,4753728.0,0.0,0.0,0.0
2346,9484224.0,480.0,480.0,10838496.0,9483744.0,480.0,10826880.0,960.0,960.0,9484224.0,480.0,960.0,10838496.0,9484224.0,960.0,480.0,480.0,480.0,10813824.0,0.0,0.0,0.0
2347,9471648.0,480.0,960.0,10814304.0,9472128.0,960.0,10838496.0,480.0,480.0,9471648.0,960.0,480.0,10838976.0,9471648.0,480.0,960.0,960.0,480.0,7197120.0,0.0,0.0,0.0
2348,9520512.0,960.0,12576.0,10450784.0,9520032.0,480.0,10426592.0,13056.0,960.0,9520032.0,480.0,12576.0,10401920.0,9520032.0,480.0,480.0,480.0,960.0,10813824.0,48384.0,0.0,0.0
2349,2392208.0,12576.0,480.0,5383200.0,2356400.0,12576.0,5383200.0,480.0,480.0,2320112.0,12576.0,13056.0,5383200.0,2283824.0,960.0,480.0,960.0,480.0,7221312.0,3084480.0,0.0,0.0
2350,480.0,960.0,13056.0,2445728.0,480.0,960.0,2421056.0,12576.0,480.0,480.0,960.0,480.0,2397344.0,480.0,12576.0,960.0,480.0,960.0,13608000.0,5830272.0,0.0,0.0
2351,960.0,480.0,480.0,480.0,480.0,480.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,960.0,960.0,480.0,480.0,480.0,7197120.0,3084480.0,0.0,0.0
