index,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port4,9_port1,9_port2,9_port3,10_port4,10_port1,10_port2,10_port3,Host_1,Host_2,Host_3,Host_4,Host_5,Host_6,Host_7,Host_8
1731,320,320,1504256,320,320,160,320,320,1500224,459968,693824,320,320,802688,320,459968,459968,160,320,806720,117360,1492160,320,320,685760,117360,459968,117248,320,806720,1036544,113328,0,0,491904,0,370944,245952,366912,1600704
1732,320,320,1500224,320,320,320,320,320,1500224,464000,689792,320,320,810752,320,464000,464000,320,320,810704,113216,1500224,320,160,693824,113216,459968,113328,320,814896,1036544,117248,0,0,419328,0,314608,209664,314608,1366848
1733,320,432,1500336,320,432,320,320,320,1500448,464112,694048,432,432,810752,320,459968,460080,432,320,806944,117360,1504208,160,320,693936,117360,460080,117360,432,802800,1044608,117248,0,224,492016,0,375088,246064,370944,1604848
1734,320,160,1512320,320,320,320,320,320,1508288,464000,697856,320,160,810752,320,468032,464000,320,320,814784,117248,1508288,320,320,701888,117248,468032,117248,320,814784,1040576,117248,0,0,423360,0,314496,213696,314496,1366848
1735,160,4352,840661.3333,320,4352,320,320,320,848885.3333,459968,689792,4352,320,155381.3333,320,459968,464000,320,320,806720,117248,840821.3333,320,320,685760,113216,459968,113216,4352,810752,385205.3333,113216,4032,0,491904,0,366912,245952,370944,1034037.333
1736,320,544,690016,320,544,320,160,320,689904,459920,689792,432,320,432,432,460080,459968,320,320,802800,117360,690016,320,320,693936,117248,460080,117248,432,798656,226224,117248,112,0,491904,0,370944,245952,366912,733936
1737,320,320,689792,320,320,320,320,320,681728,455936,685760,320,320,320,320,455936,455936,320,160,798656,113056,689792,320,320,685760,113216,459968,113216,320,798656,230144,113216,0,0,423360,112,314496,209776,318528,633024
1738,320,320,689792,320,320,320,320,160,697696,464000,693824,320,320,320,320,464000,464000,320,320,810752,117248,689792,320,320,693824,117248,459968,117248,320,810752,234176,117248,0,0,487872,0,366912,245952,370944,737856
1739,320,320,693824,320,320,320,320,320,689792,464000,693824,320,320,320,320,464000,464000,320,320,810864,113328,697856,320,320,693824,113328,464000,117360,160,810864,230144,113328,0,0,423360,0,322672,209664,314608,633024
1740,320,320,689792,320,320,320,320,320,689792,455936,689792,320,320,320,320,455936,455936,320,320,798656,117248,685760,320,320,685760,117248,455936,113216,320,798496,229984,117248,0,0,491904,0,362880,245952,366912,737856
1741,320,544,694048,320,544,320,320,320,689904,464112,689904,432,320,320,432,464112,464000,320,320,810976,113440,694048,320,320,693664,113328,464112,117472,320,810864,230256,113280,0,112,423360,112,318752,213696,314720,628992
1742,320,4352,517941.3333,320,4352,320,320,320,689792,292149.3333,689792,320,320,320,4352,292149.3333,455936,320,320,798656,121280,517941.3333,320,320,685760,117088,455776,113216,320,798656,62325.33333,121280,0,0,491904,4032,370944,245952,223285.3333,741888
1743,320,4464,426730.6667,320,4464,320,320,320,652410.6667,230256,652250.6667,4352,320,320,432,230256,459968,320,320,802688,113328,426730.6667,320,320,685760,113216,426618.6667,117088,320,806720,432,113328,0,4032,419328,0,301306.6667,209664,104832,628992
1744,320,320,347072,320,320,320,320,320,581040,230256,577008,160,432,160,320,230144,460080,432,320,810864,117360,347072,320,320,693936,117360,347072,117248,432,802800,320,117248,0,112,492016,112,241920,246064,125104,742000
1745,320,432,355248,160,272,320,320,320,593136,238208,597168,432,320,320,320,238208,476096,320,320,839088,117248,355248,320,320,718016,117248,359280,121392,320,838976,320,117248,0,112,491904,0,250096,245952,120960,733824
1746,320,320,347072,320,320,320,320,320,580928,230144,576896,320,320,320,160,229984,464000,320,320,806832,117360,347072,320,320,693824,117360,347072,113328,320,806832,320,117360,0,0,423360,0,209776,209664,104944,637056
1747,320,320,343040,320,320,320,320,320,568832,230144,572864,320,320,320,320,230144,455776,160,320,802688,113216,343040,320,320,685760,113216,343040,117248,320,802688,320,113216,0,0,491904,0,241920,245952,124992,733824
1748,320,432,347184,320,432,160,320,320,577008,230144,577008,432,320,320,320,230144,459968,320,320,798608,117248,347184,320,320,685760,117248,343152,113328,320,798656,320,117248,0,112,419328,0,217840,209664,104832,637056
1749,320,320,351104,320,320,320,320,320,580928,234176,580928,320,320,320,320,234176,468032,320,320,818816,117248,351104,320,160,701888,117248,351104,117248,320,818816,320,117248,0,0,491904,0,241920,245952,120960,733824
1750,320,320,343040,320,320,320,320,320,572864,226112,572864,320,320,320,320,226112,455936,320,320,798656,113216,342880,160,320,685760,113216,343040,113216,320,798656,320,113216,0,0,423360,0,209664,213696,108864,637056
1751,320,272,343152,320,432,320,320,320,572864,230256,568832,320,160,320,432,230256,459968,320,320,802800,113216,343152,320,320,685872,113216,347184,117248,320,802688,320,113216,0,0,491904,112,249984,246064,120960,733824
1752,160,320,346912,320,320,320,320,320,576896,234176,580928,320,320,320,320,234176,459968,320,320,806832,117360,347072,320,320,693824,117360,343040,113328,320,806832,320,117360,0,0,491904,0,242032,245952,125104,737856
1753,320,320,347072,320,320,320,160,320,580928,229984,580928,320,320,320,320,230144,464000,320,320,810752,117248,347072,320,320,693824,117248,347072,117248,320,810752,320,117248,0,0,419328,0,209664,209664,104832,633024
1754,320,320,343040,320,320,320,320,320,568832,230144,568832,320,320,320,320,226112,455936,320,160,798768,113168,343040,320,320,685760,113328,343040,113328,320,798768,320,113328,0,0,491904,0,250096,245952,121072,737856
1755,320,320,347072,320,320,320,320,160,580880,230256,577008,320,432,320,320,234176,464112,432,320,810864,117360,347072,320,320,693936,117360,347072,117248,432,810864,320,117248,0,112,423472,0,209664,209776,104832,633136
1756,320,432,343152,320,432,320,320,320,568944,230144,572976,432,320,320,320,230144,459968,320,320,798768,113216,343152,320,320,685760,113216,343152,113328,160,806560,320,113216,0,112,491904,0,250096,245952,124992,737856
1757,320,320,347072,320,320,320,320,320,580928,230144,580928,320,320,320,320,230144,459968,320,320,810752,117248,347072,320,320,693824,117248,347072,117248,320,806720,160,117088,0,0,423360,0,209664,213696,104832,633024
1758,320,320,347072,320,320,320,320,320,580928,230144,576896,320,320,320,320,230144,464000,320,320,810752,113216,351104,320,320,693664,117248,351104,117248,320,810752,320,113216,0,0,491904,0,241920,245952,120960,733824
1759,320,320,343040,320,320,320,320,320,572864,230144,572864,320,320,320,320,230144,459968,320,320,806720,117248,339008,320,320,693824,113056,342880,113216,320,802688,320,117248,0,0,419328,0,209664,209664,108864,637056
1760,320,320,351104,320,320,320,320,320,576896,230144,580768,320,320,320,320,230144,459968,320,320,806720,117248,351104,320,320,685760,117248,347072,117088,320,810752,320,113216,0,0,491904,0,249984,245952,120960,733824
1761,320,320,351104,320,320,320,320,320,588992,238208,588992,160,320,320,320,238208,472064,320,320,822960,117360,351104,320,320,709952,117360,351104,117360,320,818928,320,121392,0,0,491904,0,242032,245952,125104,741888
1762,320,320,351104,160,320,320,320,320,584960,234176,584960,320,320,160,320,234176,472064,320,320,826880,117248,351104,320,320,705920,117248,351104,117248,320,826880,320,117248,0,0,423360,0,213696,209664,104832,628992
1763,320,432,351216,320,272,320,320,320,581040,234176,581040,432,320,320,160,230144,459968,320,320,810976,117360,351216,320,320,693824,117360,351216,117472,320,810864,320,117360,0,112,491904,0,246176,245952,121072,741888
1764,320,320,339008,320,320,320,320,320,572864,226112,572864,320,320,320,320,229984,459808,320,320,798656,113216,343040,320,320,689792,113216,343040,113216,320,798656,320,113216,0,0,419328,0,209664,209664,104832,628992
1765,320,432,347184,320,432,160,320,320,572976,230368,568944,320,432,320,432,230256,460080,272,320,802800,113216,343152,320,320,685872,113216,347184,117248,320,802688,320,113216,0,112,492016,112,249984,246064,124992,741888
1766,320,320,343040,320,320,320,320,320,572864,230144,576896,320,320,320,320,230144,455936,320,320,798608,117360,343040,320,160,685872,117360,339008,113216,432,802800,320,117248,0,0,491904,0,241920,250096,120960,733936
1767,320,320,347072,320,320,320,320,320,580928,230144,580928,320,320,320,320,230144,464000,320,320,810752,113216,350944,160,320,693824,117248,351104,117248,320,810752,320,113216,0,0,423360,0,209664,209664,108864,637056
1768,320,320,347072,320,320,320,320,320,572864,234176,572864,320,160,320,320,234176,464000,320,320,806720,117248,343040,320,320,693824,113216,343040,113216,320,810752,320,117248,0,0,491904,0,249984,245952,120960,733824
1769,160,160,351104,320,320,320,320,320,226544,238208,226544,320,4352,320,320,234176,105584,4352,320,826992,117360,351104,320,320,701888,117360,351104,117360,320,822960,320,117360,0,4032,129456,0,209776,209664,104944,633024
1770,320,320,346912,320,320,320,320,320,117360,230096,117360,320,432,320,320,230144,432,432,320,802688,117248,347072,320,320,693824,117248,347072,117248,320,798656,320,117248,0,112,112,0,241920,245952,124992,737856
1771,320,432,355248,320,432,320,160,320,117360,238208,117360,432,320,320,320,238208,320,320,320,839088,117088,355248,320,320,718016,117248,355248,121392,320,838976,320,117248,0,112,0,0,250096,245952,120960,737856
1772,320,320,347072,320,320,320,320,160,117248,230144,117248,320,320,320,320,230144,320,320,160,469877.3333,121280,347072,320,320,356981.3333,121280,347072,113216,4352,469877.3333,320,117248,0,0,0,0,209664,213696,104832,348597.3333
1773,320,320,343040,320,320,320,320,320,113056,230144,113216,320,320,320,320,230144,320,320,320,456048,113328,343040,320,320,343152,113328,343040,113216,272,464112,320,113216,0,0,0,0,249984,246064,124992,371056
1774,320,320,347072,320,320,320,320,320,117248,226112,117248,320,320,320,320,226112,320,320,320,464112,117360,347072,320,320,343040,117360,347072,117360,320,455888,160,113328,0,0,0,0,209664,213696,104944,314496
1775,320,320,343040,320,320,320,320,320,113216,234176,113216,320,320,320,320,234176,320,320,320,464000,113216,343040,320,320,346912,113216,343040,113216,320,464000,320,117088,0,0,0,0,242032,245952,124992,370944
1776,320,320,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,230144,320,320,320,456048,117360,347072,320,320,347072,117200,346912,117360,320,456048,320,117360,0,0,0,0,209664,209664,104832,314496
1777,320,320,347072,320,320,320,320,320,117248,230144,113216,320,320,320,320,230144,320,320,320,464000,113216,347072,320,320,347072,117248,351104,117088,320,468032,320,113216,0,0,0,0,250096,245952,121072,366912
1778,320,432,343152,320,432,320,320,320,113328,230144,117200,272,320,320,320,230144,320,320,320,456160,117360,343152,320,320,343152,113328,339120,113328,432,456048,320,117248,0,112,0,0,209776,209776,104832,318640
1779,320,432,347184,160,432,320,320,320,117248,230256,117248,320,320,160,432,230256,320,320,320,464112,113216,351216,320,320,347184,117248,351216,117248,320,464000,320,113216,0,0,0,112,245952,246064,124992,366912
1780,320,320,343040,320,160,320,320,320,113216,230144,113216,320,320,320,160,230144,320,320,320,459968,117248,339008,320,320,347072,113216,339008,113216,320,455936,320,117248,0,0,0,0,245952,245952,120960,370944
1781,320,320,343040,320,320,320,320,320,113216,230144,113216,320,320,320,320,229984,160,320,320,459968,113216,343040,320,320,343040,113216,347072,117248,320,459968,320,113216,0,0,0,0,209664,213696,104832,314496
1782,320,320,347072,320,320,160,320,320,117248,230144,117248,320,320,320,320,230144,320,160,320,455936,117248,347072,320,320,343040,117248,343040,113216,320,455936,320,117248,0,0,0,0,249984,245952,124992,370944
1783,320,320,343040,320,320,320,320,320,113216,230144,113216,320,320,320,320,230144,320,320,320,463840,113216,343040,320,160,347072,113216,347072,117248,320,464000,320,113216,0,0,0,0,209664,209664,104832,314496
1784,320,320,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,230144,320,320,320,460080,117360,346912,160,320,347072,117360,347072,113328,320,460080,320,117360,0,0,0,0,242032,245952,125104,370944
1785,320,160,343040,320,320,320,320,320,113216,230144,113216,320,160,320,320,230144,320,320,320,459968,113216,343040,320,320,343040,113216,343040,117248,320,459968,320,113216,0,0,0,0,209664,209664,104832,314496
1786,160,432,347024,320,432,320,320,320,117360,230144,117360,432,320,320,320,230144,320,320,320,456160,117360,347184,320,320,343040,117360,343152,113440,320,456048,320,117360,0,112,0,0,250208,245952,121072,370944
1787,320,320,351104,320,320,320,320,320,117248,234016,117248,320,320,320,320,234176,320,320,320,468032,117248,351104,320,320,351104,117248,351104,117248,320,468032,320,117248,0,0,0,0,209664,209664,104832,314496
1788,320,320,351104,320,320,320,160,320,117248,234176,117248,320,320,320,320,234176,320,320,320,468032,117088,351104,320,320,351104,117248,351104,117248,320,472064,320,117248,0,0,0,0,249984,245952,124992,370944
1789,320,320,347072,320,320,320,320,160,117248,230144,117248,320,320,320,320,230144,320,320,160,464112,117360,351104,320,320,347184,117360,351104,117248,432,464112,320,113216,0,0,0,0,241920,246064,120960,367024
1790,320,320,343040,320,320,320,320,320,113056,230144,113216,320,320,320,320,230144,320,320,320,459968,113216,339008,320,320,343040,113216,339008,113216,160,455936,320,117248,0,0,0,0,209664,213696,108864,318528
1791,320,320,343040,320,320,320,320,320,113216,230144,113216,320,320,320,320,230144,320,320,320,459968,113216,343040,320,320,347072,113216,343040,117248,320,459808,160,113216,0,0,0,0,249984,245952,120960,366912
1792,320,320,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,230144,320,320,320,455936,117248,347072,320,320,342880,117248,347072,113216,320,455936,320,117088,0,0,0,0,209664,209664,104832,318528
1793,320,320,343040,320,320,320,320,320,113216,230144,113216,320,320,320,320,226112,320,320,320,456048,113328,343040,320,320,343040,113168,342880,113328,320,456048,320,113328,0,0,0,0,242032,245952,125104,366912
1794,320,544,343264,320,544,320,320,320,117360,226224,117200,432,320,320,432,230256,320,320,320,460192,117248,347296,320,320,343152,117248,347296,117200,320,464000,320,113216,0,112,0,112,217840,209776,104832,318528
1795,320,320,347072,320,320,320,320,320,113216,234176,113216,160,320,160,320,234176,320,320,320,464000,113216,343040,320,320,347072,113216,343040,113216,320,464000,320,117248,0,0,0,0,241920,245952,120960,366912
1796,320,320,347072,160,160,320,320,320,117248,230144,117248,320,320,320,320,230144,320,320,320,464000,117248,347072,320,320,347072,117248,347072,117248,320,459968,320,117248,0,0,0,0,209664,213696,104832,314496
1797,320,320,343040,320,320,320,320,320,113216,230144,113216,320,320,320,160,229984,320,320,320,459968,113216,343040,320,320,347072,113216,343040,117248,320,459968,320,113216,0,0,0,0,249984,245952,124992,370944
1798,320,320,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,230144,160,160,320,456048,117360,347072,320,320,343040,117360,347072,113328,320,456048,320,117360,0,0,0,0,209776,209664,104944,314496
1799,320,320,343040,320,320,160,320,320,113216,230144,113216,320,320,320,320,226112,320,320,320,455888,113328,343040,320,320,343152,113328,343040,113216,432,456048,320,113216,0,0,0,0,241920,246064,124992,371056
1800,320,320,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,230144,320,320,320,464000,117248,346912,320,160,347072,117248,347072,117248,320,464000,320,117248,0,0,0,0,249984,245952,120960,366912
1801,320,320,351104,320,320,320,320,320,117248,234176,117248,320,160,320,320,238208,320,320,320,468144,117360,351104,160,320,351104,117360,351104,117360,320,468144,320,117360,0,0,0,0,209776,209664,104944,318528
1802,160,160,343040,320,320,320,320,320,113216,230144,113216,320,320,320,320,230144,320,320,320,464000,113216,343040,320,320,347072,113216,343040,117248,320,464000,320,113216,0,0,0,0,245952,245952,124992,366912
1803,320,432,347024,320,432,320,320,320,117360,229984,117360,432,320,320,320,230144,320,320,320,460080,117248,351216,320,320,347072,117248,351216,113328,320,459968,320,117248,0,112,0,0,213808,213696,104832,318528
1804,320,432,343152,320,432,320,160,320,113216,230256,113216,320,320,320,432,230256,320,320,320,460080,113056,343152,320,320,343152,113216,343152,117248,320,459968,320,113216,0,0,0,112,241920,242032,120960,366912
1805,320,320,347072,320,320,320,320,160,117248,230144,117248,320,320,320,320,230144,320,320,160,455936,117248,343040,320,320,343040,117248,343040,113216,320,455936,320,117248,0,0,0,0,209664,213696,108864,318528
1806,320,320,351104,320,320,320,320,320,117088,234176,117248,320,320,320,320,234176,320,320,320,468032,117248,351104,320,320,351104,117248,351104,117248,320,468032,320,117248,0,0,0,0,249984,245952,120960,366912
1807,320,320,343040,320,320,320,320,320,113216,230144,113216,320,320,320,320,230144,320,320,320,455936,113216,343040,320,320,343040,113216,343040,113216,160,455776,320,113216,0,0,0,0,241920,245952,124992,370944
1808,320,320,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,226112,320,320,320,464000,117248,347072,320,320,347072,117248,347072,117248,320,464000,160,117088,0,0,0,0,209664,209664,104832,314496
1809,320,320,339008,320,320,320,320,320,113216,226112,113216,320,320,320,320,230144,320,320,320,455936,113216,343040,320,320,342880,113056,343040,113216,320,455936,320,113216,0,0,0,0,249984,245952,120960,370944
1810,320,320,343040,320,320,320,320,320,113216,230144,113216,320,320,320,320,230144,320,320,320,460192,113440,343040,320,320,343152,113440,342880,117200,432,460192,320,113328,0,0,0,0,209776,209776,104944,314608
1811,320,320,347072,320,320,320,320,320,117248,230144,117088,160,320,320,320,230144,320,320,320,456048,117360,343040,320,320,343040,117360,343040,113328,320,456048,320,117360,0,0,0,0,250096,245952,125104,370944
1812,320,432,343152,160,432,320,320,320,113328,230144,113328,432,320,160,320,230144,320,320,320,464112,113216,343152,320,320,343040,113216,343152,113328,320,464000,320,113216,0,112,0,0,209776,213696,104832,314496
1813,320,320,347072,320,160,320,320,320,117248,230144,117248,320,320,320,160,230144,320,320,320,455936,117248,347072,320,320,347072,117248,347072,117248,320,455936,320,117248,0,0,0,0,241920,245952,120960,366912
1814,320,432,343152,320,432,320,320,320,113216,226224,113216,320,320,320,432,226064,160,320,320,456048,113216,343152,320,320,343152,113216,343152,113216,320,455936,320,113216,0,0,0,112,209664,209776,108864,318528
1815,320,320,343040,320,320,160,320,320,117248,230144,117248,320,320,320,320,230144,320,160,320,459968,113216,347072,320,320,343040,117248,347072,117248,320,464000,320,113216,0,0,0,0,249984,245952,120960,366912
1816,320,320,351104,320,320,320,320,320,113216,234176,113216,320,320,320,320,234176,320,320,320,467872,117248,347072,320,320,351104,113216,347072,117248,320,464000,320,117248,0,0,0,0,209664,209664,104832,318528
1817,320,320,343040,320,320,320,320,320,117248,230144,117248,320,320,320,320,230144,320,320,320,455936,117248,342880,320,160,343040,117248,343040,113216,320,459968,320,117248,0,0,0,0,245952,245952,124992,366912
1818,320,320,343040,320,320,320,320,320,113216,230144,113216,320,160,320,320,230144,320,320,320,464000,113216,343040,160,320,343040,113216,343040,113216,320,459968,320,113216,0,0,0,0,213696,209664,104832,318528
1819,160,160,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,230144,320,320,320,456048,117360,347072,320,320,347072,117360,347072,117360,320,456048,320,117360,0,0,0,0,242032,249984,121072,366912
1820,320,320,342880,320,320,320,320,320,113216,229984,113216,320,320,320,320,230144,320,320,320,455936,113216,343040,320,320,343040,113216,343040,113216,320,464000,320,113216,0,0,0,0,209664,209664,108864,318528
1821,320,432,347184,320,432,320,160,320,117360,230144,117360,432,320,320,320,226112,320,320,320,464224,117200,347184,320,320,343152,117360,347184,117360,432,456048,320,117248,0,112,0,0,250096,246064,120960,367024
1822,320,320,343040,320,320,320,320,160,113216,230144,113216,320,320,320,320,234176,320,320,160,455936,113216,343040,320,320,347072,113216,343040,113216,320,464000,320,113216,0,0,0,0,241920,245952,124992,370944
1823,320,320,347072,320,320,320,320,320,117088,226112,117248,320,320,320,320,226112,320,320,320,464112,117360,347072,320,320,347072,117360,347072,117360,160,456048,320,117360,0,0,0,0,209776,209664,104944,314496
1824,320,432,343152,320,432,320,320,320,113216,234288,113216,320,320,320,432,234288,320,320,320,456048,113216,343152,320,320,343152,113216,343152,113216,320,459808,160,113216,0,0,0,112,249984,246064,120960,370944
1825,320,320,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,230144,320,320,320,464000,117248,347072,320,320,347072,117248,347072,117248,320,459968,320,117088,0,0,0,0,209664,209664,104832,314496
1826,320,320,343040,320,320,320,320,320,113216,230144,113216,320,320,320,320,230144,320,320,320,459968,113216,343040,320,320,342880,113056,343040,113216,320,464000,320,113216,0,0,0,0,249984,245952,124992,370944
1827,320,320,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,226112,320,320,320,459968,117248,347072,320,320,347072,117248,346912,117088,320,455936,320,117248,0,0,0,0,209664,213696,104832,314496
1828,320,320,343040,320,320,320,320,320,113216,230144,113056,160,320,320,320,234176,320,320,320,464112,113328,343040,320,320,343040,113328,343040,113328,320,464112,320,113328,0,0,0,0,242032,245952,125104,370944
1829,320,432,347184,160,432,320,320,320,117360,230144,117360,432,320,160,320,230144,320,320,320,456048,117248,347184,320,320,347072,117248,347184,117360,320,455936,320,117248,0,0,0,0,209664,209664,104832,314496
1830,320,320,347072,320,160,320,320,320,113216,230144,113216,320,320,320,160,230144,320,320,320,464000,113216,347072,320,320,347072,113216,351104,117248,320,464000,320,113216,0,112,0,0,250096,245952,120960,370944
1831,320,320,347072,320,320,320,320,320,117248,234176,117248,320,320,320,320,234016,160,320,320,460080,117360,347072,320,320,347184,117360,343040,113216,432,460080,320,117248,0,0,0,0,241920,246064,124992,367024
1832,320,320,363200,320,320,160,320,320,121280,242240,121280,320,320,320,320,242240,320,160,320,484160,121280,363200,320,320,363200,121280,363200,121280,320,484160,320,121280,0,0,0,0,217728,209664,104832,318528
1833,320,320,347072,320,320,320,320,320,117248,230144,117248,320,320,320,320,226112,320,320,320,463840,117248,347072,320,160,347072,117248,347072,117248,320,464000,320,117248,0,0,0,0,241920,245952,120960,366912
1834,320,432,351216,320,432,320,320,320,117248,230256,117248,320,320,320,432,234288,320,320,320,468144,117248,351056,160,320,347184,117248,351216,117248,320,468032,320,113216,0,0,0,112,249984,246064,124992,370944
1835,320,160,339008,320,320,320,320,320,113216,230144,113216,320,160,320,320,230144,320,320,320,455936,113216,339008,320,320,347072,113216,339008,113216,320,455936,320,117248,0,0,0,0,209664,213696,104832,314496
1836,160,320,342880,320,320,320,320,320,113216,230144,113216,320,320,320,320,230144,320,320,320,191893.3333,117472,347072,320,320,74741.33333,117472,347072,117472,4352,191893.3333,320,113440,0,0,0,0,242144,249984,121184,114741.3333
1837,320,320,347072,320,320,320,160,320,117248,229984,117248,320,320,320,320,230144,320,320,320,113328,117360,343040,320,320,432,117360,343040,113216,432,113328,320,117248,0,0,0,0,209664,209776,108864,112
1838,320,4464,332901.3333,320,4464,320,320,320,117360,215861.3333,113328,432,320,320,4352,215861.3333,320,320,160,121392,113056,332901.3333,320,320,4352,117248,332901.3333,117360,320,117248,320,113216,0,112,0,4032,250096,243765.3333,120960,0
1839,320,320,113216,320,320,320,320,160,113056,320,117248,320,320,320,320,320,320,320,320,113216,117248,113216,320,320,320,113216,113216,113216,320,113216,320,117248,0,0,0,0,209664,0,104832,0
1840,320,432,117360,320,432,320,320,320,117248,432,117248,320,320,320,432,432,320,320,320,117360,117248,117360,320,320,432,117248,117360,117248,160,121120,320,117248,0,0,0,112,245952,112,124992,0
1841,320,320,117248,320,320,320,320,320,117248,320,117248,320,320,320,320,320,320,320,320,117248,117248,117248,320,320,320,117248,117248,117248,320,113216,160,117088,0,0,0,0,245952,0,120960,0
1842,320,320,113216,320,320,320,320,320,113216,320,113216,320,320,320,320,320,320,320,320,117248,113216,113216,320,320,160,113056,113216,117248,320,117248,320,113216,0,0,0,0,209664,0,104832,0
1843,320,320,117248,320,320,320,320,320,117248,320,117248,320,320,320,320,320,320,320,320,113216,117248,117248,320,320,320,117248,117088,113056,320,113216,320,117248,0,0,0,0,249984,0,124992,0
1844,320,320,117248,320,320,320,320,320,117248,320,117088,320,320,320,320,320,320,320,320,117248,117248,117248,320,320,320,117248,117248,117248,320,117248,320,117248,0,0,0,0,209664,0,104832,0
1845,320,320,113216,320,320,320,320,320,113216,320,113216,160,320,160,320,320,320,320,320,117360,113328,113216,320,320,320,113328,113216,117360,320,117360,320,113328,0,0,0,0,242032,0,125104,0
1846,320,320,117248,160,160,320,320,320,117248,320,117248,320,320,320,320,320,320,320,320,113216,117248,117248,320,320,320,117248,117248,113216,320,113216,320,117248,0,0,0,0,209664,0,104832,0
1847,320,432,117360,320,432,320,320,320,117360,320,113328,432,320,320,160,160,320,320,320,117360,113216,117360,320,320,320,113216,117360,117360,320,117248,320,113216,0,112,0,0,250096,0,120960,0
1848,320,320,113216,320,320,320,320,320,113216,320,117248,320,320,320,320,320,160,160,320,113328,117360,113216,320,320,320,117360,113216,113328,320,117360,320,117360,0,0,0,0,242032,0,125104,0
1849,320,320,117248,320,320,160,320,320,117248,320,117248,320,320,320,320,320,320,320,320,117088,117248,117248,320,320,320,117248,117248,117248,320,113216,320,117248,0,0,0,0,217728,0,104832,0
1850,320,320,113216,320,320,320,320,320,113216,320,113216,320,320,320,320,320,320,320,320,113216,113216,113056,320,160,320,113216,113216,113216,320,113216,320,113216,0,0,0,0,241920,0,120960,0
1851,320,320,117248,320,320,320,320,320,113216,320,113216,320,160,320,320,320,320,320,320,117248,113216,117248,160,320,320,113216,117248,117248,320,117248,320,113216,0,0,0,0,209664,0,108864,0
1852,160,4192,33008,320,4352,320,320,320,37040,320,37040,4352,320,320,320,320,320,320,320,117248,117248,33008,320,320,320,117248,33008,117248,320,117248,320,117248,0,4032,0,0,173808,0,120960,0
1853,320,432,272,320,432,320,320,320,432,160,432,432,320,320,320,320,320,320,320,117360,117248,432,320,320,320,117248,432,117360,320,113216,320,117248,0,112,0,0,104944,0,104832,0
1854,320,320,320,320,320,320,160,320,320,320,320,320,320,320,320,320,320,320,320,117360,113328,320,320,320,320,113328,320,113328,320,117360,320,113328,0,0,0,0,121072,0,125104,0
1855,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,160,113216,117088,320,320,320,320,117248,320,117248,320,113216,320,117248,0,0,0,0,108864,0,104832,0
1856,320,320,320,320,320,320,320,160,160,320,320,320,320,320,320,320,320,320,320,117248,113216,320,320,320,320,113216,320,113216,320,117248,320,113216,0,0,0,0,120960,0,120960,0
1857,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,117248,117248,320,320,320,320,117248,320,121280,160,117088,320,117248,0,0,0,0,124992,0,124992,0
1858,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,113216,117248,320,320,320,320,117248,320,113216,320,113216,160,117088,0,0,0,0,104832,0,104832,0
1859,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,117248,113216,320,320,320,160,113056,320,113216,320,117248,320,113216,0,0,0,0,120960,0,120960,0
1860,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,113216,117248,320,320,320,320,117248,160,117088,320,113216,320,117248,0,0,0,0,104832,0,108864,0
1861,320,320,320,320,320,320,320,320,320,320,160,160,320,320,320,320,320,320,320,117360,117360,320,320,320,320,117360,320,117360,320,121392,320,117360,0,0,0,0,125104,0,121072,0
1862,320,320,320,160,320,320,320,320,320,320,320,320,320,160,320,320,320,320,320,117360,117360,320,320,320,320,117360,320,117360,320,113328,320,117360,0,0,0,0,104832,0,104832,0
1863,320,320,320,320,160,320,320,320,320,320,320,320,320,320,320,320,320,320,320,117248,117248,320,320,320,320,117248,320,117248,320,117248,320,113216,0,0,0,0,121072,0,125104,0
1864,320,320,320,320,320,320,320,320,320,320,320,320,320,320,160,160,160,320,320,113216,113216,320,320,320,320,113216,320,113216,320,113216,320,117248,0,0,0,0,124992,0,120960,0
1865,320,320,320,320,320,160,320,320,320,320,320,320,320,320,320,320,320,160,320,117248,117248,320,320,320,320,117248,320,117248,320,117248,320,117248,0,0,0,0,104832,0,104832,0
1866,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,113056,113216,320,320,160,320,113216,320,113216,320,113216,320,113216,0,0,0,0,124992,0,124992,0
