,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port1,9_port4,9_port2,9_port3,10_port4,10_port1,10_port2,10_port3,Host_3,Host_6,Host_1,Host_4,Host_2,Host_7,Host_8,Host_5
946,320.0,320.0,1911488.0,5758016.0,320.0,320.0,320.0,5774144.0,955904.0,955904.0,955904.0,320.0,320.0,320.0,320.0,320.0,5802368.0,955904.0,320.0,320.0,320.0,1911488.0,8394944.0,834944.0,320.0,3500096.0,955904.0,4866944.0,1552640.0,320.0,4455680.0,9334400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,320.0,320.0,1919552.0,9638325.333333334,320.0,320.0,320.0,9618165.333333334,959936.0,963968.0,959936.0,320.0,320.0,320.0,320.0,320.0,9593973.333333334,963968.0,320.0,320.0,320.0,1923584.0,12335733.333333334,843008.0,320.0,3516224.0,963968.0,8852085.333333334,1556672.0,480.0,4475840.0,9366656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,320.0,320.0,1911488.0,5209664.0,320.0,320.0,320.0,5221760.0,955904.0,951872.0,951872.0,320.0,320.0,320.0,320.0,320.0,5233856.0,955904.0,320.0,320.0,320.0,1907456.0,7854656.0,834944.0,320.0,3496064.0,951872.0,4350848.0,1548608.0,320.0,4447616.0,9314240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,320.0,320.0,1935680.0,9112640.0,320.0,320.0,320.0,9112640.0,1032512.0,968000.0,1032512.0,320.0,320.0,320.0,320.0,320.0,9181184.0,968000.0,320.0,320.0,320.0,1935680.0,11810048.0,847040.0,320.0,3540416.0,968000.0,8265920.0,1572960.0,320.0,4508096.0,9451328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,320.0,320.0,1903424.0,8979584.0,320.0,320.0,320.0,8979584.0,1786496.0,955904.0,1790528.0,320.0,320.0,320.0,320.0,320.0,9814208.0,951872.0,320.0,320.0,320.0,1907456.0,11644736.0,834944.0,320.0,3492032.0,955904.0,8144960.0,1552640.0,320.0,4443584.0,9310208.0,923328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,320.0,320.0,1935680.0,12084224.0,320.0,480.0,320.0,12096320.0,1814720.0,963968.0,1814720.0,320.0,320.0,320.0,320.0,320.0,12947072.0,968000.0,320.0,320.0,320.0,1935680.0,14563904.0,843008.0,320.0,3508160.0,963968.0,11052032.0,1572800.0,320.0,4512128.0,9447296.0,0.0,0.0,149184.0,862848.0,0.0,0.0,0.0,0.0
952,320.0,320.0,1919552.0,18410432.0,320.0,320.0,320.0,18414464.0,1802624.0,963968.0,1798592.0,320.0,320.0,320.0,320.0,320.0,19261184.0,959936.0,320.0,320.0,320.0,1919552.0,20507072.0,843008.0,320.0,3419456.0,963968.0,17091968.0,1556672.0,320.0,4471808.0,9370688.0,15434496.0,0.0,0.0,0.0,0.0,0.0,802800.0,0.0
953,320.0,790592.0,2020352.0,18567680.0,790592.0,320.0,320.0,18571712.0,1887296.0,1068800.0,1891328.0,320.0,60800.0,320.0,794624.0,320.0,19450688.0,1064768.0,320.0,320.0,790592.0,2016320.0,20776122.666666668,97088.0,320.0,1652506.6666666667,1012512.0,19112160.0,1645376.0,320.0,2527290.6666666665,9842432.0,963648.0,0.0,1346688.0,0.0,4032.0,0.0,0.0,0.0
954,320.0,855104.0,1951808.0,18011264.0,855104.0,774464.0,320.0,18007232.0,1056704.0,3354944.0,1830848.0,320.0,2572736.0,320.0,1625216.0,320.0,17890304.0,3354944.0,320.0,320.0,851072.0,1951968.0,19007168.0,185792.0,480.0,1189760.0,976064.0,17817728.0,1770368.0,320.0,2165504.0,2290042.6666666665,0.0,0.0,1209600.0,866880.0,0.0,0.0,0.0,0.0
955,320.0,843008.0,2854976.0,18853754.666666668,847040.0,847040.0,320.0,18849722.666666668,968000.0,4241984.0,1806656.0,320.0,3540416.0,320.0,1693760.0,320.0,17672378.666666668,4246016.0,320.0,320.0,847040.0,2859008.0,18434858.666666668,1185728.0,320.0,770666.6666666666,1891328.0,17676608.0,2758208.0,320.0,1726448.0,320.0,737856.0,0.0,1032192.0,0.0,0.0,0.0,0.0,0.0
956,1859072.0,859136.0,508810.6666666667,19136192.0,855264.0,859136.0,1855040.0,19136192.0,287050.6666666667,2625152.0,1149898.6666666667,320.0,3596864.0,320.0,1717952.0,320.0,17942720.0,4475840.0,1863264.0,320.0,859136.0,504778.6666666667,17934656.0,1806656.0,1867136.0,320.0,830912.0,17930624.0,2786432.0,320.0,283018.6666666667,609152.0,858816.0,0.0,1201536.0,0.0,0.0,0.0,0.0,810432.0
957,250304.0,867200.0,1855040.0,13835957.333333334,867200.0,863168.0,254336.0,13823861.333333334,320.0,4270208.0,867200.0,320.0,3625088.0,320.0,1730048.0,320.0,12594101.333333334,4528256.0,246272.0,480.0,867360.0,1863104.0,12638453.333333334,2072928.0,242240.0,320.0,2729984.0,12654581.333333334,2822720.0,320.0,320.0,867200.0,0.0,2092608.0,0.0,0.0,0.0,8410752.0,858816.0,0.0
958,320.0,851072.0,2068736.0,4214512.0,851072.0,851072.0,11757632.0,4206448.0,320.0,4439552.0,851072.0,11769728.0,3552512.0,320.0,1697792.0,11737472.0,3012976.0,4431488.0,320.0,320.0,847040.0,2064704.0,4388048.0,2036480.0,320.0,1326848.0,2915456.0,3057328.0,2762240.0,320.0,1355072.0,851072.0,0.0,2092608.0,0.0,862848.0,12015360.0,0.0,0.0,0.0
959,320.0,843008.0,2048576.0,1181696.0,843008.0,843008.0,11777952.0,1177664.0,320.0,4403264.0,843008.0,11777792.0,3532352.0,320.0,1689728.0,11777792.0,320.0,4411328.0,320.0,320.0,847040.0,2052608.0,9084416.0,4028288.0,320.0,9088448.0,4915328.0,320.0,4745984.0,320.0,9092480.0,843008.0,0.0,0.0,1201536.0,862848.0,8989173.333333334,0.0,0.0,0.0
960,320.0,851072.0,2072768.0,1185728.0,851072.0,855104.0,11874560.0,1185728.0,320.0,5137088.0,851072.0,11878752.0,4274240.0,320.0,1705856.0,12560000.0,320.0,4439552.0,320.0,320.0,851072.0,2064704.0,9165056.0,10354496.0,320.0,9169088.0,11237504.0,320.0,11080256.0,320.0,9161024.0,851072.0,858816.0,0.0,1201536.0,0.0,0.0,0.0,0.0,8406720.0
961,320.0,834944.0,2028416.0,1165568.0,838976.0,834944.0,11660864.0,1169600.0,8068352.0,12531936.0,838976.0,11656832.0,11660864.0,8040128.0,1669568.0,19829696.0,8092544.0,4366976.0,320.0,320.0,834944.0,2032448.0,8999744.0,10164992.0,320.0,8995712.0,11023808.0,320.0,10874624.0,320.0,8995712.0,834944.0,0.0,0.0,1028160.0,737856.0,0.0,0.0,0.0,0.0
962,320.0,838976.0,2032448.0,1169600.0,834944.0,838976.0,7791989.333333333,1165568.0,13879269.333333334,12531776.0,838976.0,7779893.333333333,11676992.0,13907493.333333334,1677632.0,15968885.333333334,13855077.333333334,4366976.0,320.0,320.0,838976.0,2032448.0,9007808.0,10177088.0,320.0,9011840.0,11048000.0,320.0,10894784.0,320.0,9011840.0,838976.0,4032.0,0.0,1201536.0,862848.0,0.0,0.0,0.0,0.0
963,320.0,847040.0,2234048.0,1181696.0,847040.0,847040.0,320.0,1181696.0,480.0,12866432.0,847040.0,320.0,11797952.0,320.0,1693760.0,8265920.0,320.0,4592768.0,320.0,320.0,843008.0,2234048.0,9116672.0,10294016.0,320.0,9108608.0,11338304.0,320.0,11023808.0,320.0,9112640.0,847040.0,0.0,2092608.0,0.0,0.0,0.0,8406720.0,862848.0,1201536.0
964,320.0,822848.0,3153344.0,1149440.0,826880.0,826880.0,320.0,1153472.0,4352.0,7595514.666666667,826880.0,320.0,5591610.666666667,4352.0,1649408.0,2156346.6666666665,4352.0,5455616.0,320.0,320.0,826880.0,3157376.0,8882816.0,10035968.0,320.0,8886848.0,12039872.0,320.0,10737536.0,320.0,8882816.0,822848.0,0.0,0.0,1201536.0,858816.0,0.0,0.0,0.0,1108800.0
