,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port4,9_port1,9_port2,9_port3,10_port1,10_port4,10_port2,10_port3,Host_8,Host_2,Host_7,Host_3,Host_4,Host_1,Host_5,Host_6
54,320.0,320.0,2096960.0,2707317.333333333,320.0,320.0,320.0,2707317.333333333,2096960.0,2951744.0,4192.0,320.0,4017717.3333333335,2084864.0,320.0,2955776.0,1653440.0,320.0,320.0,320.0,320.0,2088896.0,1066293.3333333333,1649408.0,988000.0,320.0,552704.0,74261.33333333333,320.0,661568.0,1540544.0,988160.0,0.0,0.0,0.0,0.0,624960.0,3007872.0,0.0,528192.0
55,320.0,320.0,2084864.0,2637248.0,320.0,320.0,320.0,2641280.0,2088896.0,3137216.0,320.0,160.0,4128928.0,2092768.0,320.0,3133184.0,1645376.0,320.0,320.0,320.0,320.0,2088896.0,988160.0,1653440.0,992192.0,320.0,552704.0,320.0,320.0,657536.0,1540544.0,988160.0,0.0,0.0,0.0,0.0,633024.0,3003840.0,0.0,528192.0
56,320.0,320.0,2096960.0,2645312.0,160.0,320.0,320.0,2637248.0,2105024.0,3141248.0,20480.0,320.0,4129088.0,2088896.0,160.0,3141248.0,1677632.0,320.0,320.0,160.0,320.0,2092928.0,992192.0,1649408.0,988160.0,320.0,548672.0,320.0,320.0,661568.0,1540544.0,992192.0,0.0,0.0,0.0,0.0,633024.0,3011904.0,0.0,524160.0
57,320.0,320.0,1940170.6666666667,2649344.0,320.0,320.0,320.0,2649344.0,2609482.6666666665,3141248.0,661568.0,320.0,4133120.0,1948234.6666666667,320.0,3141088.0,2314528.0,160.0,320.0,320.0,320.0,1940170.6666666667,988160.0,1653440.0,992192.0,320.0,552704.0,320.0,320.0,665600.0,1387786.6666666667,992192.0,0.0,0.0,0.0,0.0,737856.0,3507840.0,612864.0,616896.0
58,320.0,320.0,1540544.0,2633216.0,320.0,320.0,320.0,2645312.0,2201792.0,3145280.0,661568.0,320.0,4133120.0,1540544.0,320.0,3141248.0,2306624.0,320.0,320.0,320.0,320.0,1544416.0,992032.0,1653280.0,992192.0,320.0,548672.0,320.0,320.0,661568.0,992192.0,988160.0,0.0,0.0,0.0,0.0,955584.0,0.0,0.0,858816.0
59,320.0,320.0,1980032.0,2645312.0,320.0,320.0,320.0,2645312.0,2205824.0,3580736.0,661568.0,320.0,4137152.0,1544576.0,320.0,3141248.0,2314688.0,439808.0,320.0,320.0,320.0,1984064.0,992192.0,1653440.0,992192.0,320.0,996224.0,320.0,160.0,661408.0,992192.0,992032.0,0.0,0.0,0.0,0.0,633024.0,3007872.0,524160.0,1028160.0
60,320.0,160.0,2096800.0,2645312.0,320.0,320.0,320.0,2641120.0,2205824.0,3693632.0,661568.0,320.0,4137152.0,1536512.0,320.0,3145280.0,2314688.0,552704.0,320.0,320.0,320.0,2092928.0,992192.0,1653440.0,988160.0,320.0,1097024.0,320.0,320.0,661568.0,992192.0,992192.0,0.0,0.0,322560.0,0.0,1060416.0,0.0,4088448.0,1153152.0
61,160.0,320.0,2100992.0,2653376.0,320.0,320.0,320.0,2649344.0,2201632.0,3701696.0,661568.0,320.0,4137152.0,1548608.0,320.0,3145280.0,2314688.0,548672.0,320.0,320.0,320.0,2096960.0,992192.0,2604992.0,996224.0,160.0,2056640.0,320.0,320.0,1609088.0,992192.0,996224.0,0.0,947520.0,0.0,0.0,4032.0,750757.3333333334,524160.0,1028160.0
62,320.0,320.0,2092928.0,2645312.0,320.0,160.0,160.0,2645312.0,2205824.0,3697664.0,661568.0,320.0,4137152.0,1544576.0,320.0,3149312.0,2322752.0,552704.0,320.0,320.0,320.0,2096960.0,992192.0,2729984.0,992192.0,320.0,2181632.0,320.0,320.0,1738112.0,992032.0,992192.0,0.0,0.0,556416.0,0.0,1003968.0,0.0,245952.0,1088640.0
63,320.0,320.0,7088576.0,2649184.0,320.0,320.0,320.0,2653376.0,7189376.0,3166805.333333333,5604800.0,320.0,3610485.3333333335,1552640.0,320.0,2614581.333333333,2318720.0,552704.0,320.0,320.0,320.0,7116800.0,1355072.0,2738048.0,1355072.0,320.0,7229536.0,320.0,320.0,1746176.0,1355072.0,996224.0,0.0,0.0,0.0,0.0,0.0,0.0,887040.0,633024.0
