,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port5,5_port2,5_port3,6_port1,6_port2
153,841392.0,720.0,2897472.0,480.0,480.0,480.0,841152.0,2909568.0,480.0,480.0,480.0,2897472.0,841152.0,480.0,480.0,480.0,480.0,720.0
154,847200.0,480.0,2903520.0,480.0,480.0,480.0,847200.0,2897472.0,480.0,480.0,720.0,2903520.0,841152.0,480.0,480.0,480.0,720.0,480.0
155,1155648.0,480.0,2903520.0,480.0,480.0,480.0,1161696.0,2897712.0,480.0,720.0,480.0,2897472.0,1167744.0,720.0,480.0,480.0,480.0,480.0
156,1579008.0,480.0,2903520.0,480.0,480.0,480.0,1585296.0,2909568.0,720.0,480.0,480.0,2903760.0,1579008.0,480.0,480.0,480.0,480.0,480.0
157,1437224.0,480.0,962800.0,6528.0,480.0,480.0,1437224.0,968848.0,480.0,480.0,480.0,980944.0,1437224.0,480.0,720.0,480.0,480.0,480.0
158,738336.0,480.0,847200.0,780672.0,720.0,720.0,1512480.0,841152.0,480.0,480.0,480.0,841152.0,1524576.0,480.0,480.0,720.0,480.0,480.0
159,4518336.0,480.0,841392.0,841392.0,480.0,480.0,5383200.0,847200.0,480.0,480.0,480.0,847200.0,5377392.0,480.0,480.0,480.0,480.0,480.0
160,4857264.0,720.0,847200.0,847200.0,480.0,480.0,5697696.0,841152.0,480.0,480.0,480.0,841152.0,5697696.0,480.0,480.0,480.0,480.0,480.0
161,4850976.0,480.0,841152.0,1421760.0,480.0,480.0,6266208.0,847200.0,480.0,480.0,480.0,841152.0,6290400.0,480.0,480.0,480.0,480.0,720.0
162,4857024.0,480.0,168744.0,1488288.0,480.0,480.0,6338784.0,168984.0,480.0,720.0,720.0,174792.0,6326688.0,480.0,480.0,480.0,720.0,480.0
