,1_port1,1_port2,1_port3,1_port4,1_port5,2_port1,2_port2,3_port1,3_port2,4_port1,4_port2,5_port1,5_port2,5_port3,5_port4,5_port5
5457,480.0,956064.0,480.0,480.0,480.0,480,480,480,950016,480,480,480,720,950256,480,720
5458,480.0,943968.0,720.0,480.0,480.0,480,480,480,950016,480,480,720,480,943968,720,480
5459,720.0,950256.0,480.0,720.0,720.0,480,480,480,950016,480,480,480,480,950016,480,480
5460,480.0,950016.0,480.0,480.0,480.0,720,480,720,944208,480,480,480,480,950016,480,480
5461,480.0,943968.0,480.0,480.0,480.0,480,720,480,950016,720,720,480,480,950256,480,480
5462,480.0,950016.0,480.0,480.0,480.0,480,480,480,950016,480,480,720,720,943968,480,720
5463,480.0,950256.0,720.0,480.0,720.0,480,480,480,950016,480,480,480,480,950016,720,480
5464,720.0,950016.0,480.0,720.0,480.0,720,480,480,950016,480,480,480,480,950016,480,480
5465,480.0,950016.0,480.0,480.0,480.0,480,480,720,944208,720,720,480,480,950016,480,480
5466,480.0,681184.0,6528.0,480.0,480.0,480,720,6528,687232,480,480,6528,480,687472,480,720
5467,480.0,480.0,720.0,480.0,480.0,480,480,480,480,480,480,720,720,480,720,480
5468,720.0,720.0,480.0,720.0,720.0,480,480,480,480,480,480,480,480,480,480,480
5469,480.0,480.0,480.0,480.0,480.0,720,480,720,720,480,480,480,480,480,480,480
5470,480.0,1445952.0,480.0,480.0,480.0,480,720,480,1433856,720,720,480,480,480,1427808,480
5471,480.0,3091008.0,480.0,480.0,480.0,480,480,480,3097056,480,480,720,720,720,3091008,720
5472,480.0,5468112.0,720.0,480.0,720.0,480,480,480,5455776,480,480,480,480,480,3091248,2359200
5473,720.0,11425152.0,480.0,720.0,480.0,720,480,480,11419104,480,480,760,480,3175680,3084960,5141560
5474,480.0,14775744.0,480.0,480.0,480.0,480,480,720,14757840,720,720,480,480,4125216,5473920,5159424
5475,3828864.0,11588448.0,480.0,480.0,480.0,480,3817008,480,11606592,480,3804672,480,480,4113360,6163392,5129424
5476,5147328.0,10294176.0,720.0,480.0,480.0,480,5153376,480,10300224,480,5147328,720,720,4119168,6181776,5147328
5477,7512336.0,10300464.0,480.0,480.0,720.0,480,7500000,480,10294176,480,7500000,480,480,4119168,6181536,7487904
5478,8219712.0,10276032.0,480.0,720.0,480.0,720,8219712,480,10276032,480,8219712,480,480,4113120,6169440,8225760
5479,8243904.0,10306272.0,480.0,480.0,480.0,480,8243904,720,10306512,720,8244144,480,480,4119168,6181536,8243904
5480,8225760.0,10282080.0,480.0,480.0,480.0,480,8226000,480,10282080,480,8225760,480,720,4113360,6169440,8226000
5481,8243904.0,10300224.0,720.0,480.0,480.0,480,8243904,480,10300224,480,8237856,720,480,4125216,6181776,8243904
5482,3758256.0,10282320.0,6528.0,720.0,720.0,6528,3770112,480,10276032,6528,3788256,480,6528,4107072,6157344,3788256
5483,3091008.0,10300224.0,480.0,480.0,480.0,720,3091008,720,10300464,480,3084960,480,480,4119168,6181536,3091008
5484,3091008.0,10294176.0,480.0,480.0,480.0,480,3085200,480,10294176,720,3091248,480,480,4119408,6181536,3091008
5485,3084960.0,10282080.0,480.0,480.0,480.0,480,3084960,480,10282080,480,3084960,720,720,4113120,6169440,3085200
5486,3091008.0,10306512.0,720.0,480.0,720.0,480,3091008,480,10312320,480,3091008,480,480,4125216,6181776,3091008
5487,3085200.0,10282080.0,480.0,720.0,480.0,720,3084960,480,10276032,480,3084960,480,480,4113120,6169440,3084960
5488,3084960.0,10282080.0,480.0,480.0,480.0,480,3091008,720,10288368,720,3085200,480,480,4113120,6169440,3084960
5489,3084960.0,7054696.0,6528.0,480.0,480.0,480,3085200,6528,7066792,480,3084960,6528,480,910168,6169440,3085200
5490,3084960.0,6175488.0,720.0,480.0,480.0,480,3084960,480,6175488,480,3091008,720,720,480,6175728,3084960
5491,3091248.0,6181776.0,480.0,480.0,720.0,480,3091008,480,6181536,480,3091008,480,480,480,6181536,3091008
5492,3084960.0,6169440.0,480.0,720.0,480.0,720,3084960,720,6163632,480,3078912,480,480,480,6163392,3084960
5493,3091008.0,6181536.0,480.0,480.0,480.0,480,3091248,480,6181536,720,3091248,480,480,480,6181536,3091008
5494,3084960.0,4693128.0,480.0,480.0,6528.0,480,3084960,6528,4705224,480,3091008,6768,720,720,4717320,3091248
5495,2769344.0,3084960.0,6768.0,480.0,720.0,6528,2775392,480,3084960,6528,2781440,480,6528,480,3079152,2787488
5496,720.0,3091248.0,480.0,720.0,480.0,720,480,480,3091008,480,480,480,480,480,3091008,480
5497,480.0,3078912.0,480.0,480.0,480.0,480,480,720,3079152,720,480,480,480,480,3084960,480
5498,480.0,3091008.0,480.0,480.0,480.0,480,720,480,3091008,480,720,480,480,720,3091008,720
5499,480.0,3091008.0,480.0,480.0,480.0,480,480,480,3091008,480,480,720,720,480,3085200,480
5500,720.0,2725088.0,720.0,480.0,6768.0,480,480,6528,2730896,480,480,6528,480,480,2742992,480
5501,480.0,480.0,480.0,720.0,480.0,720,480,480,720,480,480,480,480,480,480,480
5502,480.0,480.0,480.0,79104.0,480.0,480,720,79344,480,720,720,85152,480,480,480,480
5503,480.0,480.0,480.0,847200.0,480.0,480,480,847200,480,480,480,841152,720,720,480,720
5504,480.0,480.0,720.0,841152.0,720.0,480,480,841152,480,480,480,841392,480,480,720,480
5505,720.0,720.0,480.0,841392.0,480.0,480,480,847200,480,480,480,847200,480,480,480,480
5506,480.0,611328.0,480.0,847200.0,480.0,720,480,841392,611568,720,480,841152,480,605280,480,480
5507,480.0,1028640.0,480.0,841152.0,480.0,480,720,841152,1028640,480,720,847200,480,1028880,480,480
5508,480.0,1028640.0,480.0,841152.0,480.0,480,480,847200,1028640,480,480,841392,720,1028640,720,720
5509,480.0,1028880.0,720.0,847200.0,720.0,480,480,841152,1028640,480,480,841152,480,1034688,480,480
5510,720.0,1034688.0,480.0,841392.0,480.0,720,480,847200,1028880,480,480,847200,480,1028640,480,480
5511,480.0,1028640.0,480.0,847200.0,480.0,480,720,841392,1028640,720,720,841152,480,1028640,480,480
5512,480.0,1028640.0,480.0,841152.0,480.0,480,480,841152,1028640,480,480,847200,720,1028880,480,720
5513,480.0,1113312.0,720.0,847200.0,720.0,480,480,847200,1113312,480,480,841392,480,1028640,79344,480
5514,720.0,2534832.0,480.0,841392.0,480.0,480,480,841152,2528544,480,480,841152,480,1028640,950016,550848
5515,480.0,2933760.0,480.0,841152.0,480.0,720,480,847440,2927952,720,480,847200,480,1034688,950016,950016
5516,480.0,2909568.0,480.0,841152.0,480.0,480,720,841152,2927712,480,720,841152,480,1028880,943968,943968
5517,480.0,2933760.0,480.0,847200.0,480.0,480,480,841152,2927712,480,480,847440,720,1028640,950256,950256
5518,480.0,2927952.0,720.0,841152.0,720.0,480,480,847200,2933760,480,480,841152,480,1028640,950016,950016
5519,720.0,2927712.0,480.0,847440.0,480.0,720,480,841152,2909808,480,480,841152,480,1028640,950016,950016
5520,480.0,3284544.0,480.0,877440.0,480.0,480,480,877680,3302688,720,720,883488,480,1077024,1222176,986304
5521,480.0,4772352.0,480.0,804864.0,480.0,480,720,810912,4766304,480,480,804864,480,980496,2873280,907680
5522,480.0,4990080.0,480.0,847200.0,480.0,480,480,841152,4990080,480,480,847440,720,1034688,3012624,950256
5523,720.0,4984272.0,720.0,841152.0,720.0,480,480,841152,4971936,480,480,841152,480,1028640,3006336,950016
5524,480.0,4984032.0,480.0,841392.0,480.0,720,480,847200,4984272,480,480,841152,480,1028640,3006336,950016
5525,480.0,4977984.0,480.0,847200.0,480.0,480,480,841392,4990080,720,720,847200,480,1028640,3012384,950016
5526,480.0,4369424.0,6528.0,841152.0,480.0,480,720,853248,4369424,480,480,847200,720,420320,3000288,944208
5527,480.0,3961920.0,720.0,847200.0,538992.0,480,480,1379424,3961920,480,480,1391760,480,480,3006576,950016
5528,720.0,3956112.0,480.0,841392.0,943968.0,480,480,1790688,3943776,480,480,1784640,480,480,3006336,950016
5529,480.0,3961920.0,480.0,847200.0,956064.0,720,480,1796976,3968208,720,480,1790688,480,480,3012384,950016
5530,480.0,4010304.0,480.0,841152.0,943968.0,480,720,1790688,4004256,480,720,1796736,480,720,3006336,1004448
5531,480.0,4579504.0,480.0,841152.0,956064.0,480,480,1796736,4585552,480,480,1796976,720,480,3012624,1579936
5532,480.0,3853296.0,720.0,847200.0,950256.0,480,480,1790688,3859104,480,480,1790688,480,480,3000288,841152
5533,720.0,3847008.0,480.0,841392.0,950016.0,720,480,1790688,3841200,480,480,1790688,480,480,3006336,847200
5534,480.0,3689200.0,480.0,853248.0,950016.0,480,480,1803024,3689200,720,720,1796736,480,480,2854576,841152
5535,480.0,1784640.0,480.0,841152.0,943968.0,480,720,1784640,1790688,480,480,1790688,720,720,943968,841392
5536,480.0,1790688.0,720.0,841152.0,950016.0,480,480,1790688,1796736,480,480,1796976,480,480,950256,841152
5537,720.0,1796976.0,480.0,847440.0,950256.0,480,480,1796736,1790688,480,480,1790688,480,480,950016,847200
5538,480.0,1790688.0,480.0,841152.0,943968.0,1000,480,1791208,1790928,480,480,1784640,480,480,950016,841152
5539,480.0,1796736.0,109344.0,847200.0,956064.0,480,720,1905600,1796736,720,720,1911648,480,720,950016,847200
5540,480.0,1784640.0,2050752.0,841152.0,943968.0,480,480,3840960,1784640,480,480,3841200,720,480,943968,841392
5541,480.0,1796976.0,2063088.0,806072.0,950256.0,480,480,3824024,1802784,480,480,3824024,480,6528,956304,847200
5542,720.0,1796736.0,2056800.0,720.0,950016.0,720,480,2994240,1790688,480,480,2994240,480,480,943968,841152
5543,480.0,1790688.0,2056800.0,480.0,950016.0,480,480,3012624,1790928,720,720,3012384,480,480,950016,841152
5544,480.0,1790688.0,2056800.0,480.0,943968.0,480,720,3006336,1790688,480,480,3006336,720,720,950016,847440
5545,480.0,1790688.0,2063088.0,480.0,950016.0,480,480,3006336,1790688,480,480,3006576,480,480,950256,841152
5546,720.0,1790928.0,2056800.0,480.0,950256.0,480,480,3006336,1796736,480,480,3012384,480,480,950016,847200
5547,480.0,1796736.0,2056800.0,720.0,950016.0,720,480,3006576,1790928,480,480,3006336,480,480,943968,841152
5548,480.0,1435064.0,2062848.0,85152.0,956064.0,480,720,3109152,1441112,720,720,3115200,480,720,600440,841152
5549,480.0,841152.0,2056800.0,2056800.0,943968.0,480,480,5062656,841152,480,480,5056848,720,480,480,847440
5550,480.0,847200.0,2057040.0,2087040.0,950256.0,480,480,5098944,841152,480,480,5098944,480,480,720,841152
5551,720.0,841392.0,2062848.0,2909808.0,950016.0,720,480,5915424,847200,480,480,5909376,480,480,480,847200
5552,480.0,841152.0,2056800.0,2897472.0,950016.0,480,480,5885424,841392,720,720,5903328,480,480,480,841152
5553,480.0,847200.0,2056800.0,2897472.0,950016.0,480,720,5921472,847200,480,480,5909376,480,720,480,841392
5554,480.0,2492256.0,2057040.0,2903520.0,943968.0,480,480,5903328,2486208,480,480,5903568,720,1633440,720,847200
5555,720.0,3383840.0,2062848.0,2903520.0,956304.0,480,480,5927520,3383600,480,480,5927520,480,3097056,480,293072
5556,480.0,3084960.0,2056800.0,2927952.0,950016.0,720,480,5927760,3085200,480,480,5933568,480,3084960,480,480
5557,480.0,3084960.0,2056800.0,3738144.0,950016.0,480,720,6744000,3084960,720,720,6750048,480,3084960,480,480
5558,480.0,3091008.0,2062848.0,3750240.0,950016.0,480,480,6762144,3091008,480,480,6756336,720,3091248,480,720
5559,480.0,3084960.0,2050992.0,3744192.0,944208.0,480,480,6737952,3084960,480,480,6731904,480,3078912,720,480
5560,720.0,3097296.0,2068896.0,3750480.0,956064.0,720,480,6768192,3091008,480,480,6762144,480,3097056,480,480
5561,480.0,395888.0,2056800.0,4264320.0,943968.0,480,480,7276464,408224,720,480,7288320,480,414032,480,480
5562,480.0,6528.0,2062848.0,4693168.0,950016.0,480,720,7699024,6528,480,720,7699024,480,720,480,6768
5563,480.0,480.0,2050752.0,2709984.0,943968.0,480,480,5703744,480,480,480,5697936,720,480,720,480
5564,720.0,720.0,2063088.0,2716032.0,950256.0,480,480,5727936,480,480,480,5727936,480,480,480,480
5565,480.0,6528.0,1939168.0,2716272.0,950016.0,720,480,5592160,6768,480,480,5598208,480,480,6528,480
5566,480.0,480.0,480.0,2709984.0,950016.0,480,480,3659760,480,720,480,3659520,480,480,480,480
5567,480.0,480.0,480.0,2722080.0,950016.0,480,720,3671616,480,480,720,3665568,480,720,480,720
5568,480.0,480.0,720.0,2709984.0,943968.0,480,480,3659520,480,480,480,3659760,720,480,720,480
5569,720.0,720.0,480.0,2722080.0,950256.0,480,480,3671616,480,480,480,3659520,480,480,480,480
5570,480.0,480.0,480.0,2716272.0,950016.0,720,480,3659760,720,480,480,3665568,480,480,480,480
5571,480.0,480.0,480.0,2709984.0,950016.0,480,720,3659520,480,720,720,3671616,480,480,480,480
5572,480.0,480.0,480.0,2722080.0,950016.0,480,480,3665568,480,480,480,3665808,720,720,480,720
5573,480.0,480.0,720.0,2709984.0,944208.0,480,480,3659520,480,480,480,3653472,480,480,720,480
5574,720.0,720.0,480.0,2716272.0,950016.0,720,480,3677664,480,480,480,3665568,480,480,480,480
5575,480.0,480.0,480.0,2709984.0,950016.0,480,480,3653712,720,720,480,3659520,480,480,480,480
5576,480.0,6528.0,480.0,2299408.0,950016.0,480,720,3242896,6528,480,720,3248944,480,6768,480,720
5577,480.0,480.0,480.0,1875360.0,950016.0,480,480,2824896,480,480,480,2825136,720,480,720,480
5578,720.0,720.0,720.0,1875360.0,950256.0,480,480,2818848,480,480,480,2818848,480,480,480,480
5579,480.0,6528.0,480.0,1869552.0,473952.0,720,480,2355120,6768,480,480,2342784,480,6528,480,480
5580,480.0,480.0,480.0,1869312.0,480.0,480,720,1863264,480,720,720,1869312,480,480,480,480
5581,480.0,480.0,480.0,1875360.0,480.0,480,480,1875360,480,480,480,1875360,720,720,480,720
5582,480.0,480.0,720.0,1869312.0,720.0,480,480,1869312,480,480,480,1869552,480,480,720,480
5583,720.0,720.0,480.0,1875600.0,480.0,480,480,1875360,480,480,480,1869312,480,480,480,480
5584,480.0,480.0,480.0,1875360.0,480.0,720,480,1869552,720,720,480,1875360,480,480,480,480
5585,480.0,6528.0,480.0,1142992.0,480.0,480,720,1142992,6528,480,720,1136944,480,6768,480,480
5586,480.0,480.0,480.0,1028640.0,480.0,480,480,1028640,480,480,480,1034928,720,480,720,720
5587,480.0,720.0,720.0,1028640.0,720.0,480,480,1028640,480,480,480,1028640,480,480,480,480
5588,720.0,480.0,480.0,1028880.0,480.0,720,480,1034688,720,480,480,1028640,480,480,480,480
5589,480.0,480.0,480.0,1028640.0,480.0,480,480,1028880,480,720,720,1028640,480,480,480,480
5590,480.0,480.0,480.0,1028640.0,480.0,480,720,1028640,480,480,480,1028640,720,720,480,720
5591,480.0,480.0,720.0,1034688.0,720.0,480,480,1028640,480,480,480,1028880,480,480,720,480
5592,720.0,720.0,480.0,1028880.0,480.0,480,480,1028640,480,480,480,1028640,480,480,480,480
5593,480.0,480.0,480.0,1028640.0,480.0,720,480,1028880,720,720,480,1034688,480,480,480,480
5594,480.0,480.0,480.0,1028640.0,480.0,480,720,1028640,480,480,720,1028640,480,720,480,480
5595,480.0,480.0,480.0,1028640.0,480.0,480,480,1028640,480,480,480,1028880,720,480,480,720
5596,480.0,720.0,720.0,1028640.0,720.0,480,480,1034688,480,480,480,1028640,480,480,720,480
5597,720.0,480.0,480.0,1028880.0,480.0,720,480,1028640,720,480,480,1028640,480,480,480,480
5598,480.0,480.0,480.0,1034688.0,480.0,480,480,1028880,480,720,720,1028640,480,480,480,480
5599,480.0,480.0,480.0,1028640.0,480.0,480,720,1028640,480,480,480,1028640,480,720,480,720
5600,480.0,480.0,720.0,1028640.0,480.0,480,480,1028640,480,480,480,1034928,720,480,720,480
5601,720.0,720.0,480.0,1028880.0,720.0,480,480,1028640,480,480,480,1028640,480,480,480,480
5602,480.0,480.0,480.0,1028640.0,480.0,720,480,1028880,720,480,480,1028640,480,480,480,480
5603,480.0,480.0,480.0,1028640.0,480.0,480,720,1034688,480,720,720,1028640,480,720,480,480
5604,760.0,480.0,480.0,1028640.0,480.0,480,760,1028640,760,760,480,1028880,720,480,480,720
5605,480.0,720.0,720.0,1034688.0,720.0,480,480,1028640,480,480,480,1034688,480,480,720,480
5606,720.0,480.0,480.0,1028880.0,480.0,720,480,1028640,480,480,480,1022592,480,480,480,480
5607,480.0,480.0,480.0,1028640.0,480.0,480,480,1028880,720,720,720,1034688,480,480,480,480
5608,480.0,480.0,480.0,1070976.0,480.0,480,720,1070976,480,480,480,1070976,480,720,480,720
5609,480.0,480.0,480.0,986304.0,480.0,480,480,986304,480,480,480,986544,720,480,480,480
5610,480.0,720.0,720.0,1034688.0,720.0,480,480,1034688,480,480,480,1028640,480,480,720,480
5611,720.0,480.0,480.0,1022832.0,480.0,720,480,1028640,720,480,480,1028640,480,480,480,480
5612,480.0,480.0,480.0,1034688.0,480.0,480,480,1028880,480,720,720,1028640,480,480,480,480
5613,480.0,6528.0,480.0,475552.0,480.0,480,720,475552,6528,480,480,475552,480,6768,480,720
5614,480.0,1518528.0,720.0,480.0,480.0,480,480,480,1506432,480,480,720,720,1500384,720,480
5615,720.0,3091248.0,480.0,720.0,720.0,480,480,480,3091008,480,480,480,480,3091008,480,480
5616,480.0,5588832.0,480.0,480.0,480.0,720,480,720,5583024,480,480,480,480,5564640,480,480
5617,480.0,8237856.0,480.0,480.0,480.0,480,720,480,8237856,720,720,480,480,8238096,480,480
5618,480.0,8231808.0,480.0,480.0,480.0,480,480,480,8231808,480,480,720,720,8225760,480,720
5619,480.0,13251888.0,720.0,480.0,720.0,480,480,480,13227456,480,480,480,480,10209504,3018672,480
5620,720.0,18458976.0,480.0,720.0,480.0,720,480,480,18452928,480,480,480,480,15350304,3091008,480
5621,6417408.0,12096480.0,480.0,480.0,480.0,480,6393216,720,12120912,720,6375312,480,480,15410784,3084960,480
5622,8243904.0,10300224.0,480.0,480.0,480.0,480,8244144,480,10300224,480,8243904,480,480,15447312,3091008,720
5623,8213664.0,10276032.0,480.0,480.0,480.0,480,8219712,480,10276032,480,8219712,720,720,15416832,3079152,480
5624,8238096.0,10294416.0,720.0,480.0,720.0,480,8237856,480,10288128,480,8231808,480,480,15434976,3091008,480
5625,8243904.0,10300224.0,480.0,720.0,480.0,720,8243904,720,10306512,480,8243904,480,480,15459168,3091008,480
5626,8237856.0,10294176.0,480.0,480.0,480.0,480,8232048,480,10294176,720,8238096,480,480,15441264,3091008,480
5627,8231808.0,10300224.0,480.0,480.0,480.0,480,8237856,480,10294176,480,8237856,720,720,15441024,3084960,720
5628,8219712.0,10263936.0,720.0,480.0,720.0,480,8213664,480,10276032,480,8213664,480,480,15410784,3085200,480
5629,4672024.0,10300464.0,480.0,6768.0,480.0,6528,4683880,480,10300224,6528,4695976,480,6528,11911240,3091008,480
5630,3078912.0,10282080.0,480.0,480.0,480.0,720,3084960,720,10276272,720,3084960,480,480,10282080,3084960,480
5631,3091508.0,10288628.0,980.0,980.0,980.0,980,3085700,980,10288628,980,3085700,980,980,10288868,3085460,980
5632,3084960.0,10300224.0,480.0,480.0,480.0,480,3091008,480,10300224,480,3091008,720,720,10294176,3091248,720
5633,3091008.0,10300464.0,720.0,480.0,720.0,480,3091008,480,10294176,480,3091008,480,480,10300224,3091008,480
5634,3091248.0,10288128.0,480.0,720.0,480.0,720,3084960,480,10294416,480,3084960,480,480,10294176,3084960,480
5635,3084960.0,7229568.0,6528.0,480.0,480.0,480,3084960,6768,7235616,720,3085200,6528,480,10276032,50592,480
5636,3084960.0,7209696.0,480.0,480.0,480.0,480,3091248,480,7209696,480,3091008,480,480,10294416,480,720
5637,3084960.0,5201160.0,6768.0,480.0,480.0,480,3084960,6528,5213256,480,3084960,6768,720,8303784,720,480
5638,2116400.0,3085200.0,480.0,6768.0,720.0,6528,2122208,480,3084960,6528,2128256,480,6528,5230880,480,480
5639,480.0,3091008.0,480.0,480.0,480.0,720,480,720,3085200,480,480,480,480,3084960,480,480
5640,480.0,3084960.0,480.0,480.0,480.0,480,720,480,3091008,720,720,480,480,3084960,480,480
5641,480.0,505232.0,480.0,480.0,6528.0,480,480,6528,511280,480,480,6768,720,523616,480,720
5642,480.0,480.0,720.0,480.0,720.0,480,480,480,480,480,480,480,480,480,720,480
5643,720.0,720.0,480.0,720.0,2214048.0,720,480,2226144,480,480,480,2232192,480,480,480,480
5644,480.0,480.0,480.0,480.0,3097056.0,480,480,3091248,720,720,720,3091008,480,480,480,480
5645,480.0,480.0,480.0,480.0,3078912.0,480,720,3078912,480,480,480,3084960,480,720,480,720
5646,480.0,480.0,480.0,480.0,3091008.0,480,480,3091008,480,480,480,3091248,720,480,720,480
5647,720.0,720.0,720.0,480.0,3085200.0,480,480,3084960,480,480,480,3078912,480,480,480,480
5648,480.0,480.0,480.0,720.0,3084960.0,720,480,3091248,720,480,480,3091008,480,480,480,480
5649,480.0,6528.0,480.0,480.0,2930000.0,480,720,2917904,6528,720,720,2911856,480,480,480,6528
5650,480.0,480.0,480.0,480.0,480.0,480,480,480,480,480,480,480,720,720,480,720
5651,480.0,480.0,720.0,480.0,720.0,480,480,480,480,480,480,720,480,480,720,480
5652,720.0,720.0,641568.0,480.0,480.0,480,480,653664,480,480,480,659712,480,480,480,480
5653,480.0,480.0,3097056.0,720.0,480.0,720,480,3091248,720,480,480,3091008,480,480,480,480
5654,480.0,480.0,3078912.0,480.0,480.0,480,720,3084960,480,720,720,3084960,480,720,480,480
5655,480.0,480.0,3091008.0,480.0,480.0,480,480,3091008,480,480,480,3091248,720,480,480,720
5656,480.0,720.0,3091248.0,480.0,720.0,480,480,3084960,480,480,480,3084960,480,480,720,480
5657,720.0,480.0,3084960.0,720.0,480.0,720,480,3084960,480,480,480,3084960,480,480,480,480
5658,480.0,480.0,3097056.0,480.0,480.0,480,480,3097296,720,720,720,3097056,480,480,480,480
5659,480.0,480.0,3078912.0,480.0,480.0,480,720,3078912,480,480,480,3084960,480,720,480,720
5660,480.0,480.0,3091248.0,480.0,480.0,480,480,3097056,480,480,480,3091248,720,480,720,480
5661,720.0,720.0,4488096.0,357312.0,720.0,480,480,4850976,480,480,480,4869120,480,480,480,480
5662,480.0,6528.0,2413072.0,2050992.0,480.0,720,480,4451488,6768,480,480,4439152,480,480,480,6528
5663,480.0,145632.0,2062848.0,2056800.0,480.0,480,720,4119168,145632,720,720,4119168,480,480,139584,480
5664,480.0,841152.0,2056800.0,2056800.0,480.0,480,480,4113120,841152,480,480,4113360,720,720,847200,720
5665,480.0,847200.0,2057040.0,2062848.0,720.0,480,480,4125216,847200,480,480,4125216,480,480,841392,480
5666,720.0,1186128.0,2056800.0,2057040.0,480.0,720,480,4113120,1179840,480,480,4113120,480,333120,847200,480
5667,480.0,2903520.0,2062848.0,2062848.0,480.0,480,480,4119408,2897712,720,480,4119168,480,2056800,841152,480
5668,480.0,2897472.0,2056800.0,2056800.0,480.0,480,720,4113120,2903520,480,720,4107072,480,2057040,841152,720
5669,480.0,2903800.0,2056800.0,2056800.0,760.0,480,480,4119168,2903520,480,480,4125456,720,2062848,847440,480
5670,720.0,2909808.0,2069136.0,2068896.0,720.0,480,480,4137312,2915616,480,480,4137312,480,2068896,847200,480
5671,480.0,2891424.0,2050752.0,2044944.0,480.0,720,480,4094976,2885616,480,480,4088928,480,2044704,835104,480
5672,480.0,2909568.0,2056800.0,2062848.0,480.0,480,720,4119408,2903520,720,720,4125216,480,2062848,847200,480
5673,480.0,2891424.0,2056800.0,2056800.0,480.0,480,480,4113120,2891424,480,480,4113120,720,2057040,841152,720
5674,480.0,2559472.0,2068896.0,2056800.0,480.0,480,480,4125216,2571568,480,480,4119408,480,1724848,847440,480
5675,720.0,1524816.0,2057040.0,2062848.0,720.0,480,480,4119168,1518528,480,480,4125216,480,677856,841152,480
5676,480.0,1869312.0,2056800.0,2057040.0,480.0,720,480,4113360,1875600,480,480,4107072,480,1022592,841152,480
5677,480.0,1881408.0,2062848.0,2056800.0,480.0,480,720,4113120,1869312,720,720,4119168,480,1034688,847200,480
5678,480.0,1869312.0,2056800.0,2056800.0,480.0,480,480,4113120,1869312,480,480,4113360,720,1028880,841152,720
5679,480.0,1869312.0,2063088.0,2062848.0,720.0,480,480,4125216,1881408,480,480,4125216,480,1028640,847440,480
5680,720.0,1875600.0,2050752.0,2057040.0,480.0,720,480,4113120,1869312,480,480,4113120,480,1028640,841152,480
5681,480.0,1869312.0,2062848.0,2056800.0,480.0,480,480,4119408,1875600,720,480,4113120,480,1028640,841152,480
5682,480.0,1869312.0,2056800.0,2062848.0,480.0,480,720,4119168,1869312,480,720,4119168,480,1028880,847200,720
5683,480.0,1331728.0,2056800.0,2056800.0,6528.0,480,480,4119168,1331728,480,480,4125456,720,1034688,303808,480
5684,720.0,1034928.0,2063088.0,2056800.0,720.0,480,480,4113120,1028640,480,480,4113120,480,1028640,480,480
5685,480.0,2365248.0,2050752.0,1695888.0,480.0,720,480,3745920,2365488,480,480,3739872,480,2353152,6528,480
5686,480.0,3091008.0,2062848.0,480.0,480.0,480,720,2063088,3084960,720,720,2062848,480,3091008,480,480
5687,480.0,3091008.0,656992.0,480.0,480.0,480,480,650944,3091008,480,480,644896,720,3079152,480,6768
5688,480.0,3084960.0,720.0,480.0,720.0,480,480,480,3091008,480,480,720,480,3091008,720,480
5689,720.0,3091248.0,480.0,720.0,284736.0,480,480,290784,3091008,480,480,296832,480,3084960,480,480
5690,480.0,3091008.0,480.0,480.0,2056800.0,720,480,2057040,3091248,720,480,2056800,480,3097056,480,480
5691,480.0,3091008.0,480.0,480.0,2062848.0,480,720,2062848,3084960,480,720,2056800,480,3085200,480,720
5692,480.0,3084960.0,480.0,480.0,2056800.0,480,480,2050752,3084960,480,480,2057040,720,3084960,720,480
5693,480.0,3085200.0,720.0,480.0,2057040.0,480,480,2062848,3091008,480,480,2062848,480,3091008,480,480
5694,720.0,3084960.0,480.0,720.0,2056800.0,720,480,2056800,3085200,480,480,2056800,480,3084960,480,480
5695,480.0,2403824.0,480.0,480.0,2062848.0,480,480,2063088,2409872,720,480,2062848,480,2409872,480,480
5696,480.0,2062848.0,480.0,109344.0,2062848.0,480,720,2177760,2056800,480,720,2177760,480,2057040,480,720
5697,480.0,2056800.0,720.0,847200.0,2056800.0,480,480,2897472,2056800,480,480,2897712,720,2056800,720,480
5698,720.0,2063088.0,480.0,847200.0,2063088.0,480,480,2909568,2068896,480,480,2909568,480,2068896,480,480
5699,480.0,713584.0,480.0,847440.0,2050752.0,720,480,2897712,713824,480,480,2897472,480,719632,480,480
5700,480.0,480.0,480.0,841152.0,2062848.0,480,720,2903520,480,720,720,2909568,480,480,480,480
5701,480.0,480.0,480.0,847200.0,2062848.0,480,480,2903520,480,480,480,2897712,720,720,480,720
5702,480.0,480.0,720.0,841152.0,2050992.0,480,480,2897472,480,480,480,2897472,480,480,720,480
5703,720.0,720.0,480.0,841392.0,2062848.0,480,480,2909568,480,480,480,2909568,480,480,480,480
5704,480.0,480.0,480.0,841152.0,2056800.0,720,480,2897712,720,720,480,2897472,480,480,480,480
5705,480.0,480.0,480.0,847200.0,2703936.0,480,720,3544608,480,480,720,3550656,480,720,480,480
5706,480.0,480.0,363360.0,841152.0,3084960.0,480,480,4306656,480,480,480,4312944,720,480,720,720
5707,480.0,720.0,3085200.0,847200.0,3085200.0,480,480,7010112,480,480,480,6998016,480,480,480,480
5708,720.0,480.0,3091008.0,841392.0,3097056.0,720,480,7022208,720,480,480,7034304,480,480,480,480
5709,480.0,480.0,3084960.0,841152.0,3078912.0,480,480,7010352,480,720,720,7004064,480,480,480,480
