,1_port1,1_port2,1_port3,1_port4,1_port5,2_port1,2_port2,3_port1,3_port2,4_port1,4_port2,5_port1,5_port2,5_port3,5_port4,5_port5
15150,0.0,4886784.0,2824416.0,0.0,0.0,0,0,2830464,4880736,0,0,2818368,0,1790208,3090528,0
15151,0.0,4868640.0,2818368.0,0.0,0.0,0,0,2812320,4880736,0,0,2818368,0,1790208,3084480,0
15152,0.0,4923072.0,2836512.0,0.0,0.0,0,0,2836512,4923072,0,0,2836512,0,1802304,3120768,0
15153,0.0,5697216.0,2812320.0,0.0,0.0,0,0,2806272,5691168,0,0,2806272,0,1778112,3913056,0
15154,0.0,5727456.0,2654512.0,0.0,0.0,0,0,2654512,5727456,0,0,2660560,0,1796256,3925152,6048
15155,0.0,5733504.0,1874880.0,0.0,0.0,0,0,1880928,5721408,0,0,1868832,0,1790208,3937248,0
15156,0.0,5715360.0,1868832.0,0.0,0.0,0,0,1868832,5727456,0,0,1874880,0,1790208,3925152,0
15157,0.0,5733504.0,1880928.0,0.0,0.0,0,0,1874880,5721408,0,0,1874880,0,1796256,3943296,0
15158,0.0,5709312.0,1868832.0,0.0,0.0,0,0,1868832,5727456,0,0,1874880,0,1790208,3925152,0
15159,0.0,5727456.0,1868832.0,0.0,0.0,0,0,1874880,5721408,0,0,1868832,0,1796256,3937248,0
15160,0.0,4090176.0,1283904.0,0.0,0.0,0,0,1277856,4090176,0,0,1271808,0,1784160,2299968,6048
15161,0.0,2630880.0,840672.0,0.0,0.0,0,0,846720,2642976,0,0,846720,0,1796256,846720,0
15162,0.0,2642976.0,846720.0,0.0,0.0,0,0,840672,2624832,0,0,840672,0,1790208,840672,0
15163,0.0,2624832.0,840672.0,0.0,0.0,0,0,840672,2636928,0,0,840672,0,1790208,840672,0
15164,0.0,2642976.0,840672.0,0.0,0.0,0,0,846720,2636928,0,0,846720,0,1796256,846720,0
15165,0.0,2630880.0,846720.0,0.0,0.0,0,0,840672,2636928,0,0,840672,0,1784160,840672,0
15166,0.0,2745792.0,876960.0,0.0,0.0,0,0,876960,2745792,0,0,883008,0,1868832,876960,0
15167,0.0,2528064.0,810432.0,0.0,0.0,0,0,810432,2522016,0,0,804384,0,1717632,810432,0
15168,0.0,2630880.0,840672.0,0.0,0.0,0,0,840672,2636928,0,0,846720,0,1790208,840672,0
15169,0.0,2642976.0,846720.0,0.0,0.0,0,0,846720,2636928,0,0,840672,0,1796256,846720,0
15170,0.0,2630880.0,840672.0,0.0,0.0,0,0,840672,2630880,0,0,840672,0,1790208,840672,0
15171,0.0,2636928.0,840672.0,0.0,0.0,0,0,846720,2636928,0,0,846720,0,1796256,846720,0
15172,0.0,2630880.0,846720.0,0.0,0.0,0,0,840672,2636928,0,0,840672,0,1790208,840672,0
15173,0.0,2630880.0,840672.0,0.0,0.0,0,0,840672,2636928,0,0,846720,0,1784160,840672,0
15174,0.0,2642976.0,846720.0,0.0,0.0,0,0,846720,2630880,0,0,840672,0,1796256,846720,0
15175,0.0,2630880.0,840672.0,0.0,0.0,0,0,840672,2630880,0,0,846720,0,1790208,840672,0
15176,0.0,2636928.0,840672.0,0.0,0.0,0,0,846720,2636928,0,0,840672,0,1796256,846720,0
15177,0.0,2630880.0,846720.0,0.0,0.0,0,0,840672,2636928,0,0,840672,0,1790208,840672,0
15178,0.0,2630880.0,840672.0,0.0,0.0,0,0,846720,2636928,0,0,846720,0,1796256,846720,0
15179,0.0,2642976.0,846720.0,0.0,0.0,0,0,840672,2630880,0,0,840672,0,1784160,840672,0
15180,0.0,2630880.0,840672.0,0.0,0.0,0,0,840672,2642976,0,0,846720,0,1790208,840672,0
15181,0.0,2341784.0,846720.0,0.0,6048.0,0,0,852768,2329688,0,0,846720,0,1501112,846720,0
15182,0.0,1681344.0,840672.0,0.0,0.0,0,0,840952,1687392,0,0,840672,0,840672,840672,0
15183,0.0,1687392.0,840672.0,0.0,0.0,0,0,846720,1687392,0,0,846720,0,846720,846720,0
15184,0.0,1687392.0,846720.0,0.0,0.0,0,0,840672,1687392,0,0,840672,0,840672,840672,0
15185,0.0,1575808.0,840672.0,0.0,6048.0,0,0,852768,1575808,0,0,852768,0,759328,822528,0
15186,0.0,840672.0,846720.0,0.0,0.0,0,0,840672,846720,0,0,840672,0,0,840672,0
15187,0.0,840672.0,840672.0,0.0,0.0,0,0,840672,840672,0,0,846720,0,0,846720,0
15188,0.0,846720.0,840672.0,0.0,0.0,0,0,846720,840672,0,0,840672,0,0,840672,0
15189,0.0,840672.0,846720.0,0.0,0.0,0,0,840672,846720,0,0,840672,0,0,840672,0
15190,0.0,840672.0,840672.0,0.0,0.0,0,0,846720,840672,0,0,846720,0,0,846720,0
15191,0.0,846720.0,846720.0,0.0,0.0,0,0,840672,846720,0,0,846720,0,0,840672,0
15192,0.0,840672.0,840672.0,0.0,0.0,0,0,840672,840672,0,0,840672,0,0,846720,0
15193,0.0,852768.0,449280.0,0.0,0.0,0,0,449280,852768,0,0,443232,0,6048,840672,0
15194,428.0,841100.0,428.0,428.0,428.0,428,428,428,841100,428,428,428,428,428,847148,428
15195,0.0,846720.0,0.0,0.0,0.0,0,0,0,840672,0,0,0,0,0,840672,0
15196,0.0,840672.0,0.0,0.0,0.0,0,0,0,846720,0,0,0,0,0,846720,0
15197,0.0,846720.0,0.0,0.0,0.0,0,0,0,840672,0,0,0,0,0,840672,0
15198,0.0,840672.0,0.0,0.0,0.0,0,0,0,846720,0,0,0,0,0,840672,0
15199,0.0,840672.0,0.0,0.0,0.0,0,0,0,840672,0,0,0,0,0,846720,0
15200,0.0,846720.0,0.0,0.0,0.0,0,0,0,846720,0,0,0,0,0,840672,0
15201,0.0,840672.0,0.0,0.0,0.0,0,0,0,840672,0,0,0,0,0,846720,0
15202,0.0,846720.0,0.0,0.0,0.0,0,0,0,840672,0,0,0,0,0,840672,0
15203,0.0,840672.0,0.0,0.0,0.0,0,0,0,846720,0,0,0,0,0,846720,0
15204,0.0,846720.0,0.0,0.0,0.0,0,0,0,840672,0,0,0,0,0,840672,0
15205,0.0,840672.0,0.0,0.0,0.0,0,0,0,846720,0,0,0,0,0,840672,0
15206,0.0,840672.0,0.0,0.0,0.0,0,0,0,840672,0,0,0,0,0,846720,0
15207,0.0,846720.0,0.0,0.0,0.0,0,0,0,846720,0,0,0,0,0,846720,0
15208,0.0,846720.0,0.0,0.0,0.0,0,0,0,840672,0,0,0,0,0,840672,0
15209,0.0,840672.0,0.0,0.0,0.0,0,0,0,840672,0,0,0,0,0,840672,0
15210,0.0,876960.0,0.0,0.0,0.0,0,0,0,883008,0,0,0,0,0,876960,0
15211,0.0,443232.0,0.0,0.0,6048.0,0,0,6048,443232,0,0,6048,0,0,449280,0
15212,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15213,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15214,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15215,0.0,1723680.0,0.0,0.0,0.0,0,0,0,1711584,0,0,0,0,0,0,1705536
15216,0.0,3253824.0,0.0,0.0,0.0,0,0,0,3247776,0,0,0,0,0,151200,3090528
15217,0.0,8648640.0,0.0,0.0,0.0,0,0,0,8630496,0,0,0,0,0,5503680,3096576
15218,0.0,15416352.0,0.0,0.0,0.0,0,0,0,15416352,0,0,0,0,0,12337920,3084480
15219,1699488.0,15398208.0,0.0,0.0,0.0,0,1693440,0,15392160,0,1681344,0,0,0,12337920,4729536
15220,4693248.0,13819680.0,0.0,0.0,0.0,0,4681152,0,13831776,0,4681152,0,0,0,12343968,6162912
15221,6168960.0,12325824.0,0.0,0.0,0.0,0,6168960,0,12325824,0,6162912,0,0,0,12325824,6168960
15222,6181056.0,12362112.0,0.0,0.0,0.0,0,6181056,0,12368160,0,6187104,0,0,0,12362112,6181056
15223,6175008.0,12337920.0,0.0,0.0,0.0,0,6175008,0,12331872,0,6168960,0,0,0,12337920,6175008
15224,6162912.0,12337920.0,0.0,0.0,0.0,0,6168960,0,12337920,0,6168960,0,0,0,12337920,6168960
15225,6187104.0,12380256.0,0.0,0.0,0.0,0,6187104,0,12380256,0,6193152,0,0,0,12374208,6187104
15226,6168960.0,12331872.0,0.0,0.0,0.0,0,6168960,0,12325824,0,6162912,0,0,0,12331872,6162912
15227,6181056.0,12368160.0,0.0,0.0,0.0,0,6181056,0,12374208,0,6187104,0,0,0,12374208,6187104
15228,6168960.0,12295584.0,0.0,0.0,0.0,0,6168960,0,12283488,0,6168960,0,0,0,12295584,6168960
15229,6168960.0,5806688.0,12096.0,0.0,0.0,0,6162912,12096,5836928,0,6162912,12096,0,0,5849024,6162912
15230,6181056.0,3090528.0,0.0,0.0,0.0,0,6187104,0,3090528,0,6181056,0,0,0,3090528,6187104
15231,6168960.0,3084480.0,0.0,0.0,0.0,0,6168960,0,3090528,0,6175008,0,0,0,3084480,6168960
15232,6187104.0,3090528.0,0.0,0.0,0.0,0,6181056,0,3090528,0,6181056,0,0,0,3090528,6181056
15233,6168960.0,3084480.0,0.0,0.0,0.0,0,6168960,0,3078432,0,6168960,0,0,0,3084480,6168960
15234,6181056.0,3090528.0,0.0,0.0,0.0,0,6187104,0,3096576,0,6181056,0,0,0,3090528,6181056
15235,6175008.0,3090528.0,0.0,0.0,0.0,0,6168960,0,3084480,0,6175008,0,0,0,3090528,6175008
15236,6168960.0,3084480.0,0.0,0.0,0.0,0,6175008,0,3084480,0,6168960,0,0,0,3084480,6168960
15237,6187104.0,3090528.0,0.0,0.0,0.0,0,6181056,0,3096576,0,6187104,0,0,0,3090528,6187104
15238,6162912.0,830824.0,6048.0,0.0,0.0,0,6168960,6048,836872,0,6162912,6048,0,0,848968,6168960
15239,6187104.0,0.0,0.0,0.0,0.0,0,6181056,0,0,0,6187104,0,0,0,0,6181056
15240,6168960.0,0.0,0.0,0.0,0.0,0,6168960,0,0,0,6168960,0,0,0,0,6168960
15241,6175008.0,0.0,0.0,0.0,0.0,0,6181056,0,0,0,6175008,0,0,0,0,6175008
15242,3377552.0,0.0,0.0,0.0,6048.0,6048,3383600,0,0,6048,3389648,0,6048,0,0,3401744
15243,1384392.0,0.0,6048.0,0.0,0.0,6048,1390440,0,0,6048,1402536,0,6048,0,0,1408584
15244,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15245,0.0,0.0,0.0,18144.0,1602720.0,0,0,1632960,0,0,0,1645056,0,0,0,0
15246,0.0,0.0,0.0,1028160.0,3084480.0,0,0,4106592,0,0,0,4112640,0,0,0,0
15247,0.0,0.0,0.0,1028160.0,3090528.0,0,0,4124736,0,0,0,4118688,0,0,0,0
15248,0.0,0.0,0.0,1028160.0,3084480.0,0,0,4112640,0,0,0,4112640,0,0,0,0
15249,0.0,0.0,0.0,1034208.0,3090528.0,0,0,4124736,0,0,0,4118688,0,0,0,0
15250,0.0,0.0,0.0,1028160.0,4136832.0,0,0,5158944,0,0,0,5171040,0,0,0,0
15251,0.0,0.0,0.0,1028160.0,5146848.0,0,0,6187104,0,0,0,6187104,0,0,0,0
15252,0.0,0.0,0.0,1028160.0,5152896.0,0,0,6181056,0,0,0,6181056,0,0,0,0
15253,0.0,0.0,0.0,1028160.0,5140800.0,0,0,6168960,0,0,0,6168960,0,0,0,0
15254,0.0,0.0,0.0,1028160.0,5152896.0,0,0,6175008,0,0,0,6175008,0,0,0,0
15255,0.0,30240.0,0.0,1034208.0,5158944.0,0,0,6199200,24192,0,0,6187104,0,0,0,18144
15256,0.0,2140992.0,0.0,1070496.0,5352480.0,0,0,6410880,2140992,0,0,6422976,0,0,0,2140992
15257,0.0,1971648.0,0.0,985824.0,4917024.0,0,0,5914944,1971648,0,0,5914944,0,0,0,1971648
15258,0.0,2062368.0,0.0,1028160.0,4558552.0,0,0,5568568,2062368,0,0,5562520,0,6048,0,2056320
15259,0.0,2062368.0,0.0,1028160.0,2056320.0,0,0,3096576,2062368,0,0,3090528,0,0,0,2062368
15260,0.0,2056320.0,0.0,1028160.0,2062368.0,0,0,3084480,2056320,0,0,3084480,0,0,0,2056320
15261,0.0,2062368.0,0.0,1034208.0,2062368.0,0,0,3090528,2062368,0,0,3096576,0,0,0,2062368
15262,0.0,2056320.0,0.0,1028160.0,2056320.0,0,0,3096576,2056320,0,0,3084480,0,0,0,2056320
15263,0.0,2056320.0,0.0,1028160.0,2056320.0,0,0,3084480,2056320,0,0,3090528,0,0,0,2062368
15264,0.0,2056320.0,0.0,1028160.0,2056320.0,0,0,3084480,2062368,0,0,3084480,0,0,0,2056320
15265,0.0,2046512.0,6048.0,1040256.0,2080512.0,0,0,3126816,2040464,0,0,3126816,0,12096,0,2034416
15266,0.0,1022112.0,0.0,1022112.0,2038176.0,0,0,3054240,1022112,0,0,3060288,0,1022112,0,0
15267,0.0,1028160.0,0.0,1028160.0,2062368.0,0,0,3096576,1034208,0,0,3096576,0,1028160,0,0
15268,0.0,1028160.0,0.0,1028160.0,4106592.0,0,0,5140800,1028160,0,0,5140800,0,1028160,0,0
15269,0.0,1028160.0,0.0,1028160.0,4112640.0,0,0,5140800,1022112,0,0,5140800,0,1028160,0,0
15270,0.0,1034208.0,0.0,1028160.0,3040504.0,0,0,4062616,1040256,0,0,4056568,0,1034208,0,0
15271,0.0,1028160.0,0.0,1034208.0,2062368.0,0,0,3090528,1028160,0,0,3096576,0,1034208,0,0
15272,0.0,1034208.0,0.0,1028160.0,2062368.0,0,0,3096576,1034208,0,0,3090528,0,1028160,0,0
15273,0.0,3078432.0,0.0,1028160.0,2056320.0,0,0,3084480,3066336,0,0,3084480,0,3072384,0,0
15274,0.0,3084480.0,0.0,1028160.0,2056320.0,0,0,3084480,3084480,0,0,3078432,0,3078432,0,0
15275,0.0,3090528.0,0.0,1028160.0,2057008.0,0,0,3079120,3096576,0,0,3085168,0,3090528,0,0
15276,0.0,3090528.0,0.0,1034208.0,6048.0,0,0,1034208,3090528,0,0,1028160,0,3090528,0,0
15277,0.0,3544128.0,0.0,1028160.0,0.0,0,0,1028160,3550176,0,0,1034208,0,3550176,0,0
15278,0.0,4046112.0,0.0,1028160.0,0.0,0,0,1034208,4034016,0,0,1028160,0,4046112,0,0
15279,0.0,4034016.0,0.0,1028160.0,0.0,0,0,1022112,4034016,0,0,1028160,0,4021920,0,0
15280,0.0,4040064.0,0.0,1028160.0,0.0,0,0,1034208,4046112,0,0,1028160,0,4040064,0,0
15281,0.0,4034016.0,2007936.0,1028160.0,0.0,0,0,3042144,4027968,0,0,3048192,0,4034016,0,0
15282,0.0,4040064.0,2062368.0,1034208.0,0.0,0,0,3090528,4040064,0,0,3096576,0,4046112,0,0
15283,0.0,4040064.0,2056320.0,1028160.0,0.0,0,0,3084480,4034016,0,0,3084480,0,4034016,0,0
15284,0.0,4027968.0,2062368.0,1028160.0,0.0,0,0,3090528,4034016,0,0,3084480,0,4034016,0,0
15285,0.0,4040064.0,2056320.0,1028160.0,0.0,0,0,3090528,4046112,0,0,3090528,0,4040064,0,0
15286,0.0,4027408.0,2062368.0,1034208.0,0.0,0,0,3084480,4033456,0,0,3090528,0,4039504,0,0
15287,0.0,1983744.0,2056320.0,1028160.0,6048.0,0,0,3096576,1977696,0,0,3096576,0,1977696,0,0
15288,0.0,1977696.0,2056320.0,1028160.0,0.0,0,0,3084480,1971648,0,0,3084480,0,1977696,0,0
15289,0.0,1977696.0,2062368.0,1028160.0,2001888.0,0,0,5098464,1977696,0,0,5092416,0,1977696,0,0
15290,0.0,1977696.0,2056320.0,1034208.0,2062368.0,0,0,5152896,1983744,0,0,5152896,0,1977696,0,0
15291,0.0,1971648.0,2062368.0,1028160.0,2056320.0,0,0,5140800,1977696,0,0,5146848,0,1977696,0,0
15292,0.0,1983744.0,2056320.0,1028160.0,2062368.0,0,0,5152896,1977696,0,0,5152896,0,1983744,0,0
15293,0.0,1977696.0,2056320.0,1028160.0,2050272.0,0,0,5134752,1977696,0,0,5140800,0,1971648,0,0
15294,0.0,1977696.0,2062368.0,1028160.0,2062368.0,0,0,5152896,1971648,0,0,5146848,0,1977696,0,0
15295,0.0,1983744.0,29680.0,1028160.0,2056320.0,0,0,3114160,1989792,0,0,3108112,0,1977696,6048,0
15296,0.0,1977696.0,0.0,1028160.0,2056320.0,0,0,3084480,1977696,0,0,3084480,0,1977696,0,0
15297,0.0,1989792.0,0.0,983104.0,2068416.0,0,0,3045472,1983744,0,0,3039424,0,1983744,0,6048
15298,0.0,1971648.0,0.0,0.0,2056320.0,0,0,2050272,1977696,0,0,2056320,0,1977696,0,0
15299,0.0,1977696.0,0.0,0.0,2056320.0,0,0,2062368,1983744,0,0,2062368,0,1977696,0,0
15300,0.0,2013984.0,0.0,0.0,2092608.0,0,0,2092608,2001888,0,0,2086560,0,2007936,0,0
15301,0.0,1971648.0,0.0,0.0,2056320.0,0,0,2050272,1977696,0,0,2056320,0,1971648,0,0
15302,0.0,1953504.0,0.0,0.0,2026080.0,0,0,2032128,1947456,0,0,2032128,0,1953504,0,0
15303,0.0,1977696.0,0.0,0.0,2056320.0,0,0,2056320,1977696,0,0,2056320,0,1977696,0,0
15304,0.0,1977696.0,0.0,0.0,2068416.0,0,0,2068416,1989792,0,0,2062368,0,1977696,0,0
15305,0.0,1971648.0,0.0,0.0,2050272.0,0,0,2050272,1971648,0,0,2056320,0,1977696,0,0
15306,0.0,1977696.0,0.0,0.0,2056320.0,0,0,2056320,1977696,0,0,2056320,0,1971648,0,0
15307,0.0,1983744.0,0.0,0.0,2062368.0,0,0,2062368,1977696,0,0,2062368,0,1983744,0,0
15308,0.0,1977696.0,0.0,0.0,2056320.0,0,0,2056320,1971648,0,0,2056320,0,1977696,0,0
15309,0.0,1977696.0,0.0,0.0,2068416.0,0,0,2068416,1989792,0,0,2062368,0,1977696,0,0
15310,0.0,1977696.0,0.0,0.0,2050272.0,0,0,2050272,1971648,0,0,2056320,0,1977696,0,0
15311,0.0,1977696.0,0.0,0.0,2062368.0,0,0,2062368,1977696,0,0,2062368,0,1977696,0,0
15312,0.0,1235000.0,6048.0,0.0,2056320.0,0,0,2062368,1235000,0,0,2062368,0,1241048,0,0
15313,0.0,993600.0,0.0,6048.0,25920.0,0,0,25920,999648,0,0,19872,0,993600,0,6048
15314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15315,0.0,0.0,0.0,1893024.0,0.0,0,0,1905120,0,0,0,1911168,0,0,0,0
15316,0.0,0.0,0.0,5824224.0,0.0,0,0,5836320,0,0,0,5854464,0,0,0,0
15317,0.0,0.0,0.0,10287648.0,0.0,0,0,10287648,0,0,0,10287648,0,0,0,0
15318,0.0,0.0,0.0,10269504.0,0.0,0,0,10269504,0,0,0,10263456,0,0,0,0
15319,0.0,0.0,0.0,10378368.0,0.0,0,0,10390464,0,0,0,10408608,0,0,0,0
15320,0.0,0.0,0.0,13353984.0,0.0,0,0,13353984,0,0,0,13341888,0,0,0,0
15321,0.0,0.0,2673216.0,13420512.0,0.0,0,0,16093728,0,0,0,16111872,0,0,0,0
15322,0.0,0.0,5140800.0,13360032.0,0.0,1524096,0,16994880,0,1536192,0,16994880,1542240,0,0,0
15323,0.0,0.0,5122656.0,13353984.0,0.0,5745600,0,12724992,0,5751648,0,12712896,5769792,0,0,0
15324,0.0,0.0,5164992.0,13414464.0,0.0,8255520,0,10323936,0,8255520,0,10323936,8255520,0,0,0
15325,0.0,0.0,5134752.0,13341888.0,0.0,8213184,0,10263456,0,8219232,0,10257408,8213184,0,0,0
15326,0.0,0.0,5146848.0,13390272.0,0.0,8237376,0,10293696,0,8231328,0,10293696,8237376,0,0,0
15327,0.0,0.0,5152896.0,13396320.0,0.0,8243424,0,10299744,0,8249472,0,10305792,8243424,0,0,0
15328,0.0,0.0,5140800.0,13366080.0,0.0,8225280,0,10293696,0,8231328,0,10287648,8231328,0,0,0
15329,0.0,0.0,5152896.0,13384224.0,0.0,8249472,0,10293696,0,8237376,0,10293696,8237376,0,0,0
15330,0.0,0.0,5140800.0,13366080.0,0.0,8219232,0,10275552,0,8219232,0,10275552,8225280,0,0,0
15331,6048.0,0.0,406944.0,13366080.0,0.0,3479328,6048,10281600,0,3473280,6048,10281600,3455136,0,0,6048
15332,0.0,0.0,0.0,13390272.0,0.0,3090528,0,10305792,0,3090528,0,10299744,3090528,0,0,0
15333,0.0,6048.0,0.0,11466408.0,0.0,3084480,0,8363784,6048,3078432,0,8363784,3084480,0,6048,0
15334,0.0,0.0,0.0,9271584.0,0.0,3090528,0,6187104,0,3096576,0,6187104,3090528,0,0,0
15335,0.0,0.0,0.0,9241344.0,0.0,3084480,0,6162912,0,3078432,0,6156864,3078432,0,0,0
15336,0.0,0.0,0.0,9265536.0,0.0,3084480,0,6175008,0,3090528,0,6175008,3090528,0,0,0
15337,6048.0,0.0,0.0,8644840.0,0.0,2457736,6048,6175008,0,2445640,6048,6181056,2439592,0,0,6048
15338,0.0,6048.0,0.0,5048960.0,0.0,0,0,5042912,6048,0,0,5036864,0,0,6048,0
15339,0.0,0.0,0.0,3096576.0,0.0,0,0,3096576,0,0,0,3090528,0,0,0,0
15340,0.0,0.0,0.0,3078432.0,0.0,0,0,3078432,0,0,0,3084480,0,0,0,0
15341,0.0,0.0,0.0,3084480.0,0.0,0,0,3090528,0,0,0,3084480,0,0,0,0
15342,0.0,0.0,0.0,3090528.0,0.0,0,0,3084480,0,0,0,3090528,0,0,0,0
15343,0.0,6048.0,0.0,1950224.0,0.0,0,0,1944176,6048,0,0,1932080,0,0,6048,0
15344,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15345,0.0,326592.0,0.0,0.0,0.0,0,0,0,320544,0,0,0,0,0,0,320544
15346,0.0,949536.0,0.0,0.0,0.0,0,0,0,949536,0,0,0,0,0,0,949536
15347,0.0,943488.0,0.0,0.0,0.0,0,0,0,949536,0,0,0,0,0,0,949536
15348,0.0,949536.0,0.0,0.0,0.0,0,0,0,949536,0,0,0,0,0,0,943488
15349,0.0,949536.0,0.0,0.0,0.0,0,0,0,949536,0,0,0,0,0,0,955584
15350,0.0,1300320.0,0.0,0.0,0.0,0,0,0,1294272,0,0,0,0,0,0,1288224
15351,0.0,1977696.0,0.0,0.0,1022112.0,0,0,1028160,1983744,0,0,1034208,0,0,0,1983744
15352,0.0,1977696.0,0.0,0.0,3084480.0,0,0,3084480,1977696,0,0,3084480,0,0,0,1971648
15353,0.0,1977696.0,0.0,0.0,3084480.0,0,0,3090528,1977696,0,0,3090528,0,0,0,1983744
15354,0.0,2328480.0,0.0,0.0,3090528.0,0,0,3090528,2310336,0,0,3090528,0,0,0,2316384
15355,0.0,3005856.0,0.0,0.0,3084480.0,0,0,3084480,3005856,0,0,3084480,0,0,0,3005856
15356,0.0,3005856.0,0.0,0.0,3096576.0,0,0,3090528,3017952,0,0,3096576,0,0,0,3005856
15357,0.0,2999808.0,0.0,0.0,3084480.0,0,0,3084480,3005856,0,0,3078432,0,0,0,2999808
15358,0.0,3011904.0,0.0,0.0,1030448.0,0,0,1024400,3011904,0,0,1018352,0,0,6048,3011904
15359,0.0,3005856.0,0.0,0.0,991872.0,0,0,997920,3005856,0,0,1003968,0,0,0,3011904
15360,0.0,3017952.0,0.0,0.0,3090528.0,0,0,3090528,3005856,0,0,3090528,0,0,0,3005856
15361,0.0,3005856.0,0.0,0.0,3090528.0,0,0,3090528,3011904,0,0,3090528,0,0,0,3005856
15362,0.0,2999808.0,0.0,0.0,3078432.0,0,0,3084480,3005856,0,0,3084480,0,0,0,3005856
15363,0.0,3011904.0,0.0,0.0,3096576.0,0,0,3090528,3005856,0,0,3090528,0,0,0,3017952
15364,0.0,3005856.0,550368.0,0.0,3084480.0,0,0,3634848,3005856,0,0,3640896,0,0,0,2999808
15365,0.0,3011904.0,1028160.0,0.0,3090528.0,0,0,4130784,3011904,0,0,4124736,0,0,0,3011904
15366,0.0,3447360.0,1034208.0,0.0,3090528.0,0,0,4118688,3453408,0,0,4124736,0,0,0,3441312
15367,0.0,3846528.0,1028160.0,0.0,3084480.0,0,0,4112640,3846528,0,0,4112640,0,0,0,3852576
15368,0.0,3864672.0,1028160.0,0.0,3096576.0,0,0,4124736,3852576,0,0,4118688,0,0,0,3852576
15369,0.0,3846528.0,1028160.0,0.0,3084480.0,0,0,4112640,3840480,0,0,4112640,0,0,0,3852576
15370,0.0,3858624.0,1034208.0,0.0,1041464.0,0,0,2063576,3864672,0,0,2057528,0,0,6048,3846528
15371,0.0,3840480.0,1022112.0,0.0,0.0,0,0,1028160,3852576,0,0,1028160,0,0,0,3846528
15372,0.0,3870720.0,1034208.0,0.0,42336.0,0,0,1082592,3852576,0,0,1094688,0,0,0,3864672
15373,0.0,3846528.0,1034208.0,0.0,3090528.0,0,0,4118688,3858624,0,0,4118688,0,0,0,3852576
15374,0.0,3846528.0,1028160.0,0.0,3084480.0,0,0,4112640,3846528,0,0,4112640,0,0,0,3846528
15375,0.0,3864672.0,1028160.0,0.0,3090528.0,0,0,4124736,3852576,0,0,4124736,0,0,0,3864672
15376,0.0,3846528.0,1028160.0,0.0,3090528.0,0,0,4112640,3846528,0,0,4112640,0,0,0,3840480
15377,0.0,3937248.0,1034208.0,0.0,3102624.0,0,0,4142880,3931200,0,0,4142880,0,48384,0,3870720
15378,0.0,6531280.0,1028160.0,6048.0,3072384.0,0,0,4106592,6543376,0,0,4100544,0,3072384,0,3464944
15379,0.0,5902848.0,1028160.0,0.0,3084480.0,0,0,4112640,5902848,0,0,4118688,0,3084480,0,2818368
15380,0.0,5920992.0,1028160.0,0.0,3096576.0,0,0,4124736,5908896,0,0,4118688,0,3096576,0,2830464
15381,0.0,5908896.0,1028160.0,0.0,3084480.0,0,0,4112640,5908896,0,0,4118688,0,3084480,0,2818368
15382,0.0,5902848.0,1028160.0,0.0,3090528.0,0,0,4118688,5914944,0,0,4112640,0,3090528,0,2824416
15383,0.0,3792784.0,1034208.0,0.0,3072384.0,0,0,4112640,3792784,0,0,4112640,0,986512,0,2812320
15384,0.0,2818368.0,1034208.0,0.0,3090528.0,0,0,4112640,2830464,0,0,4118688,0,0,0,2818368
15385,0.0,2824416.0,1028160.0,0.0,3090528.0,0,0,4118688,2818368,0,0,4124736,0,0,0,2830464
15386,0.0,2824416.0,1028160.0,0.0,3084480.0,0,0,4118688,2818368,0,0,4112640,0,0,0,2818368
15387,0.0,2824416.0,1034208.0,0.0,3096576.0,0,0,4124736,2824416,0,0,4118688,0,0,0,2824416
15388,0.0,2842560.0,1034208.0,0.0,3013632.0,0,0,4041792,2842560,0,0,4035744,0,6048,0,2836512
15389,0.0,2800224.0,1022112.0,0.0,0.0,0,0,1022112,2806272,0,0,1028160,0,0,0,2812320
15390,0.0,2693648.0,1028160.0,6048.0,0.0,0,0,1034208,2693648,0,0,1034208,0,0,0,2693648
15391,0.0,1977696.0,1028160.0,0.0,0.0,0,0,1028160,1977696,0,0,1028160,0,0,0,1971648
15392,0.0,1983744.0,459088.0,0.0,0.0,0,0,459088,1983744,0,0,453040,0,6048,0,1977696
15393,0.0,1977696.0,0.0,0.0,0.0,0,0,0,1977696,0,0,0,0,0,0,1977696
15394,0.0,1977696.0,0.0,0.0,0.0,0,0,0,1977696,0,0,0,0,0,0,1983744
15395,0.0,1977696.0,0.0,0.0,0.0,0,0,0,1977696,0,0,0,0,0,0,1977696
15396,0.0,1977696.0,0.0,0.0,0.0,0,0,0,1977696,0,0,0,0,0,0,1971648
15397,0.0,1977696.0,0.0,0.0,0.0,0,0,0,1983744,0,0,0,0,0,0,1977696
15398,0.0,1977696.0,0.0,0.0,0.0,0,0,0,1977696,0,0,0,0,0,0,1977696
