,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,4_port1,4_port2,5_port4,5_port1,5_port2,5_port3
3015,1470144.0,480.0,480.0,480.0,480.0,720.0,1482480.0,720.0,480.0,480.0,480.0,1476192.0,480.0,480.0
3016,1309136.0,480.0,6768.0,720.0,720.0,480.0,1297040.0,6528.0,480.0,480.0,480.0,1297040.0,480.0,6528.0
3017,629712.0,480.0,480.0,480.0,480.0,480.0,635520.0,480.0,480.0,480.0,480.0,635520.0,720.0,720.0
3018,635520.0,480.0,480.0,480.0,480.0,480.0,629472.0,480.0,480.0,720.0,720.0,629712.0,480.0,480.0
3019,629472.0,720.0,480.0,480.0,480.0,480.0,635760.0,480.0,720.0,480.0,480.0,635520.0,480.0,480.0
3020,635520.0,480.0,480.0,480.0,720.0,720.0,629472.0,720.0,480.0,480.0,480.0,629472.0,480.0,480.0
3021,629712.0,480.0,720.0,720.0,480.0,480.0,635520.0,480.0,480.0,480.0,480.0,635520.0,480.0,480.0
3022,635520.0,480.0,480.0,480.0,480.0,480.0,629472.0,480.0,480.0,480.0,720.0,635520.0,720.0,720.0
3023,629472.0,480.0,480.0,480.0,480.0,480.0,635520.0,480.0,720.0,720.0,480.0,629712.0,480.0,480.0
3024,586576.0,720.0,6528.0,480.0,480.0,480.0,580768.0,6768.0,480.0,480.0,480.0,580528.0,480.0,6528.0
3025,480.0,480.0,480.0,720.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
3026,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0
3027,480.0,480.0,877440.0,480.0,480.0,480.0,480.0,871392.0,480.0,480.0,720.0,720.0,720.0,859296.0
3028,480.0,720.0,3091008.0,480.0,480.0,480.0,480.0,3084960.0,720.0,720.0,480.0,480.0,480.0,3091008.0
3029,480.0,480.0,3084960.0,480.0,480.0,720.0,720.0,3085200.0,480.0,480.0,480.0,480.0,480.0,3084960.0
3030,480.0,480.0,3085200.0,720.0,720.0,480.0,480.0,3091008.0,480.0,480.0,480.0,480.0,480.0,3091008.0
3031,720.0,480.0,6302496.0,480.0,480.0,480.0,480.0,6290400.0,480.0,480.0,3193824.0,480.0,720.0,3091248.0
3032,480.0,480.0,7312512.0,480.0,480.0,480.0,480.0,7312512.0,480.0,720.0,4173840.0,720.0,480.0,3133344.0
3033,480.0,720.0,9495840.0,480.0,480.0,480.0,720.0,9489792.0,720.0,480.0,4058688.0,480.0,480.0,5425536.0
3034,480.0,480.0,13481472.0,480.0,720.0,720.0,480.0,13463568.0,480.0,480.0,7282272.0,480.0,480.0,6175488.0
3035,720.0,480.0,15271920.0,720.0,480.0,480.0,480.0,15265632.0,480.0,480.0,8243904.0,480.0,480.0,7004064.0
3036,480.0,3417600.0,14062080.0,480.0,480.0,3405504.0,480.0,14080224.0,480.0,3399456.0,8219712.0,480.0,720.0,9260208.0
3037,6528.0,4113120.0,10483432.0,480.0,480.0,4119168.0,6528.0,10489480.0,480.0,4113360.0,8226000.0,6768.0,480.0,6382888.0
3038,12576.0,4107312.0,3807256.0,6528.0,480.0,4107072.0,18864.0,3831448.0,720.0,4107072.0,5057296.0,18624.0,480.0,2911464.0
3039,480.0,902840.0,480.0,6528.0,6768.0,909128.0,480.0,720.0,6528.0,920984.0,933080.0,480.0,6528.0,480.0
3040,720.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
3041,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,720.0,720.0
3042,480.0,480.0,562944.0,480.0,480.0,480.0,480.0,562944.0,720.0,720.0,562944.0,720.0,480.0,480.0
3043,480.0,720.0,738336.0,780672.0,480.0,480.0,780912.0,738576.0,480.0,480.0,738336.0,780672.0,480.0,480.0
3044,480.0,480.0,738576.0,1028880.0,720.0,720.0,1028640.0,738336.0,480.0,480.0,738336.0,1028640.0,480.0,480.0
3045,720.0,480.0,738336.0,1028640.0,480.0,480.0,1028640.0,738336.0,480.0,480.0,738336.0,1034688.0,720.0,720.0
3046,480.0,480.0,738336.0,1585056.0,480.0,480.0,1585056.0,738336.0,480.0,720.0,738576.0,1585296.0,480.0,480.0
3047,480.0,720.0,738336.0,1766496.0,480.0,480.0,1772784.0,738336.0,720.0,480.0,738336.0,1766496.0,480.0,480.0
3048,480.0,480.0,738336.0,1766496.0,720.0,720.0,1766496.0,738576.0,480.0,480.0,732288.0,1766496.0,480.0,480.0
3049,157968.0,480.0,738576.0,1766736.0,480.0,480.0,1923744.0,738336.0,480.0,480.0,738336.0,1923744.0,480.0,480.0
3050,629472.0,480.0,738336.0,1760448.0,480.0,480.0,2401536.0,738336.0,480.0,480.0,738336.0,2401536.0,720.0,720.0
3051,635520.0,480.0,744384.0,995720.0,480.0,480.0,1618664.0,744384.0,720.0,720.0,744624.0,1618904.0,480.0,480.0
3052,1337088.0,720.0,738336.0,738336.0,480.0,480.0,2081232.0,738576.0,480.0,480.0,738336.0,2080992.0,480.0,480.0
3053,1579008.0,480.0,738336.0,738576.0,720.0,720.0,2310816.0,738336.0,480.0,480.0,738336.0,2322912.0,480.0,480.0
3054,1585296.0,480.0,738576.0,738336.0,480.0,480.0,2322912.0,732288.0,480.0,480.0,738336.0,2316864.0,480.0,480.0
3055,1579008.0,480.0,738336.0,738336.0,480.0,480.0,2316864.0,738336.0,480.0,480.0,738576.0,2317104.0,720.0,720.0
3056,1585056.0,720.0,738336.0,738336.0,480.0,480.0,2322912.0,738336.0,720.0,720.0,738336.0,2316864.0,480.0,480.0
3057,1572960.0,480.0,744384.0,306248.0,480.0,720.0,1878968.0,744624.0,480.0,480.0,744384.0,1884776.0,480.0,480.0
3058,1597152.0,480.0,719352.0,720.0,720.0,480.0,1591104.0,725160.0,480.0,480.0,725160.0,1597152.0,480.0,480.0
3059,1573200.0,480.0,480.0,480.0,480.0,480.0,1572960.0,480.0,480.0,480.0,480.0,1572960.0,480.0,720.0
3060,1585056.0,480.0,480.0,480.0,480.0,480.0,1585056.0,480.0,480.0,720.0,720.0,1579248.0,720.0,480.0
3061,1579008.0,720.0,480.0,480.0,480.0,480.0,1585296.0,480.0,720.0,480.0,480.0,1579008.0,480.0,480.0
3062,1579008.0,480.0,480.0,480.0,720.0,720.0,1579008.0,720.0,480.0,480.0,480.0,1579008.0,480.0,480.0
3063,1579008.0,480.0,720.0,720.0,480.0,480.0,1579008.0,480.0,480.0,480.0,480.0,1585056.0,480.0,480.0
3064,1585296.0,480.0,480.0,480.0,480.0,480.0,1579008.0,480.0,480.0,480.0,720.0,1579008.0,720.0,720.0
3065,894504.0,480.0,6528.0,480.0,480.0,480.0,900552.0,6528.0,720.0,720.0,480.0,894744.0,480.0,6528.0
3066,635520.0,720.0,480.0,480.0,480.0,480.0,629712.0,720.0,480.0,480.0,480.0,629472.0,480.0,480.0
3067,629472.0,480.0,480.0,720.0,720.0,720.0,635520.0,480.0,480.0,480.0,480.0,635520.0,480.0,480.0
3068,635760.0,480.0,720.0,480.0,480.0,480.0,629472.0,480.0,480.0,480.0,480.0,629472.0,480.0,720.0
3069,180840.0,480.0,6528.0,480.0,480.0,480.0,180840.0,6528.0,480.0,480.0,720.0,181080.0,720.0,6528.0
3070,480.0,720.0,950016.0,480.0,480.0,480.0,480.0,937920.0,720.0,720.0,480.0,480.0,480.0,931872.0
3071,480.0,480.0,4113120.0,480.0,480.0,720.0,720.0,4119408.0,480.0,480.0,480.0,480.0,480.0,4113120.0
3072,480.0,480.0,5286672.0,720.0,720.0,480.0,480.0,5274336.0,480.0,480.0,1143552.0,480.0,480.0,4119168.0
3073,720.0,480.0,9266016.0,480.0,480.0,480.0,480.0,9259968.0,480.0,480.0,5147328.0,480.0,720.0,4119408.0
3074,480.0,480.0,9266016.0,480.0,480.0,480.0,480.0,9266016.0,480.0,720.0,5147568.0,720.0,480.0,4113120.0
3075,480.0,720.0,11491680.0,480.0,480.0,480.0,480.0,11485632.0,720.0,480.0,7360896.0,480.0,480.0,4119168.0
3076,480.0,480.0,12350496.0,480.0,480.0,720.0,720.0,12344688.0,480.0,480.0,8231808.0,480.0,480.0,4113120.0
3077,480.0,480.0,14007888.0,720.0,720.0,480.0,480.0,14001600.0,480.0,480.0,8370912.0,480.0,480.0,5613024.0
3078,720.0,480.0,18235200.0,480.0,480.0,480.0,480.0,18235200.0,480.0,480.0,8110848.0,480.0,720.0,10131120.0
3079,480.0,5104992.0,11176104.0,6528.0,480.0,5086848.0,6528.0,11200296.0,480.0,5068704.0,6005304.0,6768.0,480.0,10269984.0
3080,480.0,6169680.0,9266016.0,480.0,480.0,6175488.0,480.0,9259968.0,720.0,6175728.0,5147328.0,480.0,480.0,10288128.0
3081,6528.0,704336.0,9253920.0,480.0,6528.0,716672.0,720.0,9254160.0,6528.0,734576.0,5135232.0,480.0,6528.0,4859312.0
3082,6528.0,480.0,5048208.0,6768.0,720.0,480.0,12576.0,5072160.0,480.0,480.0,1931520.0,12576.0,480.0,3171360.0
3083,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0
3084,480.0,480.0,480.0,175872.0,480.0,480.0,181920.0,480.0,480.0,720.0,720.0,182160.0,480.0,480.0
3085,480.0,720.0,480.0,1445952.0,480.0,480.0,1440144.0,480.0,720.0,480.0,480.0,1445952.0,480.0,480.0
3086,480.0,480.0,480.0,1682064.0,720.0,720.0,1693920.0,720.0,480.0,480.0,480.0,1687872.0,480.0,480.0
3087,720.0,480.0,720.0,1687872.0,480.0,480.0,1681824.0,480.0,480.0,480.0,480.0,1681824.0,480.0,480.0
3088,480.0,480.0,133536.0,1687872.0,480.0,480.0,1681824.0,133536.0,480.0,480.0,720.0,1694160.0,720.0,127728.0
3089,480.0,720.0,635520.0,1681824.0,480.0,480.0,1693920.0,629472.0,720.0,720.0,480.0,1681824.0,480.0,635520.0
3090,480.0,480.0,762528.0,1693920.0,480.0,720.0,1682064.0,762768.0,480.0,480.0,127488.0,1681824.0,480.0,635520.0
3091,480.0,480.0,1264752.0,1682064.0,720.0,480.0,1681824.0,1264512.0,480.0,480.0,635520.0,1693920.0,480.0,629472.0
3092,127728.0,480.0,1264512.0,1693920.0,480.0,480.0,1820928.0,1264512.0,480.0,480.0,629472.0,1808832.0,720.0,635760.0
3093,629472.0,480.0,1264512.0,1681824.0,480.0,480.0,2310816.0,1264512.0,480.0,480.0,635760.0,2323152.0,480.0,629472.0
3094,798816.0,720.0,1270560.0,1310216.0,480.0,480.0,2114840.0,1270560.0,720.0,720.0,629472.0,2102504.0,480.0,641568.0
3095,1470144.0,480.0,1264512.0,847200.0,720.0,720.0,2322912.0,1270800.0,480.0,480.0,635520.0,2322912.0,480.0,629472.0
3096,1482240.0,480.0,1264752.0,841392.0,480.0,480.0,2310816.0,1264512.0,480.0,480.0,629472.0,2316864.0,480.0,635520.0
3097,1470384.0,480.0,1264512.0,841152.0,480.0,480.0,2322912.0,1264512.0,480.0,480.0,635520.0,2322912.0,720.0,629712.0
3098,1476192.0,480.0,1264512.0,847200.0,480.0,480.0,2316864.0,1264512.0,720.0,720.0,629712.0,2317104.0,480.0,635520.0
3099,1476192.0,720.0,1270560.0,791688.0,480.0,480.0,2267640.0,1270560.0,480.0,480.0,641568.0,2267400.0,480.0,629472.0
3100,1476192.0,480.0,1264512.0,480.0,720.0,720.0,1470144.0,1264752.0,480.0,480.0,629472.0,1470144.0,480.0,635520.0
3101,1470384.0,480.0,1147160.0,6768.0,480.0,480.0,1488288.0,1146920.0,480.0,480.0,635520.0,1482240.0,480.0,518168.0
3102,1482240.0,480.0,635520.0,480.0,480.0,480.0,1470144.0,635520.0,480.0,480.0,629712.0,1470144.0,720.0,480.0
3103,1470144.0,480.0,629472.0,480.0,480.0,480.0,1482240.0,629472.0,720.0,720.0,635520.0,1482480.0,480.0,480.0
3104,1482240.0,720.0,635520.0,480.0,480.0,720.0,1470384.0,635760.0,480.0,480.0,635520.0,1476192.0,480.0,480.0
3105,1476192.0,480.0,635760.0,720.0,720.0,480.0,1476192.0,629472.0,480.0,480.0,629472.0,1476192.0,480.0,480.0
3106,1470384.0,480.0,629472.0,480.0,480.0,480.0,1476192.0,635520.0,480.0,480.0,635520.0,1476192.0,480.0,720.0
3107,1482240.0,480.0,635520.0,480.0,480.0,480.0,1476192.0,629472.0,480.0,720.0,629712.0,1470384.0,720.0,480.0
3108,1470144.0,720.0,629472.0,480.0,480.0,480.0,1482480.0,635520.0,720.0,480.0,635520.0,1482240.0,480.0,480.0
3109,1482240.0,480.0,635520.0,480.0,720.0,720.0,1470144.0,635760.0,480.0,480.0,629472.0,1470144.0,480.0,480.0
3110,1470384.0,480.0,629712.0,720.0,480.0,480.0,1476192.0,629472.0,480.0,480.0,635520.0,1482240.0,480.0,480.0
3111,1476192.0,480.0,635520.0,480.0,480.0,480.0,1476192.0,635520.0,480.0,480.0,629712.0,1470144.0,720.0,720.0
3112,1476192.0,480.0,629472.0,480.0,480.0,480.0,1476192.0,629472.0,720.0,720.0,635520.0,1476432.0,480.0,480.0
3113,1476192.0,720.0,635520.0,480.0,480.0,480.0,1470384.0,635760.0,480.0,480.0,629472.0,1476192.0,480.0,480.0
3114,914416.0,480.0,635520.0,720.0,720.0,720.0,920464.0,635520.0,480.0,480.0,641568.0,914416.0,480.0,480.0
3115,635760.0,480.0,635760.0,480.0,480.0,480.0,629472.0,635520.0,480.0,480.0,629472.0,629472.0,480.0,720.0
3116,635520.0,480.0,635520.0,480.0,480.0,480.0,635520.0,629472.0,480.0,480.0,635760.0,635760.0,720.0,480.0
3117,629472.0,720.0,629472.0,480.0,480.0,480.0,629472.0,635520.0,720.0,720.0,635520.0,635520.0,480.0,480.0
3118,641568.0,480.0,641568.0,480.0,480.0,720.0,641808.0,641808.0,480.0,480.0,641568.0,641568.0,480.0,480.0
3119,623424.0,480.0,623424.0,720.0,720.0,480.0,623424.0,623424.0,480.0,480.0,623424.0,623424.0,480.0,480.0
3120,635760.0,480.0,635760.0,480.0,480.0,480.0,635520.0,629472.0,480.0,480.0,629472.0,629472.0,480.0,720.0
3121,629472.0,480.0,629472.0,480.0,480.0,480.0,629472.0,635520.0,480.0,480.0,635760.0,635760.0,720.0,480.0
3122,635520.0,720.0,635520.0,480.0,480.0,480.0,635520.0,635520.0,720.0,720.0,629472.0,629472.0,480.0,480.0
3123,635520.0,480.0,214448.0,480.0,480.0,480.0,641808.0,214688.0,480.0,480.0,220496.0,641568.0,480.0,480.0
3124,635520.0,480.0,720.0,720.0,720.0,720.0,629472.0,480.0,480.0,480.0,480.0,629472.0,480.0,480.0
3125,629712.0,480.0,480.0,480.0,480.0,480.0,635520.0,480.0,480.0,480.0,480.0,635520.0,720.0,720.0
3126,635520.0,480.0,480.0,480.0,480.0,480.0,629472.0,480.0,480.0,720.0,720.0,635760.0,480.0,480.0
3127,629472.0,720.0,480.0,480.0,480.0,480.0,635520.0,480.0,720.0,480.0,480.0,629472.0,480.0,480.0
3128,635520.0,480.0,480.0,480.0,720.0,720.0,629712.0,720.0,480.0,480.0,480.0,629472.0,480.0,480.0
3129,629712.0,480.0,720.0,720.0,480.0,480.0,635520.0,480.0,480.0,480.0,480.0,635520.0,480.0,480.0
3130,635520.0,480.0,480.0,480.0,480.0,480.0,629472.0,480.0,480.0,480.0,720.0,635520.0,720.0,720.0
3131,635520.0,480.0,480.0,480.0,480.0,480.0,635520.0,480.0,720.0,720.0,480.0,629712.0,480.0,480.0
3132,629472.0,720.0,480.0,480.0,480.0,480.0,629712.0,720.0,480.0,480.0,480.0,635520.0,480.0,480.0
3133,635520.0,480.0,480.0,720.0,720.0,720.0,635520.0,480.0,480.0,480.0,480.0,629472.0,480.0,480.0
3134,629712.0,480.0,720.0,480.0,480.0,480.0,629472.0,480.0,480.0,480.0,480.0,635520.0,480.0,720.0
3135,635520.0,480.0,480.0,480.0,480.0,480.0,635520.0,480.0,480.0,480.0,720.0,629712.0,720.0,480.0
3136,629472.0,720.0,480.0,480.0,480.0,480.0,629472.0,480.0,720.0,720.0,480.0,635520.0,480.0,480.0
3137,635520.0,480.0,480.0,480.0,480.0,720.0,635760.0,720.0,480.0,480.0,480.0,629472.0,480.0,480.0
3138,229744.0,480.0,6768.0,720.0,720.0,480.0,229744.0,6528.0,480.0,480.0,480.0,229744.0,480.0,6528.0
3139,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0
3140,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,720.0,480.0,480.0
3141,480.0,720.0,3490176.0,480.0,480.0,480.0,720.0,3484128.0,720.0,480.0,480.0,480.0,480.0,3472032.0
3142,480.0,480.0,4125216.0,480.0,720.0,720.0,480.0,4119408.0,480.0,480.0,480.0,480.0,480.0,4119168.0
3143,720.0,480.0,8461872.0,720.0,480.0,480.0,480.0,8449536.0,480.0,480.0,4324800.0,480.0,480.0,4119168.0
3144,480.0,480.0,9266016.0,480.0,480.0,480.0,480.0,9266016.0,480.0,480.0,5147568.0,480.0,720.0,4113360.0
3145,480.0,480.0,10324416.0,480.0,480.0,480.0,480.0,10312320.0,720.0,720.0,6187584.0,720.0,480.0,4119168.0
3146,480.0,720.0,12350496.0,480.0,480.0,480.0,720.0,12356544.0,480.0,480.0,8237856.0,480.0,480.0,4119168.0
3147,480.0,480.0,12338400.0,480.0,720.0,720.0,480.0,12338640.0,480.0,480.0,8225760.0,480.0,480.0,4113120.0
3148,480.0,480.0,17370576.0,720.0,480.0,480.0,480.0,17346144.0,480.0,480.0,8231808.0,480.0,480.0,9096672.0
3149,720.0,4258272.0,13202184.0,6528.0,480.0,4246176.0,6528.0,13226376.0,480.0,4234080.0,7184424.0,6528.0,720.0,10294416.0
3150,480.0,5147328.0,10294176.0,480.0,480.0,5147328.0,480.0,10294176.0,480.0,5147568.0,5147568.0,720.0,480.0,10288128.0
3151,6528.0,5141520.0,7332944.0,480.0,480.0,5141280.0,6768.0,7351088.0,720.0,5141280.0,5141280.0,6528.0,480.0,7363184.0
3152,6528.0,3866880.0,4113120.0,480.0,6768.0,3879216.0,480.0,4113360.0,6528.0,3891072.0,3903168.0,480.0,6528.0,4119168.0
3153,720.0,480.0,607248.0,6768.0,480.0,480.0,6528.0,619104.0,480.0,480.0,480.0,6528.0,480.0,625152.0
3154,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,720.0,720.0
3155,2462016.0,480.0,308928.0,480.0,480.0,480.0,2468064.0,308928.0,720.0,720.0,480.0,2480400.0,480.0,302880.0
3156,3084960.0,720.0,1028640.0,480.0,480.0,480.0,3091248.0,1028880.0,480.0,480.0,480.0,3084960.0,480.0,1034688.0
3157,2689160.0,480.0,1040976.0,720.0,720.0,720.0,2677064.0,1034688.0,480.0,480.0,6528.0,2671016.0,480.0,1028640.0
3158,720.0,480.0,1040736.0,480.0,480.0,480.0,480.0,1046784.0,480.0,480.0,480.0,480.0,720.0,1040976.0
3159,480.0,480.0,1016544.0,480.0,480.0,480.0,480.0,1010496.0,480.0,720.0,720.0,720.0,480.0,1016544.0
3160,480.0,720.0,1699968.0,480.0,480.0,480.0,480.0,1699968.0,720.0,480.0,480.0,480.0,480.0,1693920.0
3161,480.0,480.0,1869312.0,480.0,720.0,720.0,720.0,1875600.0,480.0,480.0,480.0,480.0,480.0,1875360.0
3162,720.0,480.0,1875600.0,720.0,480.0,480.0,480.0,1869312.0,480.0,480.0,480.0,480.0,480.0,1869312.0
3163,480.0,480.0,3496224.0,480.0,480.0,480.0,480.0,3496224.0,480.0,480.0,1615536.0,480.0,720.0,1869552.0
3164,480.0,480.0,3937728.0,480.0,480.0,480.0,480.0,3931680.0,720.0,720.0,2062848.0,720.0,480.0,1881408.0
3165,480.0,720.0,3931680.0,480.0,480.0,480.0,720.0,3931920.0,480.0,480.0,2056800.0,480.0,480.0,1869312.0
3166,480.0,480.0,3925632.0,480.0,720.0,720.0,480.0,3925632.0,480.0,480.0,2056800.0,480.0,480.0,1875360.0
3167,720.0,480.0,3931920.0,496656.0,480.0,480.0,496416.0,3931680.0,480.0,480.0,2056800.0,496416.0,480.0,1869312.0
3168,480.0,480.0,3925632.0,629472.0,480.0,480.0,635520.0,3937728.0,480.0,480.0,2062848.0,635520.0,720.0,1869552.0
3169,480.0,480.0,4802592.0,635520.0,480.0,480.0,629472.0,4784448.0,720.0,720.0,2057040.0,635760.0,480.0,2728128.0
3170,480.0,720.0,9423264.0,635520.0,480.0,480.0,635760.0,9417456.0,480.0,480.0,4445760.0,629472.0,480.0,4959840.0
3171,480.0,480.0,10130880.0,629472.0,720.0,720.0,635520.0,10124832.0,480.0,480.0,5159424.0,635520.0,480.0,4971936.0
3172,720.0,480.0,10651248.0,635760.0,480.0,480.0,629472.0,10638912.0,480.0,480.0,5697696.0,629472.0,480.0,4947744.0
3173,480.0,480.0,10838496.0,629472.0,480.0,480.0,635520.0,10856640.0,480.0,480.0,5885424.0,635520.0,720.0,4960080.0
3174,480.0,480.0,10856640.0,635520.0,480.0,480.0,629472.0,10850592.0,720.0,720.0,5885184.0,629712.0,480.0,4959840.0
3175,6528.0,720.0,9129888.0,635520.0,480.0,480.0,641808.0,9148272.0,480.0,480.0,4525072.0,647616.0,480.0,4647632.0
3176,6528.0,480.0,5917712.0,2208240.0,720.0,720.0,2214048.0,5911664.0,480.0,480.0,3859104.0,2214048.0,480.0,2053040.0
3177,720.0,480.0,6126784.0,3738144.0,480.0,480.0,3762336.0,6126544.0,480.0,480.0,5285872.0,3768384.0,480.0,841392.0
3178,6528.0,480.0,4612424.0,6810528.0,480.0,480.0,6804480.0,4630568.0,480.0,480.0,3796184.0,6810768.0,720.0,841152.0
3179,480.0,720.0,1579008.0,6798432.0,480.0,480.0,6810528.0,1579008.0,720.0,720.0,738336.0,6810528.0,480.0,847200.0
3180,480.0,480.0,1585056.0,6816576.0,480.0,720.0,6804720.0,1579248.0,480.0,480.0,738336.0,6798432.0,480.0,841152.0
3181,480.0,480.0,1579248.0,6798672.0,720.0,480.0,6810528.0,1585056.0,480.0,480.0,738336.0,6816576.0,480.0,841152.0
3182,720.0,480.0,1554816.0,5760464.0,480.0,480.0,5742320.0,1548768.0,480.0,480.0,726240.0,5730224.0,720.0,829296.0
3183,480.0,480.0,1585056.0,2697888.0,480.0,480.0,2691840.0,1585056.0,720.0,720.0,738576.0,2692080.0,480.0,841152.0
3184,480.0,720.0,1579008.0,2685792.0,480.0,480.0,2692080.0,1579008.0,480.0,480.0,738336.0,2697888.0,480.0,847200.0
3185,480.0,480.0,1585056.0,2692080.0,720.0,720.0,2691840.0,1579248.0,480.0,480.0,738336.0,2685792.0,480.0,841152.0
3186,720.0,480.0,1579248.0,2685792.0,480.0,480.0,2685792.0,1585056.0,480.0,480.0,738336.0,2691840.0,480.0,841392.0
3187,480.0,480.0,1579008.0,2697888.0,480.0,480.0,2697888.0,1579008.0,480.0,480.0,738576.0,2686032.0,720.0,847200.0
3188,480.0,480.0,1579008.0,2685792.0,480.0,480.0,2685792.0,1579008.0,720.0,720.0,738336.0,2697888.0,480.0,841152.0
3189,480.0,720.0,1585056.0,2697888.0,480.0,720.0,2692080.0,1585296.0,480.0,480.0,738336.0,2685792.0,480.0,847200.0
3190,480.0,480.0,1572960.0,2679984.0,720.0,480.0,2685792.0,1579008.0,480.0,480.0,738336.0,2691840.0,480.0,841152.0
3191,720.0,480.0,1585296.0,2697888.0,480.0,480.0,2697888.0,1585056.0,480.0,480.0,738336.0,2691840.0,720.0,841392.0
3192,480.0,480.0,1585056.0,1108472.0,480.0,480.0,1108472.0,1585056.0,480.0,720.0,744624.0,1102664.0,480.0,847200.0
3193,480.0,720.0,1585056.0,635520.0,480.0,480.0,629472.0,1579008.0,720.0,480.0,738336.0,629472.0,480.0,841152.0
3194,480.0,480.0,1579008.0,629472.0,720.0,720.0,635760.0,1585296.0,480.0,480.0,738336.0,635520.0,480.0,841152.0
3195,480.0,480.0,1579248.0,635760.0,480.0,480.0,629472.0,1579008.0,480.0,480.0,732288.0,629472.0,480.0,847200.0
3196,720.0,480.0,1585056.0,629472.0,480.0,480.0,635520.0,1579008.0,480.0,480.0,738576.0,635520.0,720.0,841392.0
3197,480.0,480.0,1579008.0,635520.0,480.0,480.0,629472.0,1585056.0,480.0,720.0,738336.0,635760.0,480.0,841152.0
3198,480.0,720.0,1585056.0,635520.0,480.0,480.0,635760.0,1579008.0,720.0,480.0,738336.0,629472.0,480.0,847200.0
3199,480.0,480.0,969368.0,635760.0,720.0,720.0,635520.0,975656.0,480.0,480.0,738336.0,641568.0,480.0,237560.0
3200,720.0,480.0,738576.0,635520.0,480.0,480.0,635520.0,738336.0,480.0,480.0,738336.0,629472.0,480.0,720.0
3201,480.0,480.0,738336.0,629472.0,480.0,480.0,629472.0,738336.0,480.0,480.0,738576.0,635760.0,720.0,480.0
3202,480.0,720.0,750432.0,641568.0,480.0,480.0,641568.0,744384.0,720.0,720.0,750432.0,641568.0,480.0,480.0
3203,480.0,480.0,726240.0,623424.0,480.0,480.0,623664.0,726480.0,480.0,480.0,726240.0,623424.0,480.0,480.0
3204,480.0,480.0,738336.0,635760.0,720.0,720.0,635520.0,738336.0,480.0,480.0,738336.0,629472.0,480.0,480.0
3205,720.0,480.0,738576.0,629472.0,480.0,480.0,629472.0,738336.0,480.0,480.0,738336.0,635520.0,480.0,720.0
3206,480.0,480.0,738336.0,635520.0,480.0,480.0,635520.0,738336.0,480.0,480.0,738576.0,629712.0,720.0,480.0
3207,480.0,720.0,738336.0,629472.0,480.0,480.0,635520.0,738336.0,720.0,720.0,738336.0,635520.0,480.0,480.0
3208,480.0,480.0,738336.0,635520.0,480.0,720.0,629712.0,738576.0,480.0,480.0,738336.0,629472.0,480.0,480.0
3209,480.0,480.0,738576.0,629712.0,720.0,480.0,635520.0,738336.0,480.0,480.0,738336.0,635520.0,480.0,480.0
3210,720.0,480.0,738336.0,635520.0,480.0,480.0,629472.0,738336.0,480.0,480.0,738336.0,635520.0,720.0,720.0
3211,480.0,480.0,217648.0,635520.0,480.0,480.0,641568.0,223696.0,480.0,720.0,223936.0,635760.0,480.0,480.0
3212,480.0,720.0,6528.0,495856.0,480.0,480.0,490048.0,6528.0,720.0,480.0,6528.0,489808.0,480.0,480.0
3213,480.0,480.0,480.0,480.0,720.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0
3214,720.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
3215,480.0,480.0,480.0,1300800.0,480.0,480.0,1306848.0,480.0,480.0,480.0,720.0,1318944.0,720.0,720.0
3216,480.0,480.0,480.0,3109152.0,480.0,480.0,3109152.0,480.0,720.0,720.0,480.0,3103344.0,480.0,480.0
3217,480.0,720.0,480.0,3066816.0,480.0,480.0,3073104.0,480.0,480.0,480.0,480.0,3072864.0,480.0,480.0
3218,480.0,480.0,480.0,3085200.0,720.0,720.0,3084960.0,720.0,480.0,480.0,480.0,3084960.0,480.0,480.0
3219,720.0,480.0,720.0,6556512.0,480.0,480.0,6562560.0,480.0,480.0,480.0,480.0,6568608.0,480.0,720.0
3220,480.0,480.0,480.0,7203648.0,480.0,480.0,7203648.0,480.0,480.0,480.0,720.0,7209696.0,720.0,480.0
3221,2589024.0,480.0,480.0,7203648.0,480.0,480.0,9810336.0,480.0,720.0,720.0,480.0,9816624.0,480.0,480.0
3222,6526272.0,720.0,480.0,7203648.0,480.0,480.0,13729680.0,720.0,480.0,480.0,480.0,13741536.0,480.0,480.0
