,1_port_1,1_port_2,1_port_3,1_port_4,1_port_5,2_port_1,2_port_2,2_port_3,2_port_4,2_port_5,3_port_1,3_port_2,3_port_3,3_port_4,3_port_5,4_port_1,4_port_2,4_port_3,4_port_4,4_port_5,5_port_1,5_port_2,5_port_3,5_port_4,5_port_5
3830,480.0,720.0,480.0,720.0,480.0,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0
3831,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,720.0
3832,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,720.0,480.0
3833,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
3834,480.0,720.0,2716272.0,720.0,720.0,480.0,480.0,2716272.0,720.0,720.0,2722080.0,480.0,2716272.0,720.0,720.0,480.0,480.0,2716272.0,720.0,720.0,2734176.0,480.0,480.0,480.0,480.0
3835,480.0,480.0,4590912.0,2026560.0,480.0,720.0,720.0,4590912.0,2026560.0,480.0,6635136.0,480.0,4590912.0,2026560.0,480.0,480.0,480.0,4590912.0,2026560.0,480.0,6653280.0,480.0,720.0,480.0,480.0
3836,480.0,480.0,7197600.0,3084960.0,480.0,480.0,480.0,7197600.0,3084960.0,480.0,10294176.0,480.0,7197600.0,3084960.0,480.0,480.0,480.0,7197600.0,3084960.0,480.0,10288368.0,720.0,480.0,720.0,720.0
3837,720.0,480.0,7215744.0,3091008.0,460128.0,480.0,480.0,7215744.0,3091008.0,460128.0,10759872.0,480.0,7215744.0,3091008.0,460128.0,720.0,720.0,7215744.0,3091008.0,460128.0,10771968.0,480.0,480.0,480.0,480.0
3838,480.0,480.0,7203888.0,3091008.0,5740272.0,480.0,480.0,7203888.0,3091008.0,5740272.0,16052112.0,720.0,7203888.0,3091008.0,5740272.0,480.0,480.0,7203888.0,3091008.0,5740272.0,16063968.0,480.0,480.0,480.0,480.0
3839,480.0,720.0,7203648.0,3085200.0,7209696.0,480.0,720.0,7203648.0,3085200.0,7209696.0,17479200.0,480.0,7203648.0,3085200.0,7209696.0,480.0,480.0,7203648.0,3085200.0,7209696.0,17485248.0,480.0,480.0,480.0,480.0
3840,480.0,480.0,7209696.0,3091008.0,7209696.0,720.0,480.0,7209696.0,3091008.0,7209696.0,17527584.0,480.0,7209696.0,3091008.0,7209696.0,480.0,480.0,7209696.0,3091008.0,7209696.0,17515488.0,720.0,720.0,480.0,720.0
3841,720.0,480.0,7197600.0,3084960.0,7191552.0,480.0,480.0,7197600.0,3084960.0,7191552.0,17467104.0,480.0,7197600.0,3084960.0,7191552.0,480.0,480.0,7197600.0,3084960.0,7191552.0,17473392.0,480.0,480.0,720.0,480.0
3842,908.0,908.0,7210124.0,3091436.0,7204076.0,908.0,480.0,7210124.0,3091436.0,7204076.0,17510108.0,720.0,7210124.0,3091436.0,7204076.0,1148.0,1148.0,7210124.0,3091436.0,7204076.0,17497344.0,908.0,908.0,908.0,908.0
3843,480.0,720.0,7197840.0,3084960.0,7203888.0,480.0,908.0,7197840.0,3084960.0,7203888.0,17485248.0,908.0,7197840.0,3084960.0,7203888.0,480.0,480.0,7197840.0,3084960.0,7203888.0,17485676.0,480.0,480.0,480.0,480.0
3844,480.0,480.0,7209696.0,3091248.0,7209696.0,720.0,720.0,7209696.0,3091248.0,7209696.0,17509440.0,480.0,7209696.0,3091248.0,7209696.0,480.0,480.0,7209696.0,3091248.0,7209696.0,17515488.0,480.0,720.0,480.0,480.0
3845,480.0,480.0,7197600.0,3084960.0,7197600.0,480.0,480.0,7197600.0,3084960.0,7197600.0,17473152.0,480.0,7197600.0,3084960.0,7197600.0,480.0,480.0,7197600.0,3084960.0,7197600.0,17485488.0,720.0,480.0,720.0,720.0
3846,720.0,480.0,7203648.0,3084960.0,7197600.0,480.0,480.0,7203648.0,3084960.0,7197600.0,17485248.0,480.0,7203648.0,3084960.0,7197600.0,720.0,720.0,7203648.0,3084960.0,7197600.0,17479200.0,480.0,480.0,480.0,480.0
3847,480.0,480.0,7209936.0,3091008.0,7215984.0,480.0,480.0,7209936.0,3091008.0,7215984.0,17509680.0,720.0,7209936.0,3091008.0,7215984.0,480.0,480.0,7209936.0,3091008.0,7215984.0,17509440.0,480.0,480.0,480.0,480.0
3848,480.0,720.0,7209696.0,3091248.0,7209696.0,480.0,720.0,7209696.0,3091248.0,7209696.0,17509440.0,480.0,7209696.0,3091248.0,7209696.0,480.0,480.0,7209696.0,3091248.0,7209696.0,17503392.0,480.0,480.0,480.0,480.0
3849,480.0,480.0,7197600.0,3084960.0,7197600.0,720.0,480.0,7197600.0,3084960.0,7197600.0,17491296.0,480.0,7197600.0,3084960.0,7197600.0,480.0,480.0,7197600.0,3084960.0,7197600.0,17497344.0,720.0,720.0,480.0,720.0
3850,480.0,480.0,7197600.0,3084960.0,7197600.0,480.0,480.0,7197600.0,3084960.0,7197600.0,17473152.0,480.0,7197600.0,3084960.0,7197600.0,480.0,480.0,7197600.0,3084960.0,7197600.0,17461296.0,480.0,480.0,720.0,480.0
3851,720.0,6528.0,7215744.0,1042464.0,7209696.0,480.0,480.0,7215744.0,1042464.0,7209696.0,15461136.0,6528.0,7215744.0,1042464.0,7209696.0,720.0,720.0,7215744.0,1042464.0,7209696.0,15466944.0,480.0,480.0,480.0,6528.0
3852,480.0,12816.0,4439352.0,480.0,4523504.0,480.0,480.0,4439352.0,480.0,4523504.0,8943752.0,12816.0,4439352.0,480.0,4523504.0,480.0,480.0,4439352.0,480.0,4523504.0,8913512.0,480.0,6528.0,6528.0,480.0
3853,480.0,480.0,3091008.0,720.0,3084960.0,720.0,720.0,3091008.0,720.0,3084960.0,6175488.0,480.0,3091008.0,720.0,3084960.0,480.0,480.0,3091008.0,720.0,3084960.0,6175488.0,480.0,480.0,480.0,480.0
3854,480.0,480.0,3084960.0,480.0,3091008.0,480.0,480.0,3084960.0,480.0,3091008.0,6175488.0,480.0,3084960.0,480.0,3091008.0,480.0,480.0,3084960.0,480.0,3091008.0,6175488.0,720.0,720.0,480.0,720.0
3855,720.0,480.0,3084960.0,480.0,3084960.0,480.0,480.0,3084960.0,480.0,3084960.0,6169440.0,480.0,3084960.0,480.0,3084960.0,720.0,480.0,3084960.0,480.0,3084960.0,6175728.0,480.0,480.0,720.0,480.0
3856,480.0,480.0,3091008.0,480.0,3091008.0,480.0,480.0,3091008.0,480.0,3091008.0,6181776.0,720.0,3091008.0,480.0,3091008.0,480.0,720.0,3091008.0,480.0,3091008.0,6175488.0,480.0,480.0,480.0,480.0
3857,480.0,6768.0,535192.0,720.0,3085200.0,480.0,480.0,535192.0,720.0,3085200.0,3607336.0,6528.0,535192.0,720.0,3085200.0,480.0,480.0,535192.0,720.0,3085200.0,3601288.0,480.0,6528.0,480.0,480.0
3858,480.0,480.0,480.0,480.0,3091008.0,720.0,720.0,480.0,480.0,3091008.0,3091008.0,480.0,480.0,480.0,3091008.0,480.0,480.0,480.0,480.0,3091008.0,3091008.0,720.0,720.0,480.0,480.0
3859,480.0,480.0,480.0,480.0,3084960.0,480.0,480.0,480.0,480.0,3084960.0,3084960.0,480.0,480.0,480.0,3084960.0,480.0,480.0,480.0,480.0,3084960.0,3085200.0,480.0,480.0,720.0,720.0
3860,720.0,480.0,480.0,480.0,3091008.0,480.0,480.0,480.0,480.0,3091008.0,3091008.0,480.0,480.0,480.0,3091008.0,720.0,720.0,480.0,480.0,3091008.0,3091008.0,480.0,480.0,480.0,480.0
3861,480.0,480.0,720.0,480.0,3079152.0,480.0,480.0,720.0,480.0,3079152.0,3085200.0,720.0,720.0,480.0,3079152.0,480.0,480.0,720.0,480.0,3079152.0,3084960.0,480.0,480.0,480.0,480.0
3862,480.0,720.0,480.0,720.0,3091008.0,720.0,720.0,480.0,720.0,3091008.0,3084960.0,480.0,480.0,720.0,3091008.0,480.0,480.0,480.0,720.0,3091008.0,3084960.0,480.0,480.0,480.0,480.0
3863,480.0,480.0,480.0,480.0,3211968.0,480.0,480.0,480.0,480.0,3211968.0,3218016.0,480.0,480.0,480.0,3211968.0,480.0,480.0,480.0,480.0,3211968.0,3218256.0,720.0,720.0,480.0,720.0
3864,720.0,6528.0,480.0,480.0,1448720.0,480.0,480.0,480.0,480.0,1448720.0,1436624.0,6528.0,480.0,480.0,1448720.0,480.0,480.0,480.0,480.0,1448720.0,1430576.0,480.0,6528.0,720.0,480.0
3865,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
3866,480.0,720.0,720.0,387552.0,720.0,480.0,480.0,720.0,387552.0,720.0,393600.0,720.0,720.0,387552.0,720.0,480.0,480.0,720.0,387552.0,720.0,393600.0,480.0,480.0,480.0,480.0
3867,480.0,480.0,480.0,847440.0,480.0,720.0,720.0,480.0,847440.0,480.0,841152.0,480.0,480.0,847440.0,480.0,480.0,480.0,480.0,847440.0,480.0,847200.0,480.0,480.0,480.0,480.0
3868,480.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0,841152.0,480.0,841152.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0,841152.0,480.0,841392.0,720.0,720.0,480.0,720.0
3869,720.0,480.0,480.0,847200.0,480.0,480.0,480.0,480.0,847200.0,480.0,847200.0,480.0,480.0,847200.0,480.0,720.0,480.0,480.0,847200.0,480.0,841152.0,480.0,480.0,720.0,480.0
3870,480.0,480.0,720.0,841152.0,480.0,480.0,480.0,720.0,841152.0,480.0,841392.0,720.0,720.0,841152.0,480.0,480.0,720.0,720.0,841152.0,480.0,847200.0,480.0,480.0,480.0,480.0
3871,480.0,720.0,480.0,841392.0,720.0,480.0,480.0,480.0,841392.0,720.0,847200.0,480.0,480.0,841392.0,720.0,480.0,480.0,480.0,841392.0,720.0,841152.0,480.0,480.0,480.0,480.0
3872,480.0,480.0,480.0,847200.0,480.0,720.0,720.0,480.0,847200.0,480.0,841152.0,480.0,480.0,847200.0,480.0,480.0,480.0,480.0,847200.0,480.0,841152.0,720.0,720.0,480.0,480.0
3873,480.0,480.0,480.0,841152.0,907680.0,480.0,480.0,480.0,841152.0,907680.0,1754400.0,480.0,480.0,841152.0,907680.0,480.0,480.0,480.0,841152.0,907680.0,1760688.0,480.0,480.0,720.0,720.0
3874,720.0,480.0,480.0,841152.0,1028640.0,480.0,480.0,480.0,841152.0,1028640.0,1875600.0,480.0,480.0,841152.0,1028640.0,720.0,720.0,480.0,841152.0,1028640.0,1869312.0,480.0,480.0,480.0,480.0
3875,480.0,480.0,720.0,847200.0,1845360.0,480.0,480.0,720.0,847200.0,1845360.0,2685792.0,720.0,720.0,847200.0,1845360.0,480.0,480.0,720.0,847200.0,1845360.0,2697888.0,480.0,480.0,480.0,480.0
3876,480.0,720.0,480.0,841392.0,1978176.0,720.0,720.0,480.0,841392.0,1978176.0,2824896.0,480.0,480.0,841392.0,1978176.0,480.0,480.0,480.0,841392.0,1978176.0,2818848.0,480.0,480.0,480.0,480.0
3877,480.0,480.0,480.0,847200.0,1978176.0,480.0,480.0,480.0,847200.0,1978176.0,2812800.0,480.0,480.0,847200.0,1978176.0,480.0,480.0,480.0,847200.0,1978176.0,2819088.0,720.0,720.0,480.0,720.0
3878,720.0,480.0,480.0,841152.0,1978176.0,480.0,480.0,480.0,841152.0,1978176.0,2830944.0,480.0,480.0,841152.0,1978176.0,720.0,480.0,480.0,841152.0,1978176.0,2824896.0,480.0,480.0,720.0,480.0
3879,480.0,480.0,480.0,841152.0,1978176.0,480.0,480.0,480.0,841152.0,1978176.0,2819088.0,720.0,480.0,841152.0,1978176.0,480.0,720.0,480.0,841152.0,1978176.0,2812800.0,480.0,480.0,480.0,480.0
3880,480.0,720.0,720.0,847440.0,1984464.0,480.0,480.0,720.0,847440.0,1984464.0,2818848.0,480.0,720.0,847440.0,1984464.0,480.0,480.0,720.0,847440.0,1984464.0,2824896.0,480.0,480.0,480.0,480.0
3881,480.0,480.0,480.0,841152.0,1966080.0,720.0,720.0,480.0,841152.0,1966080.0,2818848.0,480.0,480.0,841152.0,1966080.0,480.0,480.0,480.0,841152.0,1966080.0,2818848.0,720.0,720.0,480.0,480.0
3882,480.0,480.0,480.0,841152.0,1984224.0,480.0,480.0,480.0,841152.0,1984224.0,2818848.0,480.0,480.0,841152.0,1984224.0,480.0,480.0,480.0,841152.0,1984224.0,2819088.0,480.0,480.0,720.0,720.0
3883,720.0,2631360.0,480.0,847200.0,1978176.0,480.0,480.0,480.0,847200.0,1978176.0,2818848.0,2619264.0,480.0,847200.0,1978176.0,720.0,720.0,480.0,847200.0,1978176.0,2830944.0,480.0,480.0,2613216.0,480.0
3884,480.0,3091008.0,720.0,841152.0,1978416.0,480.0,480.0,720.0,841152.0,1978416.0,2831184.0,3097296.0,720.0,841152.0,1978416.0,480.0,480.0,720.0,841152.0,1978416.0,2818848.0,480.0,480.0,3091008.0,480.0
3885,480.0,3085200.0,480.0,847440.0,1978176.0,720.0,720.0,480.0,847440.0,1978176.0,2818848.0,3084960.0,480.0,847440.0,1978176.0,480.0,480.0,480.0,847440.0,1978176.0,2818848.0,480.0,480.0,3091008.0,480.0
3886,480.0,3084960.0,480.0,841152.0,1972128.0,480.0,480.0,480.0,841152.0,1972128.0,2818848.0,3084960.0,480.0,841152.0,1972128.0,480.0,480.0,480.0,841152.0,1972128.0,2818848.0,720.0,720.0,3084960.0,720.0
3887,720.0,3895392.0,480.0,847200.0,1984224.0,480.0,480.0,480.0,847200.0,1984224.0,2824896.0,3895392.0,480.0,847200.0,1984224.0,720.0,480.0,480.0,847200.0,1984224.0,2819088.0,480.0,804864.0,3091248.0,480.0
3888,480.0,4034496.0,480.0,841152.0,1972128.0,480.0,480.0,480.0,841152.0,1972128.0,2813040.0,4028688.0,480.0,841152.0,1972128.0,480.0,720.0,480.0,841152.0,1972128.0,2818848.0,480.0,943968.0,3078912.0,480.0
3889,480.0,4046832.0,720.0,841392.0,1071904.0,480.0,480.0,720.0,841392.0,1071904.0,1912336.0,4046592.0,720.0,841392.0,1071904.0,480.0,480.0,720.0,841392.0,1071904.0,1912336.0,480.0,950016.0,3097056.0,480.0
3890,480.0,4028448.0,480.0,841152.0,943968.0,720.0,720.0,480.0,841152.0,943968.0,1790688.0,4028448.0,480.0,841152.0,943968.0,480.0,480.0,480.0,841152.0,943968.0,1784640.0,480.0,950256.0,3084960.0,480.0
3891,480.0,4034496.0,480.0,847200.0,950016.0,480.0,480.0,480.0,847200.0,950016.0,1790688.0,4040544.0,480.0,847200.0,950016.0,480.0,480.0,480.0,847200.0,950016.0,1796976.0,1000.0,943968.0,3091248.0,1000.0
3892,720.0,4040544.0,480.0,841152.0,478960.0,480.0,480.0,480.0,841152.0,478960.0,1319632.0,4040544.0,480.0,841152.0,478960.0,720.0,720.0,480.0,841152.0,478960.0,1313584.0,480.0,950016.0,3091008.0,480.0
3893,480.0,4040544.0,720.0,847200.0,720.0,480.0,480.0,720.0,847200.0,720.0,841392.0,4034736.0,720.0,847200.0,720.0,480.0,480.0,720.0,847200.0,720.0,841152.0,480.0,950016.0,3091008.0,480.0
3894,480.0,4040784.0,480.0,841392.0,480.0,480.0,720.0,480.0,841392.0,480.0,841152.0,4040544.0,480.0,841392.0,480.0,480.0,480.0,480.0,841392.0,480.0,847200.0,480.0,950016.0,3084960.0,480.0
3895,480.0,4820736.0,480.0,841152.0,480.0,720.0,480.0,480.0,841152.0,480.0,847200.0,4820736.0,480.0,841152.0,480.0,480.0,480.0,480.0,841152.0,480.0,841152.0,720.0,950256.0,3877248.0,720.0
3896,720.0,4990080.0,480.0,847200.0,480.0,480.0,480.0,480.0,847200.0,480.0,841152.0,4990080.0,480.0,847200.0,480.0,480.0,480.0,480.0,847200.0,480.0,847440.0,480.0,950016.0,4040784.0,480.0
3897,480.0,4984032.0,480.0,841152.0,480.0,480.0,480.0,480.0,841152.0,480.0,847440.0,4984272.0,480.0,841152.0,480.0,720.0,720.0,480.0,841152.0,480.0,841152.0,480.0,943968.0,4028448.0,480.0
3898,480.0,4984272.0,720.0,847200.0,720.0,480.0,480.0,720.0,847200.0,720.0,841152.0,4990080.0,720.0,847200.0,720.0,480.0,480.0,720.0,847200.0,720.0,841152.0,480.0,950016.0,4040544.0,480.0
3899,480.0,2342784.0,480.0,3393648.0,480.0,720.0,720.0,480.0,3393648.0,480.0,3399456.0,2336736.0,480.0,3393648.0,480.0,480.0,480.0,480.0,3393648.0,480.0,3411552.0,480.0,950256.0,1405344.0,480.0
3900,480.0,1887456.0,480.0,3925632.0,480.0,480.0,480.0,480.0,3925632.0,480.0,3937728.0,1899552.0,480.0,3925632.0,480.0,480.0,480.0,480.0,3925632.0,480.0,3931920.0,720.0,950016.0,950016.0,720.0
3901,720.0,1899552.0,480.0,3937728.0,480.0,480.0,480.0,480.0,3937728.0,480.0,3925632.0,1899552.0,480.0,3937728.0,480.0,720.0,720.0,480.0,3937728.0,480.0,3925632.0,480.0,950016.0,950256.0,480.0
3902,480.0,1899552.0,720.0,3925632.0,480.0,480.0,480.0,720.0,3925632.0,480.0,3931920.0,1899792.0,720.0,3925632.0,480.0,480.0,480.0,720.0,3925632.0,480.0,3937728.0,480.0,943968.0,943968.0,480.0
3903,480.0,1899792.0,480.0,3937968.0,720.0,480.0,720.0,480.0,3937968.0,720.0,3937728.0,1899552.0,480.0,3937968.0,720.0,480.0,480.0,480.0,3937968.0,720.0,3931680.0,480.0,950016.0,950016.0,480.0
3904,480.0,1899552.0,480.0,3925632.0,480.0,720.0,480.0,480.0,3925632.0,480.0,3919584.0,1887456.0,480.0,3925632.0,480.0,480.0,480.0,480.0,3925632.0,480.0,3931680.0,720.0,950256.0,950016.0,720.0
3905,720.0,2601120.0,480.0,3438032.0,480.0,480.0,480.0,480.0,3438032.0,480.0,3438032.0,2601120.0,480.0,3438032.0,480.0,480.0,480.0,480.0,3438032.0,480.0,3420128.0,480.0,1645536.0,950256.0,6528.0
3906,480.0,2728128.0,480.0,847200.0,480.0,480.0,480.0,480.0,847200.0,480.0,841392.0,2740224.0,480.0,847200.0,480.0,720.0,720.0,480.0,847200.0,480.0,841152.0,480.0,1790688.0,950016.0,480.0
3907,480.0,2746512.0,720.0,841152.0,720.0,480.0,480.0,720.0,841152.0,720.0,841152.0,2746512.0,720.0,841152.0,720.0,480.0,480.0,720.0,841152.0,720.0,847200.0,480.0,1790688.0,950016.0,480.0
3908,480.0,2740224.0,480.0,841392.0,480.0,720.0,720.0,480.0,841392.0,480.0,847200.0,2740224.0,480.0,841392.0,480.0,480.0,480.0,480.0,841392.0,480.0,841152.0,480.0,1790928.0,943968.0,480.0
3909,480.0,2746272.0,480.0,847200.0,480.0,480.0,480.0,480.0,847200.0,480.0,841152.0,2728128.0,480.0,847200.0,480.0,480.0,480.0,480.0,847200.0,480.0,847440.0,720.0,1790688.0,950016.0,720.0
3910,720.0,2740224.0,480.0,841152.0,480.0,480.0,480.0,480.0,841152.0,480.0,847200.0,2746272.0,480.0,841152.0,480.0,720.0,720.0,480.0,841152.0,480.0,841152.0,480.0,1790688.0,950256.0,480.0
3911,480.0,2728128.0,297072.0,847200.0,480.0,480.0,480.0,297072.0,847200.0,480.0,1143792.0,2740464.0,297072.0,847200.0,480.0,480.0,480.0,297072.0,847200.0,480.0,1143552.0,480.0,1796736.0,950016.0,480.0
3912,480.0,2746512.0,950016.0,841392.0,720.0,480.0,720.0,950016.0,841392.0,720.0,1790688.0,2746272.0,950016.0,841392.0,720.0,480.0,480.0,950016.0,841392.0,720.0,1796736.0,480.0,1790688.0,950016.0,480.0
3913,480.0,2740224.0,950016.0,841152.0,480.0,720.0,480.0,950016.0,841152.0,480.0,1790688.0,2740224.0,950016.0,841152.0,480.0,480.0,480.0,950016.0,841152.0,480.0,1790688.0,720.0,1790928.0,943968.0,480.0
3914,720.0,2746272.0,950016.0,847200.0,480.0,480.0,480.0,950016.0,847200.0,480.0,1790688.0,2740224.0,950016.0,847200.0,480.0,480.0,480.0,950016.0,847200.0,480.0,1796976.0,480.0,1790688.0,950256.0,720.0
3915,480.0,2740224.0,943968.0,841152.0,480.0,480.0,480.0,943968.0,841152.0,480.0,1790928.0,2734176.0,943968.0,841152.0,480.0,720.0,720.0,943968.0,841152.0,480.0,1784640.0,480.0,1790688.0,950016.0,480.0
3916,480.0,2609696.0,950256.0,853248.0,720.0,480.0,480.0,950256.0,853248.0,720.0,1802784.0,2609696.0,950256.0,853248.0,720.0,480.0,480.0,950256.0,853248.0,720.0,1796736.0,480.0,1796736.0,819248.0,480.0
3917,480.0,1784640.0,950016.0,841392.0,480.0,720.0,720.0,950016.0,841392.0,480.0,1784640.0,1790688.0,950016.0,841392.0,480.0,480.0,480.0,950016.0,841392.0,480.0,1796736.0,480.0,1784640.0,480.0,480.0
3918,480.0,1790688.0,950016.0,841152.0,480.0,480.0,480.0,950016.0,841152.0,480.0,1796736.0,1796736.0,950016.0,841152.0,480.0,480.0,480.0,950016.0,841152.0,480.0,1790928.0,720.0,1790928.0,480.0,720.0
3919,720.0,1796736.0,950016.0,847200.0,480.0,480.0,480.0,950016.0,847200.0,480.0,1790688.0,1784640.0,950016.0,847200.0,480.0,720.0,480.0,950016.0,847200.0,480.0,1784640.0,480.0,1796736.0,720.0,480.0
3920,480.0,1790688.0,950256.0,841152.0,480.0,480.0,480.0,950256.0,841152.0,480.0,1790928.0,1796976.0,950256.0,841152.0,480.0,480.0,720.0,950256.0,841152.0,480.0,1796736.0,480.0,1790688.0,480.0,480.0
3921,480.0,2746512.0,950016.0,847440.0,720.0,480.0,480.0,950016.0,847440.0,720.0,1796736.0,2740224.0,950016.0,847440.0,720.0,480.0,480.0,950016.0,847440.0,720.0,1790688.0,480.0,1796736.0,937920.0,480.0
3922,480.0,4875168.0,943968.0,841152.0,480.0,720.0,720.0,943968.0,841152.0,480.0,1790688.0,4869120.0,943968.0,841152.0,480.0,480.0,480.0,943968.0,841152.0,480.0,1796736.0,720.0,1790928.0,3084960.0,480.0
3923,480.0,4875168.0,950016.0,841152.0,480.0,480.0,480.0,950016.0,841152.0,480.0,1790688.0,4887264.0,950016.0,841152.0,480.0,480.0,480.0,950016.0,841152.0,480.0,1790928.0,480.0,1784640.0,3091248.0,720.0
3924,720.0,4627888.0,3411552.0,853248.0,480.0,480.0,480.0,3411552.0,853248.0,480.0,4270608.0,4621840.0,3411552.0,853248.0,480.0,720.0,720.0,3411552.0,853248.0,480.0,4276416.0,480.0,1549456.0,3078912.0,480.0
3925,480.0,4034496.0,4040784.0,841152.0,720.0,480.0,480.0,4040784.0,841152.0,720.0,4875168.0,4034736.0,4040784.0,841152.0,720.0,480.0,480.0,4040784.0,841152.0,720.0,4881216.0,480.0,950016.0,3091008.0,480.0
3926,480.0,4034736.0,4028448.0,841392.0,480.0,720.0,720.0,4028448.0,841392.0,480.0,4881216.0,4034496.0,4028448.0,841392.0,480.0,480.0,480.0,4028448.0,841392.0,480.0,4875168.0,480.0,950016.0,3084960.0,480.0
3927,480.0,4034496.0,4040544.0,847200.0,480.0,480.0,480.0,4040544.0,847200.0,480.0,4881216.0,4040544.0,4040544.0,847200.0,480.0,480.0,480.0,4040544.0,847200.0,480.0,4875168.0,720.0,950256.0,3084960.0,720.0
3928,720.0,2059088.0,4034496.0,847200.0,480.0,480.0,480.0,4034496.0,847200.0,480.0,4875168.0,2065136.0,4034496.0,847200.0,480.0,720.0,480.0,4034496.0,847200.0,480.0,4887504.0,480.0,943968.0,1127936.0,480.0
3929,480.0,1246368.0,4058688.0,838432.0,480.0,480.0,480.0,4058688.0,838432.0,480.0,4896880.0,1234512.0,4058688.0,838432.0,480.0,480.0,720.0,4058688.0,838432.0,480.0,4890592.0,480.0,956064.0,284736.0,480.0
3930,480.0,1492936.0,4191984.0,720.0,720.0,480.0,720.0,4191984.0,720.0,720.0,4197792.0,1504792.0,4191984.0,720.0,720.0,480.0,480.0,4191984.0,720.0,720.0,4191744.0,480.0,512920.0,986304.0,6528.0
3931,480.0,907680.0,3859104.0,480.0,480.0,720.0,480.0,3859104.0,480.0,480.0,3859104.0,907680.0,3859104.0,480.0,480.0,480.0,480.0,3859104.0,480.0,480.0,3865152.0,480.0,480.0,907680.0,480.0
3932,480.0,1706016.0,4040544.0,480.0,480.0,480.0,480.0,4040544.0,480.0,480.0,4040544.0,1699968.0,4040544.0,480.0,480.0,480.0,480.0,4040544.0,480.0,480.0,4034736.0,720.0,720.0,950016.0,750672.0
3933,720.0,1893504.0,4034496.0,480.0,480.0,480.0,480.0,4034496.0,480.0,480.0,4028448.0,1899552.0,4034496.0,480.0,480.0,720.0,720.0,4034496.0,480.0,480.0,4034496.0,480.0,480.0,944208.0,943968.0
3934,480.0,2492256.0,4040784.0,480.0,720.0,480.0,480.0,4040784.0,480.0,720.0,4040784.0,2486448.0,4040784.0,480.0,720.0,480.0,480.0,4040784.0,480.0,720.0,4040544.0,480.0,581088.0,950016.0,950016.0
3935,480.0,3950064.0,4028448.0,720.0,480.0,480.0,720.0,4028448.0,720.0,480.0,4034496.0,3943776.0,4028448.0,720.0,480.0,480.0,480.0,4028448.0,720.0,480.0,4028448.0,480.0,2056800.0,950016.0,950016.0
3936,480.0,3961920.0,4040544.0,480.0,480.0,720.0,480.0,4040544.0,480.0,480.0,4040544.0,3955872.0,4040544.0,480.0,480.0,480.0,480.0,4040544.0,480.0,480.0,4040544.0,720.0,2057040.0,950016.0,950016.0
3937,720.0,3943776.0,4028448.0,480.0,480.0,480.0,480.0,4028448.0,480.0,480.0,4028448.0,3955872.0,4028448.0,480.0,480.0,480.0,480.0,4028448.0,480.0,480.0,4034736.0,480.0,2056800.0,944208.0,950256.0
3938,480.0,3955872.0,4040544.0,480.0,480.0,480.0,480.0,4040544.0,480.0,480.0,4034736.0,3955872.0,4040544.0,480.0,480.0,720.0,720.0,4040544.0,480.0,480.0,4034496.0,480.0,2056800.0,950016.0,943968.0
3939,480.0,3962160.0,4034736.0,1597152.0,720.0,480.0,480.0,4034736.0,1597152.0,720.0,5637216.0,3956112.0,4034736.0,1597152.0,720.0,480.0,480.0,4034736.0,1597152.0,720.0,5637216.0,480.0,2062848.0,950016.0,950016.0
3940,480.0,3955872.0,4040544.0,2057040.0,480.0,720.0,720.0,4040544.0,2057040.0,480.0,6096864.0,3949824.0,4040544.0,2057040.0,480.0,480.0,480.0,4040544.0,2057040.0,480.0,6096864.0,480.0,2056800.0,950016.0,950016.0
3941,480.0,3967968.0,2586304.0,2062848.0,480.0,480.0,480.0,2586304.0,2062848.0,480.0,4642624.0,3974016.0,2586304.0,2062848.0,480.0,480.0,480.0,2586304.0,2062848.0,480.0,4630768.0,720.0,2063088.0,956064.0,950256.0
3942,720.0,3949824.0,54352.0,2056800.0,480.0,480.0,480.0,54352.0,2056800.0,480.0,2104624.0,3955872.0,54352.0,2056800.0,480.0,720.0,480.0,54352.0,2056800.0,480.0,2110672.0,480.0,2056800.0,950256.0,950016.0
3943,480.0,3955872.0,720.0,2056800.0,480.0,480.0,480.0,720.0,2056800.0,480.0,2063088.0,3956112.0,720.0,2056800.0,480.0,480.0,720.0,720.0,2056800.0,480.0,2062848.0,480.0,2062848.0,950016.0,950016.0
